timestamp,rmssd,coverage,low_frequency,high_frequency
2022-11-11T01:25:00,34.662,0.761,712.883,215.339
2022-11-11T01:35:00,29.987,0.827,497.265,272.669
2022-11-11T01:40:00,18.232,0.999,202.751,117.615
2022-11-11T01:45:00,21.268,0.914,559.966,104.699
2022-11-11T01:50:00,16.731,0.917,236.222,76.788
2022-11-11T02:25:00,27.192,1.002,1835.704,209.887
2022-11-11T02:30:00,24.689,0.955,2463.211,127.22
2022-11-11T02:35:00,19.583,1.002,449.516,77.714
2022-11-11T02:40:00,19.496,0.979,517.438,88.273
2022-11-11T02:45:00,15.678,1.002,246.688,55.361
2022-11-11T02:50:00,16.524,0.999,130.784,52.201
2022-11-11T02:55:00,15.277,1.002,94.522,46.14
2022-11-11T03:00:00,16.97,0.969,94.276,60.775
2022-11-11T03:05:00,21.906,0.961,1895.583,75.248
2022-11-11T03:10:00,17.49,0.974,646.761,69.214
2022-11-11T03:15:00,17.523,0.978,1017.012,112.941
2022-11-11T03:20:00,22.297,0.887,981.678,85.218
2022-11-11T03:25:00,26.921,0.913,2406.704,127.574
2022-11-11T03:30:00,18.32,0.949,609.499,100.936
2022-11-11T03:35:00,20.314,0.988,1355.446,63.15
2022-11-11T03:40:00,21.141,0.926,373.883,99.438
2022-11-11T03:45:00,13.095,0.983,113.434,26.08
2022-11-11T03:50:00,13.43,0.947,697.761,29.799
2022-11-11T03:55:00,17.308,0.983,299.748,55.372
2022-11-11T04:00:00,20.398,0.987,935.442,93.427
2022-11-11T04:05:00,19.668,0.98,460.152,69.834
2022-11-11T04:10:00,19.934,0.947,1202.697,89.974
2022-11-11T04:15:00,25.798,0.865,500.094,129.426
2022-11-11T04:20:00,25.451,0.951,368.637,104.544
2022-11-11T04:25:00,22.977,1.005,197.706,81.911
2022-11-11T04:30:00,21.491,1.001,74.224,77.525
2022-11-11T04:35:00,23.297,0.85,2495.735,96.349
2022-11-11T04:40:00,17.363,0.932,396.138,58.921
2022-11-11T04:45:00,23.578,0.957,1846.137,150.269
