timestamp,mean_dba,max_dba,min_dba,events_number,snoring_events_number,snore_label,sample_duration
2023-03-09T00:00:00,39,56,30,2,0,0,30
2023-03-09T00:00:30,31,42,30,2,0,0,30
2023-03-09T00:01:00,31,34,30,0,0,0,30
2023-03-09T00:01:30,31,33,30,0,0,0,30
2023-03-09T00:02:00,30,31,30,0,0,0,30
2023-03-09T00:02:30,30,32,30,0,0,0,30
2023-03-09T00:03:00,30,31,30,0,0,0,30
2023-03-09T00:03:30,31,31,30,0,0,0,30
2023-03-09T00:04:00,31,32,30,0,0,0,30
2023-03-09T00:04:30,40,62,30,0,0,0,30
2023-03-09T00:05:00,31,40,30,0,0,0,30
2023-03-09T00:05:30,31,35,30,0,0,0,30
2023-03-09T00:06:00,31,31,30,2,0,0,30
2023-03-09T00:06:30,31,34,30,1,0,0,30
2023-03-09T00:07:00,31,34,30,0,0,0,30
2023-03-09T00:07:30,31,31,30,0,0,0,30
2023-03-09T00:08:00,31,33,30,0,0,0,30
2023-03-09T00:08:30,31,32,30,0,0,0,30
2023-03-09T00:09:00,31,32,30,0,0,0,30
2023-03-09T00:09:30,31,31,30,0,0,0,30
2023-03-09T00:10:00,31,33,30,0,0,0,30
2023-03-09T00:10:30,31,32,30,0,0,0,30
2023-03-09T00:11:00,31,32,30,0,0,0,30
2023-03-09T00:11:30,31,32,29,0,0,0,30
2023-03-09T00:12:00,31,32,30,0,0,0,30
2023-03-09T00:12:30,31,32,30,0,0,0,30
2023-03-09T00:13:00,31,32,30,0,0,0,30
2023-03-09T00:13:30,31,32,30,0,0,0,30
2023-03-09T00:14:00,31,41,30,1,0,0,30
2023-03-09T00:14:30,34,48,30,1,0,0,30
2023-03-09T00:15:00,30,31,30,0,0,0,30
2023-03-09T00:15:30,30,31,30,0,0,0,30
2023-03-09T00:16:00,30,31,30,0,0,0,30
2023-03-09T00:16:30,30,31,30,0,0,0,30
2023-03-09T00:17:00,30,31,30,0,0,0,30
2023-03-09T00:17:30,30,31,30,0,0,0,30
2023-03-09T00:18:00,30,31,30,0,0,0,30
2023-03-09T00:18:30,31,32,30,0,0,0,30
2023-03-09T00:19:00,31,31,30,0,0,0,30
2023-03-09T00:19:30,30,31,30,0,0,0,30
2023-03-09T00:20:00,30,32,30,3,0,0,30
2023-03-09T00:20:30,30,31,30,0,0,0,30
2023-03-09T00:21:00,30,31,30,0,0,0,30
2023-03-09T00:21:30,31,43,30,0,0,0,30
2023-03-09T00:22:00,32,45,30,2,0,0,30
2023-03-09T00:22:30,30,31,30,0,0,0,30
2023-03-09T00:23:00,30,31,30,0,0,0,30
2023-03-09T00:23:30,30,31,30,3,0,0,30
2023-03-09T00:24:00,30,31,30,2,0,0,30
2023-03-09T00:24:30,30,31,30,0,0,0,30
2023-03-09T00:25:00,30,31,30,0,0,0,30
2023-03-09T00:25:30,30,31,30,0,0,0,30
2023-03-09T00:26:00,30,31,30,0,0,0,30
