recorded_time,temperature,sensor_type
2022-10-11T00:00,-6.311549497217186,UNKNOWN
2022-10-11T00:01,-5.611549497217187,UNKNOWN
2022-10-11T00:02,-4.611549497217187,UNKNOWN
2022-10-11T00:03,-3.9115494972171874,UNKNOWN
2022-10-11T00:04,-3.1115494972171867,UNKNOWN
2022-10-11T00:05,-2.6115494972171867,UNKNOWN
2022-10-11T00:06,-2.2115494972171845,UNKNOWN
2022-10-11T00:07,-2.0115494972171852,UNKNOWN
2022-10-11T00:08,-1.811549497217186,UNKNOWN
2022-10-11T00:09,-1.5115494972171852,UNKNOWN
2022-10-11T00:10,-1.311549497217186,UNKNOWN
2022-10-11T00:11,-1.1115494972171867,UNKNOWN
2022-10-11T00:12,-0.9115494972171874,UNKNOWN
2022-10-11T00:13,-0.7115494972171845,UNKNOWN
2022-10-11T00:14,-0.5115494972171852,UNKNOWN
2022-10-11T00:15,-0.5115494972171852,UNKNOWN
2022-10-11T00:16,-0.21154949721718452,UNKNOWN
2022-10-11T00:17,-0.21154949721718452,UNKNOWN
2022-10-11T00:18,-0.011549497217188787,UNKNOWN
2022-10-11T00:19,-0.011549497217188787,UNKNOWN
2022-10-11T00:20,0.18845050278281406,UNKNOWN
2022-10-11T00:21,0.18845050278281406,UNKNOWN
2022-10-11T00:22,0.3884505027828169,UNKNOWN
2022-10-11T00:23,0.3884505027828169,UNKNOWN
2022-10-11T00:24,0.5884505027828126,UNKNOWN
2022-10-11T00:25,0.5884505027828126,UNKNOWN
2022-10-11T00:26,0.5884505027828126,UNKNOWN
2022-10-11T00:27,0.8884505027828169,UNKNOWN
2022-10-11T00:28,0.8884505027828169,UNKNOWN
2022-10-11T00:29,0.8884505027828169,UNKNOWN
2022-10-11T00:30,1.0884505027828126,UNKNOWN
2022-10-11T00:31,1.0884505027828126,UNKNOWN
2022-10-11T00:32,1.0884505027828126,UNKNOWN
2022-10-11T00:33,1.2884505027828155,UNKNOWN
2022-10-11T00:34,1.2884505027828155,UNKNOWN
2022-10-11T00:35,1.2884505027828155,UNKNOWN
2022-10-11T00:36,1.2884505027828155,UNKNOWN
2022-10-11T00:37,1.4884505027828112,UNKNOWN
2022-10-11T00:38,1.4884505027828112,UNKNOWN
2022-10-11T00:39,1.4884505027828112,UNKNOWN
2022-10-11T00:40,1.4884505027828112,UNKNOWN
2022-10-11T00:41,1.7884505027828155,UNKNOWN
2022-10-11T00:42,1.7884505027828155,UNKNOWN
2022-10-11T00:43,1.7884505027828155,UNKNOWN
2022-10-11T00:44,1.7884505027828155,UNKNOWN
2022-10-11T00:45,1.9884505027828112,UNKNOWN
2022-10-11T00:46,1.9884505027828112,UNKNOWN
2022-10-11T00:47,1.9884505027828112,UNKNOWN
2022-10-11T00:48,1.7884505027828155,UNKNOWN
2022-10-11T00:49,1.7884505027828155,UNKNOWN
2022-10-11T00:50,1.7884505027828155,UNKNOWN
2022-10-11T00:51,1.7884505027828155,UNKNOWN
2022-10-11T00:52,1.9884505027828112,UNKNOWN
2022-10-11T00:53,1.9884505027828112,UNKNOWN
2022-10-11T00:54,1.9884505027828112,UNKNOWN
2022-10-11T00:55,2.188450502782814,UNKNOWN
2022-10-11T00:56,2.188450502782814,UNKNOWN
2022-10-11T00:57,2.188450502782814,UNKNOWN
2022-10-11T00:58,2.388450502782817,UNKNOWN
2022-10-11T00:59,2.388450502782817,UNKNOWN
2022-10-11T01:00,2.388450502782817,UNKNOWN
2022-10-11T01:01,2.388450502782817,UNKNOWN
2022-10-11T01:02,2.5884505027828126,UNKNOWN
2022-10-11T01:03,2.5884505027828126,UNKNOWN
2022-10-11T01:04,2.5884505027828126,UNKNOWN
2022-10-11T01:05,2.5884505027828126,UNKNOWN
2022-10-11T01:06,2.888450502782817,UNKNOWN
2022-10-11T01:07,2.888450502782817,UNKNOWN
2022-10-11T01:08,2.888450502782817,UNKNOWN
2022-10-11T01:09,2.888450502782817,UNKNOWN
2022-10-11T01:10,2.188450502782814,UNKNOWN
2022-10-11T01:11,1.7884505027828155,UNKNOWN
2022-10-11T01:12,1.2884505027828155,UNKNOWN
2022-10-11T01:13,1.0884505027828126,UNKNOWN
2022-10-11T01:14,0.5884505027828126,UNKNOWN
2022-10-11T01:15,0.3884505027828169,UNKNOWN
2022-10-11T01:16,0.18845050278281406,UNKNOWN
2022-10-11T01:17,0.18845050278281406,UNKNOWN
2022-10-11T01:18,-0.011549497217188787,UNKNOWN
2022-10-11T01:19,-0.21154949721718452,UNKNOWN
2022-10-11T01:20,-0.5115494972171852,UNKNOWN
2022-10-11T01:21,-0.5115494972171852,UNKNOWN
2022-10-11T01:22,-0.5115494972171852,UNKNOWN
2022-10-11T01:23,-0.5115494972171852,UNKNOWN
2022-10-11T01:24,-0.5115494972171852,UNKNOWN
2022-10-11T01:25,-0.21154949721718452,UNKNOWN
2022-10-11T01:26,-0.21154949721718452,UNKNOWN
2022-10-11T01:27,-0.011549497217188787,UNKNOWN
2022-10-11T01:28,-0.011549497217188787,UNKNOWN
2022-10-11T01:29,-0.011549497217188787,UNKNOWN
2022-10-11T01:30,0.18845050278281406,UNKNOWN
2022-10-11T01:31,0.18845050278281406,UNKNOWN
2022-10-11T01:32,-0.011549497217188787,UNKNOWN
2022-10-11T01:33,-0.011549497217188787,UNKNOWN
2022-10-11T01:34,-0.21154949721718452,UNKNOWN
2022-10-11T01:35,-0.21154949721718452,UNKNOWN
2022-10-11T01:36,-0.5115494972171852,UNKNOWN
2022-10-11T01:37,-0.5115494972171852,UNKNOWN
2022-10-11T01:38,-0.5115494972171852,UNKNOWN
2022-10-11T01:39,-0.5115494972171852,UNKNOWN
2022-10-11T01:40,-0.5115494972171852,UNKNOWN
2022-10-11T01:41,-0.5115494972171852,UNKNOWN
2022-10-11T01:42,-0.5115494972171852,UNKNOWN
2022-10-11T01:43,-0.5115494972171852,UNKNOWN
2022-10-11T01:44,-0.5115494972171852,UNKNOWN
