timestamp,rmssd,coverage,low_frequency,high_frequency
2022-10-17T00:30:00,16.809,0.997,279.541,124.372
2022-10-17T00:35:00,21.427,0.926,546.243,90.1
2022-10-17T00:40:00,23.734,0.881,262.355,111.603
2022-10-17T00:45:00,22.055,1.004,342.607,196.859
2022-10-17T00:50:00,20.759,0.978,696.306,97.567
2022-10-17T00:55:00,22.088,0.988,1461.715,414.961
2022-10-17T01:00:00,21.66,1.003,1358.033,94.273
2022-10-17T01:05:00,22.125,0.954,593.707,107.585
2022-10-17T01:10:00,24.286,1.003,1628.079,133.173
2022-10-17T01:15:00,22.007,1.004,640.45,104.299
2022-10-17T01:20:00,22.661,1.001,808.553,97.675
2022-10-17T01:25:00,19.832,0.987,352.896,73.589
2022-10-17T01:30:00,27.116,0.961,2228.482,131.069
2022-10-17T01:35:00,20.852,1.001,741.615,78.516
2022-10-17T01:40:00,22.709,0.956,1469.354,128.33
2022-10-17T01:45:00,18.823,0.988,1471.585,92.316
2022-10-17T01:50:00,22.537,0.98,860.618,86.177
2022-10-17T01:55:00,18.18,0.969,783.777,57.611
2022-10-17T02:00:00,18.982,0.991,486.24,83.642
2022-10-17T02:05:00,17.751,0.968,1032.679,66.484
2022-10-17T02:10:00,22.285,0.923,2077.837,78.65
2022-10-17T02:15:00,21.406,0.991,1781.038,75.97
2022-10-17T02:20:00,19.352,1.004,2917.347,87.982
2022-10-17T02:25:00,25.703,0.954,3306.083,127.934
2022-10-17T02:30:00,26.646,0.914,884.394,78.032
2022-10-17T02:35:00,27.496,0.971,1700.205,132.826
2022-10-17T02:40:00,19.974,0.961,431.598,62.779
2022-10-17T02:45:00,18.664,0.97,171.403,50.829
2022-10-17T02:50:00,18.729,1.001,1054.674,69.653
2022-10-17T02:55:00,19.067,0.949,613.898,62.353
2022-10-17T03:00:00,19.514,0.973,441.178,76.497
2022-10-17T03:05:00,20.19,0.939,1024.988,84.224
2022-10-17T03:10:00,31.64,1.0,895.992,239.665
2022-10-17T03:15:00,36.178,0.981,1508.186,280.731
2022-10-17T03:20:00,38.297,0.979,2208.584,258.785
2022-10-17T03:25:00,38.661,0.984,1796.651,239.948
2022-10-17T03:30:00,33.191,0.942,615.466,160.963
2022-10-17T03:35:00,22.423,0.962,1140.78,66.838
2022-10-17T03:40:00,18.11,1.005,432.735,50.088
