timestamp,rmssd,coverage,low_frequency,high_frequency
2022-07-28T01:00:00,22.906,0.958,659.748,178.235
2022-07-28T01:05:00,24.009,0.996,391.188,148.254
2022-07-28T01:10:00,26.623,1.001,190.4,150.533
2022-07-28T01:15:00,29.4,1.005,949.207,205.389
2022-07-28T01:20:00,24.547,1.001,1029.531,69.772
2022-07-28T01:25:00,23.418,0.997,1083.276,209.468
2022-07-28T01:30:00,22.556,1.001,830.765,119.772
2022-07-28T01:35:00,22.219,1.004,502.083,114.758
2022-07-28T01:40:00,21.152,1.002,173.317,117.836
2022-07-28T01:45:00,18.06,1.003,129.97,73.128
2022-07-28T01:50:00,23.126,0.91,5077.374,92.27
2022-07-28T01:55:00,18.983,0.989,633.556,54.527
2022-07-28T02:00:00,15.762,0.992,314.106,43.83
2022-07-28T02:05:00,15.036,0.987,265.206,50.5
2022-07-28T02:10:00,16.976,1.003,1007.199,64.853
2022-07-28T02:15:00,16.044,0.952,527.246,51.157
2022-07-28T02:20:00,20.396,0.913,862.626,57.104
2022-07-28T02:25:00,20.026,0.956,579.749,52.036
2022-07-28T02:30:00,24.264,0.813,1537.922,102.887
2022-07-28T02:35:00,14.595,0.977,295.926,46.293
2022-07-28T02:40:00,18.528,0.972,1584.776,84.001
2022-07-28T02:45:00,16.418,0.966,140.171,44.152
2022-07-28T02:50:00,12.618,1.001,80.077,22.653
2022-07-28T02:55:00,15.93,1.003,677.402,46.276
2022-07-28T03:00:00,16.678,0.944,619.656,88.982
2022-07-28T03:05:00,19.189,0.954,494.972,89.693
2022-07-28T03:10:00,21.458,0.987,311.092,102.326
2022-07-28T03:15:00,24.501,0.964,1053.973,131.856
2022-07-28T03:20:00,20.825,0.991,1080.887,115.552
2022-07-28T03:25:00,22.125,0.951,785.378,98.452
2022-07-28T03:30:00,19.139,0.988,78.795,62.575
2022-07-28T03:35:00,19.375,0.89,505.465,62.627
2022-07-28T03:40:00,17.703,1.003,137.106,42.069
2022-07-28T03:45:00,19.075,0.964,98.041,67.002
