timestamp,rmssd,coverage,low_frequency,high_frequency
2022-09-14T00:05:00,43.843,0.996,318.145,315.21
2022-09-14T00:10:00,38.129,0.822,1377.609,321.731
2022-09-14T00:15:00,34.388,0.82,478.941,171.382
2022-09-14T00:20:00,44.861,0.794,338.314,483.919
2022-09-14T00:25:00,37.71,0.908,674.348,265.196
2022-09-14T00:30:00,37.134,0.969,1700.903,204.805
2022-09-14T00:45:00,28.365,0.915,2069.587,132.725
2022-09-14T00:50:00,37.658,0.978,2462.134,211.403
2022-09-14T00:55:00,36.597,0.99,2675.788,247.213
2022-09-14T01:00:00,33.987,0.906,4444.853,82.658
2022-09-14T01:05:00,31.649,0.915,3683.658,109.654
2022-09-14T01:10:00,29.083,0.846,1569.849,108.941
2022-09-14T01:15:00,33.442,0.917,1210.976,123.139
2022-09-14T01:20:00,41.453,0.982,2650.995,260.628
2022-09-14T01:25:00,32.249,0.988,1312.094,200.738
2022-09-14T01:30:00,29.032,0.896,1786.298,142.75
2022-09-14T01:35:00,24.301,0.99,584.438,89.28
2022-09-14T01:40:00,24.137,1.005,916.619,388.121
2022-09-14T01:45:00,29.401,0.876,1840.226,114.322
2022-09-14T01:50:00,27.906,0.906,2270.934,73.642
2022-09-14T01:55:00,29.926,0.894,1961.267,111.251
2022-09-14T02:05:00,25.825,0.99,719.913,110.853
2022-09-14T02:10:00,34.915,0.856,2630.411,128.921
2022-09-14T02:15:00,35.805,0.825,4586.014,83.736
2022-09-14T02:20:00,33.922,0.919,2058.669,130.843
2022-09-14T02:25:00,33.402,0.874,3072.325,167.584
2022-09-14T02:30:00,39.133,0.967,3304.189,285.994
2022-09-14T02:35:00,25.684,0.808,2055.562,73.635
2022-09-14T02:40:00,30.448,0.955,597.975,123.893
2022-09-14T02:45:00,33.359,0.995,1297.247,239.406
2022-09-14T02:50:00,34.495,0.963,2201.262,122.993
2022-09-14T02:55:00,28.741,0.997,1245.744,121.81
2022-09-14T03:00:00,31.353,0.956,4007.165,164.904
2022-09-14T03:05:00,35.713,1.003,1914.382,206.634
2022-09-14T03:10:00,25.746,0.933,1664.914,95.128
2022-09-14T03:15:00,19.219,0.87,572.173,39.573
2022-09-14T03:20:00,26.027,0.869,1178.708,102.624
2022-09-14T03:25:00,18.897,1.001,30.78,53.363
2022-09-14T03:30:00,24.075,0.947,795.534,107.294
2022-09-14T03:35:00,22.886,0.978,322.412,35.99
2022-09-14T03:40:00,21.98,0.988,78.336,44.44
2022-09-14T03:45:00,22.713,0.964,427.736,85.769
2022-09-14T03:50:00,21.751,1.004,586.089,96.04
2022-09-14T03:55:00,25.747,0.991,307.22,99.578
2022-09-14T04:00:00,26.285,0.997,178.839,98.376
2022-09-14T04:05:00,29.937,1.004,130.077,148.298
2022-09-14T04:10:00,33.134,0.944,1224.578,167.807
2022-09-14T04:15:00,31.097,1.002,1287.764,194.983
2022-09-14T04:20:00,34.539,0.935,426.159,158.428
2022-09-14T04:25:00,33.439,0.905,2734.923,252.734
2022-09-14T04:30:00,27.205,0.977,317.962,100.614
2022-09-14T04:35:00,39.0,0.941,1989.517,292.984
2022-09-14T04:40:00,29.488,1.002,574.284,125.296
2022-09-14T04:45:00,33.31,0.99,2334.48,209.099
2022-09-14T04:50:00,25.424,0.96,239.03,89.532
2022-09-14T04:55:00,24.615,0.993,126.525,89.562
2022-09-14T05:00:00,26.302,0.982,142.314,80.547
2022-09-14T05:05:00,35.967,0.902,2248.393,167.775
2022-09-14T05:10:00,33.423,0.873,1969.713,165.155
2022-09-14T05:15:00,28.63,0.952,2082.52,163.07
2022-09-14T05:20:00,30.631,0.944,137.264,175.177
2022-09-14T05:25:00,25.111,0.997,228.167,120.758
2022-09-14T05:30:00,31.242,0.922,343.315,129.706
2022-09-14T05:35:00,23.752,0.977,128.453,100.77
2022-09-14T05:40:00,23.701,1.003,245.93,88.698
2022-09-14T05:45:00,23.044,0.984,336.987,63.158
2022-09-14T05:50:00,35.851,0.97,1129.577,318.944
2022-09-14T05:55:00,30.547,1.006,74.462,126.061
2022-09-14T06:00:00,30.106,0.912,325.659,112.65
2022-09-14T06:05:00,36.081,0.983,1767.935,261.769
2022-09-14T06:10:00,33.215,1.003,867.73,169.426
2022-09-14T06:15:00,35.603,1.0,1503.352,191.093
