timestamp,rmssd,coverage,low_frequency,high_frequency
2022-08-18T00:00:00,22.782,0.862,479.783,124.397
2022-08-18T00:05:00,22.232,0.979,85.078,143.232
2022-08-18T00:10:00,23.219,0.995,356.529,154.54
2022-08-18T00:15:00,27.831,0.991,1212.803,255.538
2022-08-18T00:20:00,29.514,0.944,1720.085,180.359
2022-08-18T00:25:00,17.935,0.944,599.053,60.674
2022-08-18T00:30:00,19.69,0.975,701.824,82.663
2022-08-18T00:35:00,16.436,0.968,272.763,49.835
2022-08-18T00:40:00,14.864,0.987,379.568,37.309
2022-08-18T00:45:00,15.026,1.0,173.057,41.282
2022-08-18T00:50:00,17.885,0.927,917.793,41.509
2022-08-18T00:55:00,16.217,0.993,640.118,51.278
2022-08-18T01:00:00,14.001,0.956,775.942,47.407
2022-08-18T01:05:00,11.312,1.002,289.51,24.924
2022-08-18T01:10:00,14.163,0.985,423.147,35.289
2022-08-18T01:15:00,21.806,0.888,1618.587,48.358
2022-08-18T01:20:00,18.345,0.988,1230.712,64.165
2022-08-18T01:25:00,15.209,0.957,785.538,45.437
2022-08-18T01:30:00,15.469,0.959,355.524,48.366
2022-08-18T01:35:00,13.421,1.001,534.868,37.664
2022-08-18T01:40:00,18.576,0.965,1048.508,94.266
2022-08-18T01:45:00,18.35,0.984,300.344,76.495
2022-08-18T01:50:00,19.653,0.929,4190.955,237.121
2022-08-18T01:55:00,23.316,0.926,1153.075,77.85
2022-08-18T02:00:00,22.795,0.927,1632.798,79.288
2022-08-18T02:05:00,19.263,0.955,1293.783,71.474
2022-08-18T02:10:00,12.271,0.984,119.707,24.036
2022-08-18T02:15:00,15.111,0.889,2646.863,241.668
2022-08-18T02:20:00,20.96,0.956,657.206,100.82
2022-08-18T02:25:00,23.026,0.974,1798.575,101.53
2022-08-18T02:30:00,27.408,0.914,2502.808,127.662
2022-08-18T02:35:00,23.417,0.989,1081.709,109.407
2022-08-18T02:40:00,22.702,1.002,1131.702,109.767
2022-08-18T02:45:00,21.408,1.002,312.19,87.608
2022-08-18T02:50:00,23.627,0.838,695.527,93.195
2022-08-18T02:55:00,29.548,0.908,2014.126,107.554
2022-08-18T03:00:00,23.473,0.996,2026.027,75.301
2022-08-18T03:05:00,26.738,0.854,2426.838,994.661
2022-08-18T03:10:00,24.387,0.961,1219.238,93.832
2022-08-18T03:15:00,24.294,0.94,1018.508,80.335
2022-08-18T03:20:00,24.026,0.932,634.82,89.408
2022-08-18T03:25:00,22.386,0.997,222.987,136.79
2022-08-18T03:30:00,21.198,1.0,500.055,110.411
2022-08-18T03:35:00,22.551,0.87,1178.465,96.703
2022-08-18T03:40:00,16.528,1.002,331.711,60.188
2022-08-18T03:45:00,18.172,0.976,398.939,51.343
2022-08-18T03:50:00,20.348,0.98,259.594,101.89
2022-08-18T03:55:00,16.824,1.003,147.245,43.06
2022-08-18T04:00:00,15.486,1.0,45.028,22.337
2022-08-18T04:05:00,16.824,1.001,468.659,48.857
2022-08-18T04:10:00,20.706,0.959,992.427,92.171
2022-08-18T04:15:00,21.167,0.93,207.414,56.258
2022-08-18T04:20:00,20.262,0.938,366.666,68.891
2022-08-18T04:25:00,22.034,1.003,454.043,109.472
2022-08-18T04:30:00,20.551,1.0,509.917,93.41
2022-08-18T04:35:00,19.258,1.004,563.82,72.215
2022-08-18T04:40:00,18.418,0.997,267.229,62.493
2022-08-18T04:45:00,16.71,0.998,138.763,43.841
2022-08-18T04:50:00,16.315,0.998,274.53,79.224
2022-08-18T04:55:00,20.784,0.909,1365.888,52.604
2022-08-18T05:00:00,15.694,0.999,233.082,40.632
