timestamp,mean_dba,max_dba,min_dba,events_number,snoring_events_number,snore_label,sample_duration
2023-04-19T00:06:00,51,75,30,0,0,0,30
2023-04-19T00:06:30,31,35,30,0,0,0,30
2023-04-19T00:07:00,34,52,30,2,0,0,30
2023-04-19T00:07:30,31,34,30,0,0,0,30
2023-04-19T00:08:00,31,32,30,0,0,0,30
2023-04-19T00:08:30,31,33,30,0,0,0,30
2023-04-19T00:09:00,31,31,30,0,0,0,30
2023-04-19T00:09:30,31,32,30,0,0,0,30
2023-04-19T00:10:00,32,52,30,0,0,0,30
2023-04-19T00:10:30,31,39,30,1,0,0,30
2023-04-19T00:11:00,31,33,30,0,0,0,30
2023-04-19T00:11:30,31,31,30,0,0,0,30
2023-04-19T00:12:00,31,41,30,1,0,0,30
2023-04-19T00:12:30,31,32,30,0,0,0,30
2023-04-19T00:13:00,31,33,30,0,0,0,30
2023-04-19T00:13:30,31,32,30,0,0,0,30
2023-04-19T00:14:00,38,58,30,1,0,0,30
2023-04-19T00:14:30,34,55,30,1,0,0,30
2023-04-19T00:15:00,68,86,30,3,0,0,30
2023-04-19T00:15:30,64,84,29,2,0,0,30
2023-04-19T00:16:00,62,85,29,1,0,0,30
2023-04-19T00:16:30,58,82,30,0,0,0,30
2023-04-19T00:17:00,31,43,29,1,0,0,30
2023-04-19T00:17:30,30,36,29,2,0,0,30
2023-04-19T00:18:00,30,35,29,1,0,0,30
2023-04-19T00:18:30,30,33,29,0,0,0,30
2023-04-19T00:19:00,58,77,29,3,0,0,30
2023-04-19T00:19:30,57,76,29,6,1,0,30
2023-04-19T00:20:00,44,61,30,8,0,0,30
2023-04-19T00:20:30,56,75,30,4,1,0,30
2023-04-19T00:21:00,59,78,30,6,1,0,30
2023-04-19T00:21:30,62,83,30,0,0,0,30
2023-04-19T00:22:00,52,69,30,7,2,1,30
2023-04-19T00:22:30,57,67,30,4,1,0,30
2023-04-19T00:23:00,47,58,29,3,0,0,30
2023-04-19T00:23:30,52,70,29,4,2,1,30
2023-04-19T00:24:00,43,58,30,5,0,0,30
2023-04-19T00:24:30,31,34,30,1,0,0,30
2023-04-19T00:25:00,31,43,30,1,0,0,30
2023-04-19T00:25:30,32,47,30,1,0,0,30
2023-04-19T00:26:00,31,33,30,0,0,0,30
2023-04-19T00:26:30,31,39,30,1,0,0,30
2023-04-19T00:27:00,31,37,30,1,0,0,30
2023-04-19T00:27:30,32,41,30,2,0,0,30
2023-04-19T00:28:00,31,41,30,1,0,0,30
2023-04-19T00:28:30,31,32,30,0,0,0,30
2023-04-19T00:29:00,31,33,30,0,0,0,30
2023-04-19T00:29:30,31,32,30,0,0,0,30
2023-04-19T00:30:00,31,34,30,0,0,0,30
2023-04-19T00:30:30,31,38,30,0,0,0,30
2023-04-19T00:31:00,31,32,30,2,0,0,30
2023-04-19T00:31:30,31,34,30,0,0,0,30
2023-04-19T00:32:00,31,34,30,0,0,0,30
2023-04-19T00:32:30,31,34,30,0,0,0,30
2023-04-19T00:33:00,31,32,30,0,0,0,30
2023-04-19T00:33:30,31,32,30,1,0,0,30
2023-04-19T00:34:00,31,34,30,0,0,0,30
2023-04-19T00:34:30,31,31,30,0,0,0,30
2023-04-19T00:35:00,31,32,30,0,0,0,30
2023-04-19T00:35:30,31,32,30,0,0,0,30
2023-04-19T00:36:00,31,32,30,0,0,0,30
2023-04-19T00:36:30,31,34,30,0,0,0,30
2023-04-19T00:37:00,34,51,30,5,0,0,30
2023-04-19T00:37:30,61,75,30,4,3,1,30
2023-04-19T00:38:00,52,69,30,1,0,0,30
2023-04-19T00:38:30,37,48,30,10,3,1,30
2023-04-19T00:39:00,55,70,31,6,1,0,30
2023-04-19T00:39:30,37,52,30,1,0,0,30
2023-04-19T00:40:00,34,53,30,0,0,0,30
2023-04-19T00:40:30,33,51,30,2,0,0,30
2023-04-19T00:41:00,33,44,30,1,0,0,30
2023-04-19T00:41:30,46,65,31,6,1,0,30
2023-04-19T00:42:00,61,75,30,4,4,1,30
2023-04-19T00:42:30,68,80,31,6,4,1,30
2023-04-19T00:43:00,75,89,30,15,14,1,30
2023-04-19T00:43:30,63,78,30,10,9,1,30
2023-04-19T00:44:00,46,61,30,6,3,1,30
2023-04-19T00:44:30,56,74,30,6,1,0,30
2023-04-19T00:45:00,61,78,31,7,2,1,30
2023-04-19T00:45:30,67,81,30,10,4,1,30
2023-04-19T00:46:00,60,72,31,3,0,0,30
2023-04-19T00:46:30,42,56,30,5,0,0,30
2023-04-19T00:47:00,31,32,30,0,0,0,30
2023-04-19T00:47:30,33,46,30,2,0,0,30
2023-04-19T00:48:00,34,50,30,0,0,0,30
2023-04-19T00:48:30,36,53,30,1,0,0,30
2023-04-19T00:49:00,30,31,30,0,0,0,30
2023-04-19T00:49:30,30,31,30,0,0,0,30
2023-04-19T00:50:00,30,31,30,0,0,0,30
2023-04-19T00:50:30,30,31,30,0,0,0,30
2023-04-19T00:51:00,30,31,30,0,0,0,30
2023-04-19T00:51:30,30,33,30,0,0,0,30
2023-04-19T00:52:00,31,38,30,0,0,0,30
2023-04-19T00:52:30,30,32,30,0,0,0,30
2023-04-19T00:53:00,31,35,30,0,0,0,30
2023-04-19T00:53:30,35,46,30,4,0,0,30
2023-04-19T00:54:00,48,61,30,3,0,0,30
2023-04-19T00:54:30,30,33,30,0,0,0,30
2023-04-19T00:55:00,30,35,30,0,0,0,30
2023-04-19T00:55:30,30,33,30,0,0,0,30
2023-04-19T00:56:00,30,34,30,0,0,0,30
2023-04-19T00:56:30,30,35,29,0,0,0,30
2023-04-19T00:57:00,30,34,30,0,0,0,30
2023-04-19T00:57:30,31,40,30,0,0,0,30
2023-04-19T00:58:00,30,31,30,0,0,0,30
2023-04-19T00:58:30,30,33,30,0,0,0,30
2023-04-19T00:59:00,30,31,30,0,0,0,30
2023-04-19T00:59:30,32,45,30,1,0,0,30
2023-04-19T01:00:00,30,33,30,0,0,0,30
2023-04-19T01:00:30,30,33,30,0,0,0,30
2023-04-19T01:01:00,35,53,30,1,0,0,30
2023-04-19T01:01:30,71,87,30,2,1,0,30
2023-04-19T01:02:00,31,47,30,1,0,0,30
2023-04-19T01:02:30,31,50,30,0,0,0,30
2023-04-19T01:03:00,30,31,30,0,0,0,30
2023-04-19T01:03:30,65,84,29,4,0,0,30
2023-04-19T01:04:00,30,35,29,29,0,0,30
2023-04-19T01:04:30,30,31,29,29,0,0,30
2023-04-19T01:05:00,30,37,29,22,0,0,30
2023-04-19T01:05:30,30,31,29,26,0,0,30
2023-04-19T01:06:00,30,30,29,30,0,0,30
2023-04-19T01:06:30,30,31,29,31,0,0,30
2023-04-19T01:07:00,30,32,29,19,0,0,30
2023-04-19T01:07:30,30,30,29,20,0,0,30
2023-04-19T01:08:00,30,30,29,20,0,0,30
