timestamp,rmssd,coverage,low_frequency,high_frequency
2023-02-24T00:45:00,23.764,0.872,277.015,77.04
2023-02-24T00:50:00,18.187,0.979,96.971,61.439
2023-02-24T00:55:00,21.207,0.906,417.772,94.535
2023-02-24T01:00:00,23.794,0.711,1145.724,92.215
2023-02-24T01:05:00,15.92,0.761,371.617,46.466
2023-02-24T01:10:00,19.358,1.003,1185.773,89.518
2023-02-24T01:15:00,23.989,0.992,1705.283,144.915
2023-02-24T01:20:00,19.037,0.964,767.787,94.733
2023-02-24T01:25:00,14.937,1.001,444.081,83.363
2023-02-24T01:30:00,16.644,0.995,301.746,74.242
2023-02-24T01:35:00,20.144,0.963,2324.282,122.222
2023-02-24T01:40:00,19.966,1.004,225.611,96.562
2023-02-24T01:45:00,17.886,1.002,118.18,81.875
2023-02-24T01:50:00,17.145,0.999,92.634,76.77
2023-02-24T01:55:00,16.81,1.005,114.357,72.859
2023-02-24T02:00:00,16.495,0.993,111.687,73.581
2023-02-24T02:05:00,20.993,0.948,1195.043,137.999
2023-02-24T02:10:00,10.39,1.002,98.761,16.132
2023-02-24T02:15:00,11.672,1.003,136.434,38.234
2023-02-24T02:20:00,9.367,1.0,173.117,17.278
2023-02-24T02:25:00,13.045,0.905,238.102,31.581
2023-02-24T02:30:00,17.511,0.934,388.581,62.483
2023-02-24T02:35:00,17.915,0.999,117.196,78.736
2023-02-24T02:40:00,23.356,0.981,1367.328,162.547
2023-02-24T02:45:00,22.021,0.998,394.478,143.3
2023-02-24T02:50:00,22.946,1.004,365.966,138.46
2023-02-24T02:55:00,36.189,0.924,3956.307,478.673
2023-02-24T03:00:00,25.178,0.999,184.41,155.239
2023-02-24T03:05:00,27.66,0.984,413.667,214.642
2023-02-24T03:10:00,23.021,1.004,196.705,147.58
2023-02-24T03:15:00,33.729,0.841,3154.538,217.432
2023-02-24T03:20:00,25.688,0.952,1840.481,156.536
2023-02-24T03:25:00,14.043,1.001,151.001,46.226
2023-02-24T03:30:00,13.621,0.947,191.241,33.383
2023-02-24T03:35:00,17.923,0.993,352.387,66.532
2023-02-24T03:40:00,15.69,0.998,296.559,37.983
2023-02-24T03:45:00,17.85,0.991,293.3,74.453
2023-02-24T03:50:00,20.354,1.004,326.2,90.551
2023-02-24T03:55:00,21.333,0.96,621.318,107.699
2023-02-24T04:00:00,29.804,0.99,1308.145,250.795
2023-02-24T04:05:00,27.029,1.001,1423.18,184.972
2023-02-24T04:10:00,26.648,1.003,431.514,153.421
2023-02-24T04:15:00,25.505,1.002,464.704,170.952
2023-02-24T04:20:00,23.942,1.001,211.221,144.419
2023-02-24T04:25:00,24.144,0.947,143.797,129.704
2023-02-24T04:30:00,35.788,0.906,1080.188,256.612
2023-02-24T04:35:00,29.259,0.908,213.566,189.723
2023-02-24T04:40:00,29.49,0.959,650.44,218.397
2023-02-24T04:45:00,29.122,1.001,248.342,228.491
2023-02-24T04:50:00,26.184,0.946,337.722,155.978
2023-02-24T04:55:00,23.808,0.965,214.586,104.265
2023-02-24T05:00:00,30.256,0.909,2424.48,211.586
2023-02-24T05:05:00,20.122,1.001,861.45,74.968
2023-02-24T05:10:00,14.712,1.002,132.004,32.11
2023-02-24T05:15:00,21.068,0.994,478.76,82.17
2023-02-24T05:20:00,17.998,1.002,129.075,46.933
2023-02-24T05:25:00,26.333,0.96,165.815,108.577
2023-02-24T05:30:00,21.7,0.95,167.4,93.129
2023-02-24T05:35:00,19.519,1.0,297.31,80.997
2023-02-24T05:40:00,18.016,1.004,231.211,95.822
2023-02-24T05:45:00,18.856,0.991,521.169,87.752
2023-02-24T05:50:00,23.825,0.968,2124.998,135.25
2023-02-24T05:55:00,26.848,0.972,1796.151,169.998
2023-02-24T06:00:00,26.247,0.932,282.417,188.585
2023-02-24T06:05:00,31.018,0.963,2023.29,324.589
2023-02-24T06:10:00,27.482,0.961,552.768,192.193
2023-02-24T06:15:00,31.154,0.888,1461.614,197.359
2023-02-24T06:20:00,27.195,0.893,1474.697,132.931
2023-02-24T06:25:00,21.127,0.997,210.31,103.555
2023-02-24T06:30:00,18.822,0.995,282.821,84.063
2023-02-24T06:35:00,24.566,0.951,978.236,140.78
2023-02-24T06:40:00,26.99,0.928,1591.883,170.351
2023-02-24T06:45:00,27.525,0.928,551.661,122.004
2023-02-24T06:50:00,22.758,0.976,545.177,73.887
2023-02-24T06:55:00,19.428,1.004,194.842,66.562
2023-02-24T07:00:00,19.385,1.001,522.828,43.849
2023-02-24T07:05:00,17.473,1.002,888.286,55.441
2023-02-24T07:10:00,21.974,0.998,531.461,95.484
2023-02-24T07:15:00,27.045,0.94,662.062,161.496
2023-02-24T07:20:00,28.751,1.002,444.11,209.861
2023-02-24T07:25:00,31.141,0.954,507.948,141.997
2023-02-24T07:30:00,28.111,0.896,610.223,148.322
2023-02-24T07:35:00,29.247,0.975,731.528,144.889
2023-02-24T07:40:00,29.504,1.004,281.488,215.392
2023-02-24T07:45:00,25.792,1.001,414.209,130.08
2023-02-24T07:50:00,28.004,1.001,262.78,176.795
2023-02-24T07:55:00,31.486,0.947,902.561,196.288
2023-02-24T08:00:00,34.653,0.97,2415.351,251.732
2023-02-24T08:05:00,27.56,0.99,476.133,191.843
2023-02-24T08:10:00,25.348,0.974,790.268,105.706
2023-02-24T08:15:00,27.701,0.96,1732.083,151.158
2023-02-24T08:20:00,23.979,0.801,929.993,71.284
