timestamp,rmssd,coverage,low_frequency,high_frequency
2022-08-14T15:00:00,21.844,0.741,377.485,103.335
2022-08-14T15:05:00,22.344,0.935,242.396,158.316
2022-08-14T15:10:00,21.185,0.989,338.519,82.991
2022-08-14T15:15:00,29.389,0.903,661.756,224.626
2022-08-14T15:20:00,26.754,0.961,891.342,222.11
2022-08-14T15:25:00,29.911,0.854,1755.657,140.109
2022-08-14T15:30:00,26.449,0.865,374.296,129.686
2022-08-14T15:35:00,25.542,0.851,447.967,96.7
2022-08-14T15:40:00,28.644,0.939,333.827,159.929
2022-08-14T15:45:00,31.374,0.961,478.982,183.443
2022-08-14T15:50:00,28.832,0.981,316.259,158.356
2022-08-14T15:55:00,27.832,0.981,851.741,245.579
2022-08-14T16:00:00,25.275,0.937,377.958,94.667
2022-08-14T16:05:00,26.338,0.938,252.223,111.611
2022-08-14T16:10:00,29.061,0.996,643.993,196.81
2022-08-14T16:15:00,20.602,0.992,77.55,78.23
2022-08-14T16:20:00,29.317,1.0,1274.661,262.098
2022-08-14T16:25:00,33.79,0.965,882.481,214.113
2022-08-14T16:30:00,39.927,0.918,2505.427,285.069
2022-08-14T16:35:00,31.288,0.865,2826.325,217.329
2022-08-14T16:40:00,34.822,0.912,2008.45,263.36
2022-08-14T16:45:00,32.342,0.997,1290.764,201.397
2022-08-14T16:50:00,30.423,0.993,1620.644,205.3
2022-08-14T16:55:00,32.473,0.996,1022.835,219.442
2022-08-14T17:00:00,27.707,1.005,1047.27,169.7
2022-08-14T17:05:00,28.818,0.964,762.353,160.22
2022-08-14T17:10:00,27.371,1.001,596.139,216.639
2022-08-14T17:15:00,28.983,1.001,194.616,212.987
2022-08-14T17:20:00,34.45,0.751,2641.246,108.935
2022-08-14T17:25:00,25.405,0.813,523.593,137.964
2022-08-14T17:30:00,27.456,0.997,680.202,189.325
2022-08-14T17:35:00,17.294,1.001,129.442,55.398
2022-08-14T17:40:00,17.896,1.002,171.895,59.197
2022-08-14T17:45:00,27.445,1.003,873.314,182.725
2022-08-14T17:50:00,31.199,0.938,702.081,217.91
2022-08-14T17:55:00,34.708,1.002,720.614,314.929
2022-08-14T18:00:00,28.149,0.969,1815.608,158.996
2022-08-14T18:05:00,44.346,0.987,511.875,362.026
2022-08-14T18:10:00,43.366,0.928,2257.993,261.81
2022-08-14T18:15:00,42.376,0.985,258.81,228.059
