timestamp,mean_dba,max_dba,min_dba,events_number,snoring_events_number,snore_label,sample_duration
2023-09-07T00:00:00,30,30,29,0,0,0,30
2023-09-07T00:00:30,30,30,29,0,0,0,30
2023-09-07T00:01:00,30,39,29,1,0,0,30
2023-09-07T00:01:30,30,30,29,0,0,0,30
2023-09-07T00:02:00,30,30,29,0,0,0,30
2023-09-07T00:02:30,54,72,29,0,0,0,30
2023-09-07T00:03:00,33,49,31,0,0,0,30
2023-09-07T00:03:30,32,35,31,0,0,0,30
2023-09-07T00:04:00,33,39,31,0,0,0,30
2023-09-07T00:04:30,32,36,31,0,0,0,30
2023-09-07T00:05:00,32,34,31,0,0,0,30
2023-09-07T00:05:30,32,34,31,0,0,0,30
2023-09-07T00:06:00,32,34,31,0,0,0,30
2023-09-07T00:06:30,32,34,31,0,0,0,30
2023-09-07T00:07:00,35,56,31,0,0,0,30
2023-09-07T00:07:30,32,34,31,0,0,0,30
2023-09-07T00:08:00,32,34,31,0,0,0,30
2023-09-07T00:08:30,32,35,31,1,0,0,30
2023-09-07T00:09:00,32,36,31,1,0,0,30
2023-09-07T00:09:30,32,37,31,0,0,0,30
2023-09-07T00:10:00,32,37,31,1,0,0,30
2023-09-07T00:10:30,32,34,31,0,0,0,30
2023-09-07T00:11:00,32,36,31,0,0,0,30
2023-09-07T00:11:30,32,34,31,0,0,0,30
2023-09-07T00:12:00,32,35,31,0,0,0,30
2023-09-07T00:12:30,32,35,30,0,0,0,30
2023-09-07T00:13:00,32,33,31,0,0,0,30
2023-09-07T00:13:30,32,35,31,0,0,0,30
2023-09-07T00:14:00,32,34,31,0,0,0,30
2023-09-07T00:14:30,32,34,31,0,0,0,30
2023-09-07T00:15:00,32,33,31,0,0,0,30
2023-09-07T00:15:30,32,35,31,0,0,0,30
2023-09-07T00:16:00,32,34,31,0,0,0,30
2023-09-07T00:16:30,32,33,31,0,0,0,30
2023-09-07T00:17:00,32,35,31,0,0,0,30
2023-09-07T00:17:30,32,35,31,0,0,0,30
2023-09-07T00:18:00,60,77,31,4,1,0,30
2023-09-07T00:18:30,34,40,32,0,0,0,30
2023-09-07T00:19:00,34,37,32,0,0,0,30
2023-09-07T00:19:30,34,39,32,0,0,0,30
2023-09-07T00:20:00,34,36,31,0,0,0,30
2023-09-07T00:20:30,34,37,32,0,0,0,30
2023-09-07T00:21:00,34,37,32,0,0,0,30
2023-09-07T00:21:30,34,37,32,0,0,0,30
2023-09-07T00:22:00,34,37,32,0,0,0,30
2023-09-07T00:22:30,34,37,32,0,0,0,30
2023-09-07T00:23:00,34,37,31,0,0,0,30
2023-09-07T00:23:30,34,37,32,0,0,0,30
2023-09-07T00:24:00,34,37,32,0,0,0,30
2023-09-07T00:24:30,34,36,32,0,0,0,30
2023-09-07T00:25:00,34,36,32,0,0,0,30
2023-09-07T00:25:30,34,37,32,0,0,0,30
2023-09-07T00:26:00,34,35,32,0,0,0,30
2023-09-07T00:26:30,34,36,32,0,0,0,30
2023-09-07T00:27:00,34,36,32,0,0,0,30
2023-09-07T00:27:30,34,36,32,0,0,0,30
2023-09-07T00:28:00,34,36,32,0,0,0,30
2023-09-07T00:28:30,34,36,32,0,0,0,30
2023-09-07T00:29:00,34,37,32,0,0,0,30
2023-09-07T00:29:30,34,36,32,0,0,0,30
2023-09-07T00:30:00,34,37,32,0,0,0,30
2023-09-07T00:30:30,34,37,32,0,0,0,30
2023-09-07T00:31:00,34,36,32,0,0,0,30
2023-09-07T00:31:30,34,37,32,0,0,0,30
2023-09-07T00:32:00,34,36,32,0,0,0,30
2023-09-07T00:32:30,34,39,32,1,0,0,30
2023-09-07T00:33:00,34,37,32,0,0,0,30
2023-09-07T00:33:30,34,36,32,0,0,0,30
2023-09-07T00:34:00,34,36,32,0,0,0,30
2023-09-07T00:34:30,34,36,32,0,0,0,30
2023-09-07T00:35:00,34,36,32,0,0,0,30
2023-09-07T00:35:30,34,43,32,0,0,0,30
2023-09-07T00:36:00,34,37,32,0,0,0,30
2023-09-07T00:36:30,34,35,31,0,0,0,30
2023-09-07T00:37:00,34,36,32,0,0,0,30
2023-09-07T00:37:30,34,36,32,0,0,0,30
2023-09-07T00:38:00,62,79,31,2,0,0,30
2023-09-07T00:38:30,53,73,31,0,0,0,30
2023-09-07T00:39:00,32,37,31,2,0,0,30
2023-09-07T00:39:30,33,38,31,1,0,0,30
2023-09-07T00:40:00,33,40,31,0,0,0,30
2023-09-07T00:40:30,32,34,31,0,0,0,30
2023-09-07T00:41:00,38,56,31,1,0,0,30
2023-09-07T00:41:30,32,38,31,0,0,0,30
2023-09-07T00:42:00,34,44,31,2,1,0,30
2023-09-07T00:42:30,34,40,31,0,0,0,30
2023-09-07T00:43:00,33,35,31,0,0,0,30
2023-09-07T00:43:30,53,72,31,1,0,0,30
2023-09-07T00:44:00,33,35,31,0,0,0,30
2023-09-07T00:44:30,45,61,31,6,0,0,30
2023-09-07T00:45:00,35,50,31,4,0,0,30
2023-09-07T00:45:30,35,45,31,3,0,0,30
2023-09-07T00:46:00,34,46,31,5,0,0,30
2023-09-07T00:46:30,34,44,31,4,0,0,30
2023-09-07T00:47:00,33,45,31,0,0,0,30
2023-09-07T00:47:30,34,45,31,4,0,0,30
2023-09-07T00:48:00,33,43,31,0,0,0,30
2023-09-07T00:48:30,33,37,31,0,0,0,30
2023-09-07T00:49:00,33,39,31,1,0,0,30
2023-09-07T00:49:30,32,35,31,0,0,0,30
2023-09-07T00:50:00,32,36,31,0,0,0,30
2023-09-07T00:50:30,32,34,31,0,0,0,30
2023-09-07T00:51:00,32,34,31,0,0,0,30
2023-09-07T00:51:30,32,35,31,0,0,0,30
2023-09-07T00:52:00,32,35,31,0,0,0,30
2023-09-07T00:52:30,33,37,31,0,0,0,30
2023-09-07T00:53:00,32,35,31,0,0,0,30
2023-09-07T00:53:30,32,40,31,2,0,0,30
2023-09-07T00:54:00,32,34,31,0,0,0,30
2023-09-07T00:54:30,32,35,31,0,0,0,30
2023-09-07T00:55:00,32,35,31,1,0,0,30
2023-09-07T00:55:30,32,34,31,0,0,0,30
2023-09-07T00:56:00,32,36,31,0,0,0,30
2023-09-07T00:56:30,32,34,31,0,0,0,30
2023-09-07T00:57:00,32,34,31,0,0,0,30
2023-09-07T00:57:30,33,48,31,0,0,0,30
2023-09-07T00:58:00,33,45,31,2,0,0,30
2023-09-07T00:58:30,32,35,31,0,0,0,30
2023-09-07T00:59:00,32,35,31,0,0,0,30
2023-09-07T00:59:30,32,35,31,0,0,0,30
2023-09-07T01:00:00,32,35,31,0,0,0,30
2023-09-07T01:00:30,32,35,31,0,0,0,30
2023-09-07T01:01:00,32,34,31,0,0,0,30
2023-09-07T01:01:30,32,34,31,0,0,0,30
2023-09-07T01:02:00,32,38,31,0,0,0,30
2023-09-07T01:02:30,32,34,31,0,0,0,30
2023-09-07T01:03:00,32,35,31,0,0,0,30
2023-09-07T01:03:30,32,36,31,0,0,0,30
2023-09-07T01:04:00,32,34,31,0,0,0,30
2023-09-07T01:04:30,32,34,31,0,0,0,30
2023-09-07T01:05:00,32,34,31,0,0,0,30
2023-09-07T01:05:30,32,34,31,0,0,0,30
2023-09-07T01:06:00,38,53,31,2,1,0,30
2023-09-07T01:06:30,34,45,31,0,0,0,30
2023-09-07T01:07:00,38,46,31,0,0,0,30
2023-09-07T01:07:30,37,52,31,1,1,0,30
2023-09-07T01:08:00,35,44,31,4,0,0,30
2023-09-07T01:08:30,33,38,31,0,0,0,30
2023-09-07T01:09:00,33,37,31,0,0,0,30
2023-09-07T01:09:30,33,37,31,0,0,0,30
2023-09-07T01:10:00,33,45,31,1,0,0,30
2023-09-07T01:10:30,43,65,31,3,0,0,30
2023-09-07T01:11:00,46,63,31,3,0,0,30
2023-09-07T01:11:30,34,44,31,1,0,0,30
2023-09-07T01:12:00,33,34,31,0,0,0,30
2023-09-07T01:12:30,32,35,31,0,0,0,30
2023-09-07T01:13:00,34,40,31,0,0,0,30
2023-09-07T01:13:30,32,33,31,0,0,0,30
2023-09-07T01:14:00,32,34,31,0,0,0,30
2023-09-07T01:14:30,32,33,31,0,0,0,30
2023-09-07T01:15:00,32,33,31,0,0,0,30
2023-09-07T01:15:30,32,33,31,0,0,0,30
2023-09-07T01:16:00,32,33,31,0,0,0,30
2023-09-07T01:16:30,32,36,31,0,0,0,30
2023-09-07T01:17:00,32,33,31,0,0,0,30
2023-09-07T01:17:30,32,33,31,0,0,0,30
2023-09-07T01:18:00,32,33,31,0,0,0,30
2023-09-07T01:18:30,32,33,31,0,0,0,30
2023-09-07T01:19:00,32,33,31,0,0,0,30
2023-09-07T01:19:30,32,34,31,0,0,0,30
2023-09-07T01:20:00,32,33,31,0,0,0,30
2023-09-07T01:20:30,32,33,31,0,0,0,30
2023-09-07T01:21:00,32,34,31,0,0,0,30
2023-09-07T01:21:30,32,34,31,0,0,0,30
2023-09-07T01:22:00,32,33,31,0,0,0,30
2023-09-07T01:22:30,32,33,31,0,0,0,30
2023-09-07T01:23:00,32,33,31,0,0,0,30
2023-09-07T01:23:30,32,33,31,0,0,0,30
2023-09-07T01:24:00,32,33,31,0,0,0,30
2023-09-07T01:24:30,32,33,31,0,0,0,30
2023-09-07T01:25:00,32,33,31,0,0,0,30
2023-09-07T01:25:30,32,34,31,0,0,0,30
2023-09-07T01:26:00,55,74,31,2,0,0,30
2023-09-07T01:26:30,38,52,31,3,0,0,30
2023-09-07T01:27:00,45,58,31,0,0,0,30
2023-09-07T01:27:30,44,60,31,3,0,0,30
2023-09-07T01:28:00,53,70,31,3,0,0,30
2023-09-07T01:28:30,36,51,32,3,0,0,30
2023-09-07T01:29:00,35,44,32,0,0,0,30
2023-09-07T01:29:30,35,42,32,0,0,0,30
