timestamp,rmssd,coverage,low_frequency,high_frequency
2022-09-15T01:55:00,32.368,0.837,3061.42,233.132
2022-09-15T02:00:00,28.451,0.995,1166.955,171.202
2022-09-15T02:05:00,37.317,0.842,611.609,170.681
2022-09-15T02:10:00,35.635,0.938,1503.097,288.327
2022-09-15T02:30:00,40.591,0.835,4237.096,356.958
2022-09-15T02:35:00,29.452,0.954,1007.875,82.498
2022-09-15T02:40:00,40.099,0.978,1784.071,324.914
2022-09-15T02:45:00,40.342,0.989,2558.336,334.524
2022-09-15T02:50:00,29.613,0.902,1889.533,80.242
2022-09-15T02:55:00,28.487,0.992,2065.55,96.641
2022-09-15T03:00:00,27.382,0.964,1465.83,80.211
2022-09-15T03:05:00,28.655,0.884,2832.978,170.312
2022-09-15T03:10:00,24.243,0.976,1715.232,72.966
2022-09-15T03:15:00,18.403,0.989,455.557,52.365
2022-09-15T03:20:00,21.646,0.961,1115.721,81.935
2022-09-15T03:25:00,17.954,0.997,386.396,49.512
2022-09-15T03:30:00,22.445,0.958,430.866,95.95
2022-09-15T03:35:00,27.208,0.838,2405.733,106.038
2022-09-15T03:40:00,23.474,0.975,1037.472,69.045
2022-09-15T03:45:00,27.779,0.989,3169.043,119.224
2022-09-15T03:50:00,23.59,0.925,2601.099,99.02
2022-09-15T03:55:00,35.219,0.961,4333.503,143.954
2022-09-15T04:00:00,16.502,1.003,93.492,36.94
2022-09-15T04:05:00,13.789,1.006,100.463,29.794
2022-09-15T04:10:00,16.63,0.988,177.403,43.4
2022-09-15T04:15:00,17.017,1.004,618.805,72.589
2022-09-15T04:20:00,17.997,1.002,247.071,57.938
2022-09-15T04:25:00,26.005,0.965,1024.426,118.966
2022-09-15T04:30:00,22.934,1.001,489.052,110.686
2022-09-15T04:35:00,22.957,0.991,930.861,84.827
2022-09-15T04:40:00,26.832,0.887,663.226,133.076
2022-09-15T04:45:00,25.784,0.917,564.61,103.915
2022-09-15T04:50:00,23.371,0.95,157.858,90.684
2022-09-15T04:55:00,24.128,1.0,117.122,86.414
2022-09-15T05:00:00,23.615,1.003,133.524,90.436
2022-09-15T05:05:00,23.307,1.005,84.095,89.664
2022-09-15T05:10:00,23.729,0.999,199.697,85.066
2022-09-15T05:15:00,21.66,0.917,150.54,58.218
2022-09-15T05:20:00,20.487,0.997,70.308,61.421
2022-09-15T05:25:00,28.252,0.93,2682.588,138.918
2022-09-15T05:30:00,22.76,0.955,443.354,77.592
2022-09-15T05:35:00,31.531,0.979,2034.118,114.501
2022-09-15T05:40:00,34.726,0.97,4182.561,167.164
2022-09-15T05:45:00,29.882,0.99,1230.661,141.514
2022-09-15T05:50:00,29.471,0.948,2588.671,120.275
2022-09-15T05:55:00,30.352,0.853,1588.818,127.282
2022-09-15T06:00:00,23.922,0.901,1303.565,81.82
2022-09-15T06:05:00,25.394,0.907,385.549,112.389
2022-09-15T06:10:00,17.911,0.983,109.978,43.464
2022-09-15T06:15:00,21.336,0.972,921.583,51.632
2022-09-15T06:20:00,21.186,0.95,274.292,73.691
2022-09-15T06:25:00,25.322,0.947,496.005,64.728
2022-09-15T06:30:00,18.828,1.004,77.077,51.364
2022-09-15T06:35:00,25.125,0.935,868.547,96.553
2022-09-15T06:40:00,32.252,0.939,1633.214,168.772
2022-09-15T06:45:00,25.105,1.003,381.008,106.43
2022-09-15T06:50:00,21.694,0.986,428.177,82.527
2022-09-15T06:55:00,22.468,0.996,362.254,76.663
2022-09-15T07:00:00,23.595,0.968,566.98,104.776
2022-09-15T07:05:00,24.284,0.996,394.723,92.827
2022-09-15T07:10:00,23.646,0.93,367.889,72.558
2022-09-15T07:15:00,25.497,0.987,282.328,111.207
2022-09-15T07:20:00,22.704,0.997,222.884,81.547
2022-09-15T07:25:00,22.135,0.991,446.824,73.296
2022-09-15T07:30:00,28.243,0.958,467.176,132.814
2022-09-15T07:35:00,24.731,0.974,242.902,95.537
2022-09-15T07:40:00,25.665,0.927,2673.236,91.705
2022-09-15T07:45:00,31.686,0.991,1206.895,151.953
2022-09-15T07:50:00,29.93,0.93,511.64,194.422
2022-09-15T07:55:00,27.928,0.965,1135.125,136.374
2022-09-15T08:00:00,30.345,0.943,392.148,152.026
2022-09-15T08:05:00,28.884,0.96,607.361,97.63
2022-09-15T08:10:00,28.474,0.914,852.128,104.094
2022-09-15T08:15:00,23.57,0.96,164.35,48.459
2022-09-15T08:20:00,30.9,0.983,346.309,140.868
2022-09-15T08:25:00,36.144,0.969,969.699,172.065
2022-09-15T08:30:00,28.035,0.922,631.823,124.235
2022-09-15T08:35:00,25.443,0.969,940.729,100.476
2022-09-15T08:40:00,25.619,0.909,3544.064,1045.312
2022-09-15T08:45:00,28.092,0.98,1101.273,176.266
2022-09-15T08:50:00,24.357,0.98,395.347,92.394
2022-09-15T08:55:00,23.576,0.994,712.84,89.534
2022-09-15T09:00:00,23.502,0.995,422.204,91.283
2022-09-15T09:05:00,24.418,0.997,292.706,96.428
2022-09-15T09:10:00,26.59,0.886,1512.496,126.641
2022-09-15T09:15:00,25.933,0.914,831.783,94.39
2022-09-15T09:20:00,25.013,0.972,1283.851,96.807
2022-09-15T09:25:00,25.712,0.989,408.862,116.363
2022-09-15T09:30:00,25.611,0.963,1072.928,127.03
2022-09-15T09:35:00,24.471,0.93,446.945,96.062
2022-09-15T09:40:00,27.833,0.99,526.044,142.624
2022-09-15T09:45:00,17.924,0.989,100.349,38.64
2022-09-15T09:50:00,24.762,1.002,358.038,95.744
2022-09-15T09:55:00,23.576,0.925,1452.885,105.641
2022-09-15T10:00:00,27.004,0.998,387.223,136.89
2022-09-15T10:05:00,25.391,1.002,251.547,116.265
