timestamp,rmssd,coverage,low_frequency,high_frequency
2023-01-02T00:00:00,25.758,0.727,468.575,101.625
2023-01-02T00:05:00,25.897,0.886,384.6,77.124
2023-01-02T00:15:00,18.881,0.993,376.44,88.445
2023-01-02T00:20:00,16.897,0.947,306.689,83.921
2023-01-02T00:25:00,15.416,0.942,351.247,94.017
2023-01-02T00:30:00,15.658,1.003,693.551,77.32
2023-01-02T00:35:00,15.278,0.982,601.875,74.774
2023-01-02T00:40:00,15.38,0.986,414.18,99.802
2023-01-02T00:45:00,15.254,0.986,493.473,81.342
2023-01-02T00:50:00,14.179,0.994,550.183,66.594
2023-01-02T00:55:00,22.207,0.953,1748.036,122.529
2023-01-02T01:00:00,19.66,1.004,1093.485,88.947
2023-01-02T01:05:00,17.956,0.986,416.465,81.958
2023-01-02T01:10:00,17.597,0.991,358.253,68.493
2023-01-02T01:15:00,24.802,0.962,972.612,143.171
2023-01-02T01:20:00,25.959,0.92,2069.277,135.991
2023-01-02T01:25:00,24.885,0.884,2726.331,113.929
2023-01-02T01:30:00,20.749,0.968,1084.001,123.039
2023-01-02T01:35:00,20.727,0.971,836.174,79.005
2023-01-02T01:40:00,24.397,0.966,582.034,115.345
2023-01-02T01:45:00,22.559,0.997,649.439,87.398
2023-01-02T01:50:00,21.638,0.972,540.96,115.979
2023-01-02T01:55:00,31.557,0.822,2737.443,201.758
2023-01-02T02:00:00,25.15,0.986,710.533,179.221
2023-01-02T02:05:00,21.4,0.997,479.653,61.834
2023-01-02T02:10:00,22.256,0.963,136.04,46.33
2023-01-02T02:15:00,21.883,0.948,578.375,64.192
2023-01-02T02:20:00,29.888,0.95,450.428,154.164
2023-01-02T02:25:00,21.045,0.916,346.172,82.166
2023-01-02T02:30:00,20.06,0.986,216.322,77.157
2023-01-02T02:35:00,20.298,0.983,606.545,88.32
2023-01-02T02:40:00,19.073,1.0,375.952,88.843
2023-01-02T02:45:00,21.763,0.948,1863.18,111.205
2023-01-02T02:50:00,17.506,0.997,189.253,81.94
2023-01-02T02:55:00,19.901,1.001,648.664,112.975
2023-01-02T03:00:00,18.04,0.984,196.01,109.266
2023-01-02T03:05:00,20.217,0.921,770.944,126.781
2023-01-02T03:10:00,24.741,0.99,1448.326,120.822
2023-01-02T03:15:00,25.068,0.972,3520.161,156.66
2023-01-02T03:20:00,26.863,0.966,2168.027,145.113
2023-01-02T03:25:00,24.931,0.953,1892.321,116.093
2023-01-02T03:30:00,15.818,1.004,307.418,37.419
2023-01-02T03:35:00,14.53,1.001,161.496,26.579
2023-01-02T03:40:00,15.666,1.002,194.274,36.463
2023-01-02T03:45:00,19.743,0.93,560.517,51.435
2023-01-02T03:50:00,23.685,0.989,316.581,89.046
2023-01-02T03:55:00,23.671,0.872,2845.372,57.883
2023-01-02T04:00:00,30.192,1.003,466.358,129.889
2023-01-02T04:05:00,28.209,0.987,719.849,119.729
2023-01-02T04:10:00,25.977,0.993,600.34,176.345
2023-01-02T04:15:00,28.465,1.004,948.38,128.033
2023-01-02T04:20:00,29.321,1.002,1080.588,135.013
2023-01-02T04:25:00,28.207,0.987,1156.365,153.619
2023-01-02T04:30:00,31.106,0.945,386.303,145.57
