recorded_time,temperature,sensor_type
2022-08-31T00:00,-2.1034050179211476,UNKNOWN
2022-08-31T00:01,-2.1034050179211476,UNKNOWN
2022-08-31T00:02,-2.303405017921147,UNKNOWN
2022-08-31T00:03,-2.803405017921147,UNKNOWN
2022-08-31T00:04,-3.0034050179211462,UNKNOWN
2022-08-31T00:05,-3.0034050179211462,UNKNOWN
2022-08-31T00:06,-3.0034050179211462,UNKNOWN
2022-08-31T00:07,-3.0034050179211462,UNKNOWN
2022-08-31T00:08,-3.0034050179211462,UNKNOWN
2022-08-31T00:09,-2.803405017921147,UNKNOWN
2022-08-31T00:10,-2.803405017921147,UNKNOWN
2022-08-31T00:11,-2.803405017921147,UNKNOWN
2022-08-31T00:12,-2.803405017921147,UNKNOWN
2022-08-31T00:13,-2.803405017921147,UNKNOWN
2022-08-31T00:14,-3.0034050179211462,UNKNOWN
2022-08-31T00:15,-3.2034050179211455,UNKNOWN
2022-08-31T00:16,-3.403405017921145,UNKNOWN
2022-08-31T00:17,-3.6034050179211476,UNKNOWN
2022-08-31T00:18,-3.6034050179211476,UNKNOWN
2022-08-31T00:19,-3.403405017921145,UNKNOWN
2022-08-31T00:20,-3.403405017921145,UNKNOWN
2022-08-31T00:21,-3.403405017921145,UNKNOWN
2022-08-31T00:22,-3.2034050179211455,UNKNOWN
2022-08-31T00:23,-3.2034050179211455,UNKNOWN
2022-08-31T00:24,-3.2034050179211455,UNKNOWN
2022-08-31T00:25,-3.2034050179211455,UNKNOWN
2022-08-31T00:26,-3.2034050179211455,UNKNOWN
2022-08-31T00:27,-3.2034050179211455,UNKNOWN
2022-08-31T00:28,-3.2034050179211455,UNKNOWN
2022-08-31T00:29,-3.0034050179211462,UNKNOWN
2022-08-31T00:30,-3.0034050179211462,UNKNOWN
2022-08-31T00:31,-3.0034050179211462,UNKNOWN
2022-08-31T00:32,-3.0034050179211462,UNKNOWN
2022-08-31T00:33,-3.0034050179211462,UNKNOWN
2022-08-31T00:34,-3.0034050179211462,UNKNOWN
2022-08-31T00:35,-3.0034050179211462,UNKNOWN
2022-08-31T00:36,-2.803405017921147,UNKNOWN
2022-08-31T00:37,-2.803405017921147,UNKNOWN
2022-08-31T00:38,-2.803405017921147,UNKNOWN
2022-08-31T00:39,-3.0034050179211462,UNKNOWN
2022-08-31T00:40,-3.0034050179211462,UNKNOWN
2022-08-31T00:41,-3.0034050179211462,UNKNOWN
2022-08-31T00:42,-3.0034050179211462,UNKNOWN
2022-08-31T00:43,-3.0034050179211462,UNKNOWN
2022-08-31T00:44,-3.0034050179211462,UNKNOWN
2022-08-31T00:45,-3.2034050179211455,UNKNOWN
2022-08-31T00:46,-3.403405017921145,UNKNOWN
2022-08-31T00:47,-3.403405017921145,UNKNOWN
2022-08-31T00:48,-3.6034050179211476,UNKNOWN
2022-08-31T00:49,-3.2034050179211455,UNKNOWN
2022-08-31T00:50,-3.403405017921145,UNKNOWN
2022-08-31T00:51,-3.403405017921145,UNKNOWN
2022-08-31T00:52,-3.2034050179211455,UNKNOWN
2022-08-31T00:53,-3.403405017921145,UNKNOWN
2022-08-31T00:54,-3.6034050179211476,UNKNOWN
2022-08-31T00:55,-3.6034050179211476,UNKNOWN
2022-08-31T00:56,-3.803405017921147,UNKNOWN
2022-08-31T00:57,-3.803405017921147,UNKNOWN
2022-08-31T00:58,-3.803405017921147,UNKNOWN
2022-08-31T00:59,-3.803405017921147,UNKNOWN
2022-08-31T01:00,-4.003405017921146,UNKNOWN
2022-08-31T01:01,-3.803405017921147,UNKNOWN
2022-08-31T01:02,-3.403405017921145,UNKNOWN
2022-08-31T01:03,-3.2034050179211455,UNKNOWN
2022-08-31T01:04,-3.0034050179211462,UNKNOWN
2022-08-31T01:05,-2.803405017921147,UNKNOWN
2022-08-31T01:06,-2.5034050179211462,UNKNOWN
2022-08-31T01:07,-2.5034050179211462,UNKNOWN
2022-08-31T01:08,-2.303405017921147,UNKNOWN
2022-08-31T01:09,-2.303405017921147,UNKNOWN
2022-08-31T01:10,-2.1034050179211476,UNKNOWN
2022-08-31T01:11,-2.1034050179211476,UNKNOWN
2022-08-31T01:12,-1.9034050179211448,UNKNOWN
2022-08-31T01:13,-1.9034050179211448,UNKNOWN
2022-08-31T01:14,-1.9034050179211448,UNKNOWN
2022-08-31T01:15,-1.7034050179211455,UNKNOWN
2022-08-31T01:16,-1.7034050179211455,UNKNOWN
2022-08-31T01:17,-1.5034050179211462,UNKNOWN
2022-08-31T01:18,-1.5034050179211462,UNKNOWN
2022-08-31T01:19,-1.5034050179211462,UNKNOWN
2022-08-31T01:20,-1.5034050179211462,UNKNOWN
2022-08-31T01:21,-1.2034050179211455,UNKNOWN
2022-08-31T01:22,-1.2034050179211455,UNKNOWN
2022-08-31T01:23,-1.2034050179211455,UNKNOWN
2022-08-31T01:24,-1.2034050179211455,UNKNOWN
2022-08-31T01:25,-1.0034050179211462,UNKNOWN
2022-08-31T01:26,-1.0034050179211462,UNKNOWN
2022-08-31T01:27,-1.0034050179211462,UNKNOWN
2022-08-31T01:28,-0.8034050179211469,UNKNOWN
2022-08-31T01:29,-0.8034050179211469,UNKNOWN
2022-08-31T01:30,-0.8034050179211469,UNKNOWN
2022-08-31T01:31,-0.8034050179211469,UNKNOWN
2022-08-31T01:32,-0.6034050179211476,UNKNOWN
2022-08-31T01:33,-0.6034050179211476,UNKNOWN
2022-08-31T01:34,-0.6034050179211476,UNKNOWN
2022-08-31T01:35,-0.6034050179211476,UNKNOWN
2022-08-31T01:36,-0.6034050179211476,UNKNOWN
2022-08-31T01:37,-0.6034050179211476,UNKNOWN
2022-08-31T01:38,-0.6034050179211476,UNKNOWN
2022-08-31T01:39,-0.6034050179211476,UNKNOWN
2022-08-31T01:40,-0.4034050179211448,UNKNOWN
2022-08-31T01:41,-0.20340501792114551,UNKNOWN
2022-08-31T01:42,0.29659498207885093,UNKNOWN
2022-08-31T01:43,0.6965949820788566,UNKNOWN
2022-08-31T01:44,1.1965949820788566,UNKNOWN
2022-08-31T01:45,1.3965949820788524,UNKNOWN
2022-08-31T01:46,1.5965949820788552,UNKNOWN
2022-08-31T01:47,1.796594982078851,UNKNOWN
2022-08-31T01:48,2.096594982078855,UNKNOWN
2022-08-31T01:49,2.296594982078851,UNKNOWN
2022-08-31T01:50,2.4965949820788538,UNKNOWN
2022-08-31T01:51,2.4965949820788538,UNKNOWN
2022-08-31T01:52,2.6965949820788566,UNKNOWN
2022-08-31T01:53,2.296594982078851,UNKNOWN
2022-08-31T01:54,1.796594982078851,UNKNOWN
2022-08-31T01:55,1.5965949820788552,UNKNOWN
2022-08-31T01:56,1.3965949820788524,UNKNOWN
2022-08-31T01:57,1.1965949820788566,UNKNOWN
2022-08-31T01:58,1.1965949820788566,UNKNOWN
2022-08-31T01:59,1.1965949820788566,UNKNOWN
2022-08-31T02:00,0.8965949820788524,UNKNOWN
2022-08-31T02:01,0.8965949820788524,UNKNOWN
2022-08-31T02:02,0.6965949820788566,UNKNOWN
2022-08-31T02:03,0.6965949820788566,UNKNOWN
2022-08-31T02:04,0.6965949820788566,UNKNOWN
2022-08-31T02:05,0.6965949820788566,UNKNOWN
2022-08-31T02:06,0.4965949820788538,UNKNOWN
2022-08-31T02:07,0.4965949820788538,UNKNOWN
2022-08-31T02:08,0.4965949820788538,UNKNOWN
2022-08-31T02:09,0.4965949820788538,UNKNOWN
2022-08-31T02:10,0.6965949820788566,UNKNOWN
2022-08-31T02:11,0.6965949820788566,UNKNOWN
2022-08-31T02:12,0.6965949820788566,UNKNOWN
2022-08-31T02:13,0.6965949820788566,UNKNOWN
2022-08-31T02:14,0.6965949820788566,UNKNOWN
2022-08-31T02:15,0.6965949820788566,UNKNOWN
2022-08-31T02:16,0.6965949820788566,UNKNOWN
2022-08-31T02:17,0.8965949820788524,UNKNOWN
2022-08-31T02:18,0.8965949820788524,UNKNOWN
2022-08-31T02:19,0.8965949820788524,UNKNOWN
2022-08-31T02:20,0.8965949820788524,UNKNOWN
2022-08-31T02:21,0.8965949820788524,UNKNOWN
2022-08-31T02:22,0.8965949820788524,UNKNOWN
2022-08-31T02:23,0.8965949820788524,UNKNOWN
2022-08-31T02:24,0.8965949820788524,UNKNOWN
