type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2022-07-26T23:42,2022-07-27T09:08:30,562,32.205871886120995,NaN,NaN,NaN,NaN
IDT,2022-07-28T00:08,2022-07-28T09:04:30,496,31.6304435483871,NaN,NaN,NaN,NaN
IDT,2022-07-29T00:06,2022-07-29T08:29:30,493,32.62413793103448,206.20516014235,777.7513753941748,0.49891428493942913,1.185535074061773
IDT,2022-07-31T00:05:30,2022-07-31T08:45,516,32.086627906976744,-30.76494661921606,1421.2319998845924,0.4087310753872162,1.466720321425103
IDT,2022-07-31T23:54,2022-08-01T08:53:30,535,32.154392523364486,0.0,2138.7671775701456,0.354059214558609,1.672819537899961
