timestamp,mean_dba,max_dba,min_dba,events_number,snoring_events_number,snore_label,sample_duration
2023-04-28T00:53:30,50,75,29,0,0,0,30
2023-04-28T00:54:00,30,30,29,0,0,0,30
2023-04-28T00:54:30,51,68,29,1,0,0,30
2023-04-28T00:55:00,55,75,30,0,0,0,30
2023-04-28T00:55:30,30,31,30,0,0,0,30
2023-04-28T00:56:00,30,31,30,0,0,0,30
2023-04-28T00:56:30,30,31,30,0,0,0,30
2023-04-28T00:57:00,30,31,30,0,0,0,30
2023-04-28T00:57:30,44,61,30,4,0,0,30
2023-04-28T00:58:00,55,69,30,3,0,0,30
2023-04-28T00:58:30,31,36,30,1,0,0,30
2023-04-28T00:59:00,30,34,29,0,0,0,30
2023-04-28T00:59:30,30,31,30,0,0,0,30
2023-04-28T01:00:00,30,31,29,0,0,0,30
2023-04-28T01:00:30,30,31,29,0,0,0,30
2023-04-28T01:01:00,30,31,29,0,0,0,30
2023-04-28T01:01:30,30,31,29,0,0,0,30
2023-04-28T01:02:00,30,31,29,0,0,0,30
2023-04-28T01:02:30,30,31,29,0,0,0,30
2023-04-28T01:03:00,30,31,29,0,0,0,30
2023-04-28T01:03:30,30,31,29,0,0,0,30
2023-04-28T01:04:00,30,31,29,0,0,0,30
2023-04-28T01:04:30,30,31,29,0,0,0,30
2023-04-28T01:05:00,30,31,29,0,0,0,30
2023-04-28T01:05:30,30,31,30,0,0,0,30
2023-04-28T01:06:00,30,31,29,0,0,0,30
2023-04-28T01:06:30,30,31,29,0,0,0,30
2023-04-28T01:07:00,30,31,29,0,0,0,30
2023-04-28T01:07:30,30,31,29,0,0,0,30
2023-04-28T01:08:00,30,41,29,1,0,0,30
2023-04-28T01:08:30,30,31,29,0,0,0,30
2023-04-28T01:09:00,30,31,29,0,0,0,30
2023-04-28T01:09:30,30,31,29,0,0,0,30
2023-04-28T01:10:00,30,31,29,0,0,0,30
2023-04-28T01:10:30,30,31,30,0,0,0,30
2023-04-28T01:11:00,30,31,29,0,0,0,30
2023-04-28T01:11:30,30,31,30,0,0,0,30
2023-04-28T01:12:00,30,31,29,0,0,0,30
2023-04-28T01:12:30,30,31,29,0,0,0,30
