timestamp,rmssd,coverage,low_frequency,high_frequency
2022-11-02T00:30:00,11.16,1.002,52.987,38.904
2022-11-02T00:35:00,12.172,1.001,259.405,55.883
2022-11-02T00:40:00,14.912,0.988,543.165,49.134
2022-11-02T00:45:00,19.301,0.983,1116.282,99.935
2022-11-02T00:50:00,19.987,1.001,838.762,102.702
2022-11-02T01:00:00,13.396,0.967,680.564,33.671
2022-11-02T01:05:00,14.869,1.001,578.502,49.288
2022-11-02T01:10:00,12.558,0.997,217.401,37.774
2022-11-02T01:15:00,11.868,0.986,329.232,39.845
2022-11-02T01:20:00,11.681,0.97,518.679,28.17
2022-11-02T01:25:00,12.032,0.993,108.24,24.395
2022-11-02T01:30:00,10.045,0.998,219.228,31.414
2022-11-02T01:35:00,12.035,0.914,1424.683,40.747
2022-11-02T01:40:00,10.237,0.957,105.084,17.435
2022-11-02T01:45:00,12.515,0.978,584.659,38.375
2022-11-02T01:50:00,10.012,1.002,181.545,29.632
2022-11-02T01:55:00,22.465,0.832,2233.69,138.343
2022-11-02T02:00:00,14.923,0.994,587.187,73.015
2022-11-02T02:05:00,12.195,0.947,1366.846,41.938
2022-11-02T02:10:00,14.453,0.919,1364.297,48.436
2022-11-02T02:15:00,24.26,0.839,2163.883,87.11
2022-11-02T02:20:00,12.671,0.912,313.654,37.649
2022-11-02T02:25:00,12.722,0.965,1285.2,49.228
2022-11-02T02:30:00,13.734,0.988,1598.023,55.848
2022-11-02T02:35:00,14.244,0.999,1119.414,70.691
2022-11-02T02:40:00,11.964,0.988,553.156,40.801
2022-11-02T02:45:00,14.916,0.96,1434.618,58.842
2022-11-02T02:50:00,18.286,0.946,1341.655,85.451
2022-11-02T02:55:00,16.9,0.938,417.114,59.936
2022-11-02T03:00:00,19.347,0.903,2974.798,93.73
2022-11-02T03:05:00,19.205,0.987,1538.533,75.297
2022-11-02T03:10:00,14.693,0.968,192.89,42.931
2022-11-02T03:15:00,13.324,0.985,363.309,37.853
2022-11-02T03:20:00,12.264,0.977,136.733,21.354
2022-11-02T03:25:00,16.125,0.963,299.745,65.22
2022-11-02T03:30:00,13.96,0.959,283.398,32.136
2022-11-02T03:35:00,14.703,0.94,132.198,26.036
2022-11-02T03:40:00,16.412,1.003,232.413,74.228
2022-11-02T03:45:00,17.525,1.002,287.1,40.959
2022-11-02T03:50:00,16.781,0.994,254.786,51.38
2022-11-02T03:55:00,14.732,1.004,276.616,49.358
2022-11-02T04:00:00,24.058,0.907,300.335,85.897
2022-11-02T04:05:00,30.82,1.002,350.822,167.305
2022-11-02T04:10:00,34.147,0.995,466.84,225.045
2022-11-02T04:15:00,35.111,0.99,2515.286,235.203
2022-11-02T04:20:00,37.65,0.93,1143.189,290.361
2022-11-02T04:25:00,31.615,0.949,908.123,180.984
2022-11-02T04:30:00,26.426,1.002,496.999,117.932
2022-11-02T04:35:00,25.407,0.993,257.903,143.062
2022-11-02T04:40:00,23.358,0.947,258.703,92.894
2022-11-02T04:45:00,26.616,0.876,1089.667,110.106
2022-11-02T04:50:00,28.301,0.89,1611.938,123.524
2022-11-02T04:55:00,26.664,0.968,2598.18,155.402
2022-11-02T05:00:00,27.259,0.918,625.128,122.771
2022-11-02T05:05:00,26.72,0.977,1326.183,130.97
2022-11-02T05:10:00,32.02,0.751,2297.354,128.225
2022-11-02T05:15:00,27.732,0.962,1697.371,131.635
2022-11-02T05:20:00,22.366,0.978,908.938,93.99
2022-11-02T05:25:00,23.85,0.984,1723.939,87.962
2022-11-02T05:30:00,26.204,0.906,962.981,99.785
2022-11-02T05:35:00,25.073,0.942,910.448,126.151
2022-11-02T05:40:00,27.332,0.839,1623.698,77.978
2022-11-02T05:45:00,20.293,0.958,1521.473,68.137
2022-11-02T05:50:00,16.325,0.945,470.782,52.175
2022-11-02T05:55:00,10.672,0.996,79.968,14.067
2022-11-02T06:00:00,13.978,1.005,170.332,39.677
2022-11-02T06:05:00,10.413,0.998,165.748,19.846
2022-11-02T06:10:00,18.335,0.904,547.937,41.883
2022-11-02T06:15:00,24.758,0.978,549.005,111.305
2022-11-02T06:20:00,34.177,0.954,1911.42,165.314
2022-11-02T06:25:00,41.424,0.924,2048.932,323.077
2022-11-02T06:30:00,23.747,0.925,693.301,80.838
2022-11-02T06:35:00,25.078,0.949,451.197,124.089
2022-11-02T06:40:00,24.391,1.0,521.975,113.843
2022-11-02T06:45:00,26.441,1.003,588.688,143.46
2022-11-02T06:50:00,30.203,0.954,412.661,172.0
2022-11-02T06:55:00,22.747,0.997,909.717,84.889
2022-11-02T07:00:00,23.752,0.967,749.417,117.215
2022-11-02T07:05:00,23.471,0.951,453.469,77.253
2022-11-02T07:10:00,33.775,1.004,7048.365,831.348
2022-11-02T07:15:00,27.481,1.001,424.919,112.284
2022-11-02T07:20:00,25.464,1.001,360.428,161.998
2022-11-02T07:25:00,29.182,0.883,2203.329,155.713
2022-11-02T07:30:00,20.43,0.973,100.377,69.002
2022-11-02T07:35:00,17.703,0.929,686.425,63.922
2022-11-02T07:40:00,17.986,0.99,514.211,55.589
2022-11-02T07:45:00,23.957,0.922,156.435,59.756
2022-11-02T07:50:00,19.857,0.928,581.77,80.297
2022-11-02T07:55:00,17.193,0.946,203.625,30.615
2022-11-02T08:00:00,28.022,0.949,429.014,117.371
2022-11-02T08:05:00,34.707,0.939,1212.891,219.151
2022-11-02T08:10:00,33.235,0.965,1064.083,165.342
2022-11-02T08:15:00,35.37,0.956,1514.3,236.743
2022-11-02T08:20:00,37.872,0.969,1642.366,298.167
2022-11-02T08:25:00,26.756,0.946,881.556,126.675
2022-11-02T08:30:00,30.008,0.99,978.535,173.092
2022-11-02T08:35:00,29.172,0.878,1573.639,178.82
2022-11-02T08:40:00,27.043,0.97,954.442,174.254
2022-11-02T08:45:00,40.602,0.935,1898.511,450.837
2022-11-02T08:50:00,38.65,0.988,1337.625,300.913
2022-11-02T08:55:00,42.726,0.895,3276.205,245.323
2022-11-02T09:00:00,33.617,0.931,2923.555,242.001
2022-11-02T09:05:00,24.925,0.899,1335.047,88.054
2022-11-02T09:10:00,20.616,0.867,369.851,38.889
2022-11-02T09:15:00,16.739,1.004,216.972,51.536
2022-11-02T09:20:00,28.636,0.958,642.889,161.848
2022-11-02T09:25:00,24.578,0.994,723.128,129.429
2022-11-02T09:30:00,24.283,0.944,1843.056,99.794
2022-11-02T09:35:00,21.729,0.999,402.924,101.182
2022-11-02T09:45:00,20.639,0.89,493.473,45.77
2022-11-02T09:50:00,21.711,0.925,648.334,92.787
