timestamp,Infrared to Red Signal Ratio
03/13/23 00:17:00,-7
03/13/23 00:18:02,6
03/13/23 00:19:02,0
03/13/23 00:20:02,0
03/13/23 00:21:02,-1
03/13/23 00:22:02,0
03/13/23 00:23:02,12
03/13/23 00:24:02,-4
03/13/23 00:25:02,0
03/13/23 00:26:02,0
03/13/23 00:27:02,0
03/13/23 00:28:02,1
03/13/23 00:29:02,0
03/13/23 00:30:02,0
03/13/23 00:31:02,0
03/13/23 00:32:02,0
03/13/23 00:33:02,5
03/13/23 00:34:02,-8
03/13/23 00:35:02,0
03/13/23 00:36:02,-14
03/13/23 00:37:02,18
03/13/23 00:38:02,0
03/13/23 00:39:02,-3
03/13/23 00:40:02,-3
03/13/23 00:41:02,0
03/13/23 00:42:02,-3
03/13/23 00:43:02,3
03/13/23 00:44:02,-14
03/13/23 00:45:02,-1
03/13/23 00:46:02,30
03/13/23 00:47:02,0
03/13/23 00:48:02,9
03/13/23 00:49:02,-19
03/13/23 00:50:02,4
03/13/23 00:51:02,1
03/13/23 00:52:02,0
03/13/23 00:53:02,-3
03/13/23 00:54:02,61
03/13/23 00:55:02,-32
03/13/23 00:56:02,6
03/13/23 00:57:02,13
03/13/23 00:58:02,-14
03/13/23 00:59:02,81
03/13/23 01:00:02,25
03/13/23 01:01:02,2
03/13/23 01:02:02,5
03/13/23 01:03:02,13
03/13/23 01:04:02,11
03/13/23 01:05:02,3
03/13/23 01:06:02,26
03/13/23 01:07:02,49
03/13/23 01:08:02,-4
03/13/23 01:09:02,-18
03/13/23 01:10:02,0
03/13/23 01:11:02,-37
03/13/23 01:12:02,-3
03/13/23 01:13:02,-4
03/13/23 01:14:02,-18
03/13/23 01:15:02,13
03/13/23 01:16:02,13
03/13/23 01:17:02,-35
03/13/23 01:18:02,-28
03/13/23 01:19:02,-17
03/13/23 01:20:02,9
03/13/23 01:21:02,-12
03/13/23 01:22:02,0
03/13/23 01:23:02,0
03/13/23 01:24:02,2
03/13/23 01:25:02,-2
03/13/23 01:26:02,-19
03/13/23 01:27:02,-4
03/13/23 01:28:02,-17
03/13/23 01:29:02,16
03/13/23 01:30:02,0
03/13/23 01:31:02,-14
03/13/23 01:32:02,0
03/13/23 01:33:02,-17
03/13/23 01:34:02,8
03/13/23 01:35:02,-18
03/13/23 01:36:02,-8
03/13/23 01:37:02,-15
03/13/23 01:38:02,4
03/13/23 01:39:02,0
03/13/23 01:40:02,-2
03/13/23 01:41:02,-8
03/13/23 01:42:02,0
03/13/23 01:43:02,0
03/13/23 01:44:02,0
03/13/23 01:45:02,0
03/13/23 01:46:03,12
03/13/23 01:47:03,0
03/13/23 01:48:03,-11
03/13/23 01:49:03,-6
03/13/23 01:50:03,-13
03/13/23 01:51:03,-5
03/13/23 01:52:03,-4
03/13/23 01:53:03,-26
03/13/23 01:54:03,0
03/13/23 01:55:03,4
03/13/23 01:56:04,-10
03/13/23 01:57:04,-52
03/13/23 01:58:04,-14
03/13/23 01:59:04,59
03/13/23 02:00:04,-17
03/13/23 02:01:04,0
03/13/23 02:02:04,-8
03/13/23 02:03:04,7
03/13/23 02:04:04,0
03/13/23 02:05:04,39
03/13/23 02:06:04,22
03/13/23 02:07:04,0
