timestamp,Infrared to Red Signal Ratio
09/16/22 00:00:00,0
09/16/22 00:01:00,-2
09/16/22 00:02:00,0
09/16/22 00:03:00,8
09/16/22 00:04:00,0
09/16/22 00:05:00,0
09/16/22 00:06:00,-6
09/16/22 00:07:00,-13
09/16/22 00:08:00,-22
09/16/22 00:09:00,0
09/16/22 00:10:00,-9
09/16/22 00:11:00,0
09/16/22 00:12:00,-1
09/16/22 00:13:00,-11
09/16/22 00:14:00,10
09/16/22 00:15:00,0
09/16/22 00:16:00,-22
09/16/22 00:26:00,4
09/16/22 00:27:00,2
09/16/22 00:28:00,27
09/16/22 00:29:00,0
09/16/22 00:30:00,-1
09/16/22 00:31:00,-30
09/16/22 00:32:00,0
09/16/22 00:33:00,1
09/16/22 00:34:00,-2
09/16/22 00:35:00,-34
09/16/22 00:36:00,20
09/16/22 00:37:00,1
09/16/22 00:38:00,-12
09/16/22 00:39:00,-6
09/16/22 00:40:00,6
09/16/22 00:41:00,0
09/16/22 00:42:00,2
09/16/22 00:43:00,-8
09/16/22 00:44:00,4
09/16/22 00:45:00,-13
09/16/22 00:46:00,-16
09/16/22 00:47:00,-2
09/16/22 00:48:00,2
09/16/22 00:49:00,-1
09/16/22 00:50:00,-12
09/16/22 00:51:00,31
09/16/22 00:52:00,0
09/16/22 00:53:00,0
09/16/22 00:54:00,7
09/16/22 00:55:00,7
09/16/22 00:56:00,0
09/16/22 00:57:00,-17
09/16/22 00:58:00,39
09/16/22 00:59:00,-3
09/16/22 01:00:00,-2
09/16/22 01:01:00,0
09/16/22 01:02:00,0
09/16/22 01:03:00,-28
09/16/22 01:04:00,0
09/16/22 01:05:00,0
09/16/22 01:06:00,3
09/16/22 01:07:00,-8
09/16/22 01:08:00,-8
09/16/22 01:09:00,-8
09/16/22 01:10:00,13
09/16/22 01:11:00,-5
09/16/22 01:12:00,0
09/16/22 01:13:00,-10
09/16/22 01:14:00,-16
09/16/22 01:15:00,-17
09/16/22 01:16:00,22
09/16/22 01:17:00,0
09/16/22 01:18:00,-15
09/16/22 01:19:00,7
09/16/22 01:20:00,0
09/16/22 01:21:00,24
09/16/22 01:22:00,2
09/16/22 01:23:00,-65
09/16/22 01:24:00,-9
09/16/22 01:25:00,-25
09/16/22 01:26:00,46
09/16/22 01:27:00,4
09/16/22 01:28:00,-3
09/16/22 01:29:01,0
09/16/22 01:30:01,-1
09/16/22 01:31:01,13
09/16/22 01:32:01,5
09/16/22 01:33:01,-10
09/16/22 01:34:01,2
09/16/22 01:35:01,0
09/16/22 01:36:01,-24
09/16/22 01:37:01,0
09/16/22 01:38:01,-17
09/16/22 01:39:01,-3
09/16/22 01:40:01,-17
09/16/22 01:41:01,0
09/16/22 01:42:01,-4
09/16/22 01:43:01,-2
09/16/22 01:44:01,8
09/16/22 01:45:01,-13
09/16/22 01:46:02,-12
09/16/22 01:47:02,4
09/16/22 01:48:02,-3
09/16/22 01:49:02,24
09/16/22 01:50:02,-8
09/16/22 01:51:02,5
09/16/22 01:52:02,-12
09/16/22 01:53:02,41
09/16/22 01:54:02,8
09/16/22 01:55:02,0
09/16/22 01:56:02,-15
09/16/22 01:57:02,-4
09/16/22 01:58:02,-21
09/16/22 01:59:02,11
09/16/22 02:00:02,-33
09/16/22 02:01:02,2
09/16/22 02:02:02,-4
09/16/22 02:03:02,0
09/16/22 02:04:02,4
09/16/22 02:05:02,-4
09/16/22 02:06:02,0
09/16/22 02:07:02,0
09/16/22 02:08:02,0
09/16/22 02:09:02,-10
09/16/22 02:10:02,7
09/16/22 02:11:02,-12
09/16/22 02:12:02,-39
09/16/22 02:13:02,0
09/16/22 02:14:02,-30
09/16/22 02:15:02,0
09/16/22 02:16:02,19
09/16/22 02:17:02,-33
09/16/22 02:18:02,0
09/16/22 02:19:02,-8
09/16/22 02:20:02,-22
09/16/22 02:21:02,8
09/16/22 02:22:02,10
09/16/22 02:23:02,-3
09/16/22 02:24:02,0
09/16/22 02:25:02,0
09/16/22 02:26:02,-1
09/16/22 02:27:02,-2
09/16/22 02:28:02,0
09/16/22 02:29:02,-21
09/16/22 02:30:02,-5
09/16/22 02:31:02,-10
09/16/22 02:32:02,0
09/16/22 02:33:02,-2
09/16/22 02:34:02,0
09/16/22 02:35:02,0
09/16/22 02:36:02,-8
09/16/22 02:37:02,-10
09/16/22 02:38:02,14
09/16/22 02:39:02,-1
09/16/22 02:40:02,0
09/16/22 02:41:02,19
09/16/22 02:42:02,-4
09/16/22 02:43:02,3
09/16/22 02:44:02,0
09/16/22 02:45:02,3
09/16/22 02:46:02,0
09/16/22 02:47:02,-17
09/16/22 02:48:02,-34
09/16/22 02:49:02,0
09/16/22 02:50:02,-1
09/16/22 02:51:02,9
09/16/22 02:52:02,32
09/16/22 02:53:02,-36
09/16/22 02:54:02,-52
09/16/22 02:55:02,0
09/16/22 02:56:02,-15
09/16/22 02:57:02,5
09/16/22 02:58:02,-5
09/16/22 02:59:02,0
09/16/22 03:00:02,0
09/16/22 03:01:02,15
09/16/22 03:02:02,-23
09/16/22 03:03:02,-8
09/16/22 03:04:02,21
09/16/22 03:05:02,-2
09/16/22 03:06:02,0
09/16/22 03:07:02,-7
09/16/22 03:08:02,0
09/16/22 03:09:02,0
09/16/22 03:10:03,2
09/16/22 03:11:03,-4
09/16/22 03:12:03,-17
09/16/22 03:13:03,0
09/16/22 03:14:03,19
09/16/22 03:15:03,0
09/16/22 03:16:03,14
09/16/22 03:17:03,-23
09/16/22 03:18:03,-1
