timestamp,Infrared to Red Signal Ratio
12/17/22 00:28:00,1
12/17/22 00:29:00,-34
12/17/22 00:30:00,8
12/17/22 00:31:00,0
12/17/22 00:32:00,0
12/17/22 00:33:00,2
12/17/22 00:34:00,4
12/17/22 00:35:00,-35
12/17/22 00:36:00,0
12/17/22 00:37:00,-11
12/17/22 00:38:00,4
12/17/22 00:39:00,0
12/17/22 00:40:00,0
12/17/22 00:41:00,0
12/17/22 00:42:00,0
12/17/22 00:43:00,-6
12/17/22 00:44:00,5
12/17/22 00:45:00,0
12/17/22 00:46:00,-39
12/17/22 00:47:00,14
12/17/22 00:48:00,-4
12/17/22 00:49:00,4
12/17/22 00:50:00,-30
12/17/22 00:51:00,47
12/17/22 00:52:00,87
12/17/22 00:53:00,19
12/17/22 00:54:00,-1
12/17/22 00:55:00,-23
12/17/22 00:56:00,-16
12/17/22 00:57:00,13
12/17/22 00:58:00,-23
12/17/22 00:59:00,-2
12/17/22 01:00:00,12
12/17/22 01:01:00,9
12/17/22 01:02:00,-10
12/17/22 01:24:00,0
12/17/22 01:25:00,0
12/17/22 01:26:00,0
12/17/22 01:27:01,0
12/17/22 01:28:01,0
12/17/22 01:29:01,0
12/17/22 01:30:01,0
12/17/22 01:31:01,0
12/17/22 01:32:01,0
12/17/22 01:33:01,0
12/17/22 01:34:01,0
12/17/22 01:35:01,0
12/17/22 01:36:01,0
12/17/22 01:37:01,0
12/17/22 01:38:01,0
12/17/22 01:39:01,0
12/17/22 01:40:01,0
12/17/22 01:41:01,0
12/17/22 01:42:01,0
12/17/22 01:43:01,0
12/17/22 01:44:01,0
12/17/22 01:45:01,35
12/17/22 01:46:01,-35
12/17/22 01:47:01,-4
12/17/22 01:48:01,0
12/17/22 01:49:01,-4
12/17/22 01:50:01,0
12/17/22 01:51:01,-8
12/17/22 01:52:03,-19
12/17/22 01:53:03,0
12/17/22 01:54:03,5
12/17/22 01:55:03,12
12/17/22 01:56:03,0
12/17/22 01:57:03,9
12/17/22 01:58:03,0
12/17/22 01:59:03,-62
12/17/22 02:00:03,0
12/17/22 02:01:03,24
12/17/22 02:02:04,13
12/17/22 02:03:04,0
12/17/22 02:04:04,3
12/17/22 02:05:04,8
12/17/22 02:06:04,25
12/17/22 02:07:04,12
12/17/22 02:08:04,11
12/17/22 02:09:04,0
12/17/22 02:10:04,-4
12/17/22 02:11:04,0
12/17/22 02:12:04,-14
12/17/22 02:13:04,-29
12/17/22 02:14:04,-2
12/17/22 02:15:04,6
12/17/22 02:16:04,-21
12/17/22 02:17:04,-14
12/17/22 02:18:04,3
12/17/22 02:19:04,22
12/17/22 02:20:04,4
12/17/22 02:21:04,2
12/17/22 02:22:04,21
12/17/22 02:23:04,8
12/17/22 02:24:04,6
12/17/22 02:25:04,-2
12/17/22 02:26:04,0
12/17/22 02:27:04,30
12/17/22 02:28:04,39
12/17/22 02:29:04,0
12/17/22 02:30:04,3
12/17/22 02:31:04,-13
12/17/22 02:32:04,0
12/17/22 02:33:04,0
12/17/22 02:34:04,0
12/17/22 02:35:04,0
12/17/22 02:36:04,-8
12/17/22 02:37:04,0
12/17/22 02:38:04,-19
12/17/22 02:39:04,0
12/17/22 02:40:04,-74
12/17/22 02:41:04,-41
12/17/22 02:42:04,-2
12/17/22 02:43:04,-7
12/17/22 02:44:04,0
12/17/22 02:45:04,-5
12/17/22 02:46:04,-31
12/17/22 02:47:04,0
12/17/22 02:48:04,-21
12/17/22 02:49:04,-8
12/17/22 02:50:04,0
12/17/22 02:51:04,-9
12/17/22 02:52:04,16
12/17/22 02:53:04,-4
12/17/22 02:54:04,-35
12/17/22 02:55:04,4
12/17/22 02:56:04,-5
12/17/22 02:57:04,-17
12/17/22 02:58:06,11
12/17/22 02:59:06,-1
12/17/22 03:00:06,0
12/17/22 03:01:06,-8
12/17/22 03:02:06,-14
12/17/22 03:03:06,3
12/17/22 03:04:06,-28
12/17/22 03:05:06,8
12/17/22 03:06:06,-9
12/17/22 03:07:06,2
12/17/22 03:08:06,2
12/17/22 03:09:06,0
12/17/22 03:10:06,-4
12/17/22 03:11:06,0
12/17/22 03:12:06,-7
12/17/22 03:13:06,-34
12/17/22 03:14:06,-33
12/17/22 03:15:06,-4
12/17/22 03:16:06,-1
12/17/22 03:17:06,22
12/17/22 03:18:06,1
12/17/22 03:19:06,-17
12/17/22 03:20:06,-12
12/17/22 03:21:06,-26
12/17/22 03:22:06,0
12/17/22 03:23:06,2
12/17/22 03:24:06,8
12/17/22 03:25:06,-34
12/17/22 03:26:06,-2
12/17/22 03:27:06,0
12/17/22 03:28:06,-2
12/17/22 03:29:06,0
12/17/22 03:30:06,5
12/17/22 03:31:06,1
12/17/22 03:32:06,-21
12/17/22 03:33:06,0
12/17/22 03:34:06,0
12/17/22 03:35:06,6
12/17/22 03:36:06,10
12/17/22 03:37:06,-4
12/17/22 03:38:06,3
12/17/22 03:39:06,0
12/17/22 03:40:06,10
12/17/22 03:41:06,0
12/17/22 03:42:06,-27
12/17/22 03:43:06,0
12/17/22 03:44:06,0
12/17/22 03:45:06,-5
12/17/22 03:46:06,0
12/17/22 03:47:06,-4
12/17/22 03:48:06,1
12/17/22 03:49:06,0
12/17/22 03:50:06,4
12/17/22 03:51:06,-30
12/17/22 03:52:06,0
12/17/22 03:53:06,0
12/17/22 03:54:06,-4
12/17/22 03:55:06,0
12/17/22 03:56:06,-1
12/17/22 03:57:06,-6
12/17/22 03:58:06,26
12/17/22 03:59:06,1
12/17/22 04:00:06,-17
12/17/22 04:01:06,21
12/17/22 04:02:06,-4
12/17/22 04:03:06,0
12/17/22 04:04:06,-2
12/17/22 04:05:06,12
12/17/22 04:06:06,0
12/17/22 04:07:06,52
12/17/22 04:08:06,-15
12/17/22 04:09:06,0
12/17/22 04:10:06,-23
12/17/22 04:11:06,0
12/17/22 04:12:06,0
12/17/22 04:13:06,0
12/17/22 04:14:06,0
12/17/22 04:15:06,0
12/17/22 04:16:06,0
12/17/22 04:17:06,0
12/17/22 04:18:06,0
12/17/22 04:19:06,0
12/17/22 04:20:06,0
12/17/22 04:21:06,0
12/17/22 04:22:06,0
12/17/22 04:23:06,0
12/17/22 04:24:06,0
12/17/22 04:25:06,0
12/17/22 04:26:06,0
12/17/22 04:27:06,-13
12/17/22 04:28:06,4
12/17/22 04:29:06,-1
12/17/22 04:30:06,16
12/17/22 04:31:06,-12
12/17/22 04:32:06,-1
12/17/22 04:33:06,0
12/17/22 04:34:06,-3
12/17/22 04:35:06,2
12/17/22 04:36:06,8
12/17/22 04:37:06,-1
12/17/22 04:38:06,6
12/17/22 04:39:06,8
12/17/22 04:40:06,43
