timestamp,Infrared to Red Signal Ratio
03/01/23 00:57:00,2
03/01/23 00:58:00,0
03/01/23 00:59:00,-55
03/01/23 01:00:00,0
03/01/23 01:01:00,2
03/01/23 01:02:00,47
03/01/23 01:03:00,16
03/01/23 01:04:00,-39
03/01/23 01:05:00,6
03/01/23 01:06:00,-5
03/01/23 01:07:00,0
03/01/23 01:08:00,8
03/01/23 01:09:00,-17
03/01/23 01:10:00,0
03/01/23 01:11:00,-49
03/01/23 01:12:00,0
03/01/23 01:13:00,2
03/01/23 01:14:00,-34
03/01/23 01:15:00,-21
03/01/23 01:16:00,-36
03/01/23 01:17:00,1
03/01/23 01:18:00,-4
03/01/23 01:19:00,-4
03/01/23 01:20:00,-12
03/01/23 01:21:00,-34
03/01/23 01:22:00,43
03/01/23 01:23:01,0
03/01/23 01:24:01,0
03/01/23 01:25:01,3
03/01/23 01:26:01,-2
03/01/23 01:27:01,0
03/01/23 01:28:01,0
03/01/23 01:29:01,0
03/01/23 01:30:01,0
03/01/23 01:31:01,0
03/01/23 01:32:01,-1
03/01/23 01:33:01,-7
03/01/23 01:34:01,-41
03/01/23 01:35:01,1
03/01/23 01:36:01,0
03/01/23 01:37:01,49
03/01/23 01:38:01,-39
03/01/23 01:39:01,1
03/01/23 01:40:01,-2
03/01/23 01:41:01,-2
03/01/23 01:42:01,-8
03/01/23 01:43:01,22
03/01/23 01:44:01,12
03/01/23 01:45:01,-40
03/01/23 01:46:01,4
03/01/23 01:47:01,0
03/01/23 01:48:01,0
03/01/23 01:49:01,44
03/01/23 01:50:01,0
03/01/23 01:51:01,-12
03/01/23 01:52:01,-1
03/01/23 01:53:01,-20
03/01/23 01:54:01,32
03/01/23 01:55:01,53
03/01/23 01:56:01,-8
03/01/23 01:57:02,-59
03/01/23 01:58:02,-14
03/01/23 01:59:02,27
03/01/23 02:00:02,30
03/01/23 02:01:02,33
03/01/23 02:02:02,-47
03/01/23 02:03:02,5
03/01/23 02:04:02,21
03/01/23 02:05:02,-4
03/01/23 02:06:02,-2
03/01/23 02:07:02,3
03/01/23 02:08:02,-2
03/01/23 02:09:02,-11
03/01/23 02:10:02,15
03/01/23 02:11:02,-6
03/01/23 02:12:02,18
03/01/23 02:13:02,0
03/01/23 02:14:02,13
03/01/23 02:15:02,0
03/01/23 02:16:02,-4
03/01/23 02:17:02,0
03/01/23 02:18:02,11
03/01/23 02:19:02,0
03/01/23 02:20:02,-4
03/01/23 02:21:02,0
03/01/23 02:22:02,1
03/01/23 02:23:02,-4
03/01/23 02:24:02,0
03/01/23 02:25:02,-12
03/01/23 02:26:02,1
03/01/23 02:27:02,13
03/01/23 02:28:02,19
03/01/23 02:29:02,48
03/01/23 02:30:02,-21
03/01/23 02:31:02,-8
03/01/23 02:32:02,2
03/01/23 02:33:02,56
03/01/23 02:34:02,0
03/01/23 02:35:02,0
03/01/23 02:36:02,0
03/01/23 02:37:02,0
03/01/23 02:38:02,0
03/01/23 02:39:02,0
03/01/23 02:40:02,2
03/01/23 02:41:02,0
03/01/23 02:42:02,0
03/01/23 02:43:02,0
03/01/23 02:44:02,0
03/01/23 02:45:02,0
03/01/23 02:46:02,-43
03/01/23 02:47:02,0
03/01/23 02:48:02,0
03/01/23 02:49:02,0
03/01/23 02:50:02,0
03/01/23 02:51:02,0
03/01/23 02:52:02,0
03/01/23 02:53:02,0
03/01/23 02:54:02,0
03/01/23 02:55:02,0
03/01/23 02:56:02,0
03/01/23 02:57:02,0
03/01/23 02:58:02,0
03/01/23 02:59:02,0
03/01/23 03:00:02,0
03/01/23 03:01:02,0
03/01/23 03:02:02,0
03/01/23 03:03:02,0
03/01/23 03:04:02,0
03/01/23 03:05:02,0
03/01/23 03:06:02,0
03/01/23 03:07:02,0
03/01/23 03:08:02,0
03/01/23 03:09:02,0
03/01/23 03:10:02,0
03/01/23 03:11:02,0
03/01/23 03:12:02,0
03/01/23 03:13:02,0
03/01/23 03:14:02,0
03/01/23 03:15:02,0
03/01/23 03:16:02,0
03/01/23 03:17:02,-1
03/01/23 03:18:02,-51
03/01/23 03:19:02,0
03/01/23 03:20:02,-37
03/01/23 03:21:02,0
03/01/23 03:22:02,13
03/01/23 03:23:02,12
03/01/23 03:24:02,-16
03/01/23 03:25:02,37
03/01/23 03:26:02,-3
03/01/23 03:27:02,6
03/01/23 03:28:02,0
03/01/23 03:29:02,-4
03/01/23 03:30:02,1
03/01/23 03:31:02,-11
03/01/23 03:32:02,0
03/01/23 03:33:03,-21
03/01/23 03:34:03,18
03/01/23 03:35:03,33
03/01/23 03:36:03,2
03/01/23 03:37:03,60
03/01/23 03:38:03,0
03/01/23 03:39:03,6
03/01/23 03:40:03,4
03/01/23 03:41:03,25
03/01/23 03:42:03,-13
03/01/23 03:43:03,-10
03/01/23 03:44:03,0
03/01/23 03:45:03,-23
03/01/23 03:46:03,-24
03/01/23 03:47:03,5
03/01/23 03:48:03,2
03/01/23 03:49:03,-1
03/01/23 03:50:03,0
03/01/23 03:51:03,0
03/01/23 03:52:03,3
03/01/23 03:53:03,0
03/01/23 03:54:03,-5
03/01/23 03:55:03,12
03/01/23 03:56:03,-13
03/01/23 03:57:03,-17
03/01/23 03:58:03,57
03/01/23 03:59:03,0
03/01/23 04:00:03,-1
03/01/23 04:01:03,0
03/01/23 04:02:03,10
03/01/23 04:03:03,8
03/01/23 04:04:03,-30
03/01/23 04:05:03,10
03/01/23 04:06:03,-42
03/01/23 04:07:03,8
03/01/23 04:08:03,5
03/01/23 04:09:03,-24
03/01/23 04:10:03,1
03/01/23 04:11:03,9
03/01/23 04:12:03,1
03/01/23 04:13:03,20
03/01/23 04:14:03,-17
03/01/23 04:15:03,1
03/01/23 04:16:03,-4
03/01/23 04:17:03,37
03/01/23 04:18:03,36
03/01/23 04:19:03,-26
03/01/23 04:20:03,4
03/01/23 04:21:03,-11
03/01/23 04:22:03,0
03/01/23 04:23:03,7
03/01/23 04:24:03,-21
03/01/23 04:25:03,-11
03/01/23 04:26:03,-4
03/01/23 04:27:03,14
03/01/23 04:28:03,-5
03/01/23 04:29:03,-4
03/01/23 04:30:03,-4
03/01/23 04:31:03,6
03/01/23 04:32:03,11
03/01/23 04:33:03,0
03/01/23 04:34:03,34
03/01/23 04:35:03,-35
03/01/23 04:36:03,3
03/01/23 04:37:03,21
03/01/23 04:38:03,4
03/01/23 04:39:03,-19
03/01/23 04:40:03,-2
03/01/23 04:41:03,-1
03/01/23 04:42:03,-2
03/01/23 04:43:03,0
03/01/23 04:44:03,25
03/01/23 04:45:03,4
03/01/23 04:46:03,-7
03/01/23 04:47:03,-1
03/01/23 04:48:03,-18
03/01/23 04:49:03,-1
03/01/23 04:50:03,-55
03/01/23 04:51:03,0
03/01/23 04:52:03,0
03/01/23 04:53:03,0
03/01/23 04:54:03,6
03/01/23 04:55:03,-13
03/01/23 04:56:03,-18
03/01/23 04:57:03,-2
03/01/23 04:58:03,26
03/01/23 04:59:03,1
03/01/23 05:00:03,-27
03/01/23 05:01:03,0
03/01/23 05:02:03,-4
03/01/23 05:03:03,1
03/01/23 05:04:03,-20
03/01/23 05:05:03,13
03/01/23 05:06:03,-1
03/01/23 05:07:03,0
03/01/23 05:08:03,0
03/01/23 05:09:03,-3
03/01/23 05:10:03,45
03/01/23 05:11:03,0
03/01/23 05:12:03,-34
03/01/23 05:13:03,-8
03/01/23 05:14:03,-22
03/01/23 05:15:03,0
03/01/23 05:16:03,-18
03/01/23 05:17:03,-13
03/01/23 05:18:03,0
03/01/23 05:19:03,3
03/01/23 05:20:03,-4
03/01/23 05:21:03,-13
03/01/23 05:22:03,1
03/01/23 05:23:03,13
03/01/23 05:24:03,0
03/01/23 05:25:03,6
03/01/23 05:26:03,1
03/01/23 05:27:03,0
03/01/23 05:28:03,12
03/01/23 05:29:03,17
03/01/23 05:30:03,0
03/01/23 05:31:03,6
03/01/23 05:32:03,0
03/01/23 05:33:03,26
03/01/23 05:34:03,-65
03/01/23 05:35:03,-49
03/01/23 05:36:03,-50
03/01/23 05:37:03,2
03/01/23 05:38:03,-1
03/01/23 05:39:03,13
03/01/23 05:40:03,-10
03/01/23 05:41:03,0
03/01/23 05:42:03,0
03/01/23 05:43:03,-24
