timestamp,Infrared to Red Signal Ratio
07/18/23 00:00:31,8
07/18/23 00:01:31,0
07/18/23 00:02:31,0
07/18/23 00:03:31,0
07/18/23 00:04:31,0
07/18/23 00:05:31,0
07/18/23 00:06:33,19
07/18/23 00:07:33,0
07/18/23 00:08:33,0
07/18/23 00:09:33,0
07/18/23 00:10:33,0
07/18/23 00:11:33,0
07/18/23 00:12:33,-15
07/18/23 00:13:33,59
07/18/23 00:14:33,9
07/18/23 00:15:33,61
07/18/23 00:16:33,28
07/18/23 00:17:33,17
07/18/23 00:18:33,-14
07/18/23 00:19:33,-10
07/18/23 00:20:33,0
07/18/23 00:21:33,0
07/18/23 00:22:33,13
07/18/23 00:23:33,0
07/18/23 00:24:33,0
07/18/23 00:25:33,1
07/18/23 00:26:33,-4
07/18/23 00:27:33,-15
07/18/23 00:28:33,-3
07/18/23 00:29:33,-16
07/18/23 00:30:33,6
07/18/23 00:31:33,4
07/18/23 00:32:33,4
07/18/23 00:33:33,-14
07/18/23 00:34:33,1
07/18/23 00:35:33,-1
07/18/23 00:36:33,-12
07/18/23 00:37:33,-3
07/18/23 00:38:33,0
07/18/23 00:39:33,-21
07/18/23 00:40:33,-30
07/18/23 00:41:33,0
07/18/23 00:42:33,-37
07/18/23 00:43:33,-40
07/18/23 00:44:33,-29
07/18/23 00:45:33,-34
07/18/23 00:46:33,-16
07/18/23 00:47:33,0
07/18/23 00:48:33,-26
07/18/23 00:49:33,21
07/18/23 00:50:33,0
07/18/23 00:51:33,17
07/18/23 00:52:33,0
07/18/23 00:53:33,31
07/18/23 00:54:33,-27
07/18/23 00:55:33,0
07/18/23 00:56:33,-20
07/18/23 00:57:33,-4
07/18/23 00:58:33,14
07/18/23 00:59:33,-20
07/18/23 01:00:33,26
07/18/23 01:01:33,-19
07/18/23 01:02:33,0
07/18/23 01:03:34,-28
07/18/23 01:04:34,0
07/18/23 01:05:34,-4
07/18/23 01:06:34,0
07/18/23 01:07:34,0
07/18/23 01:08:34,9
07/18/23 01:09:34,0
07/18/23 01:10:34,-12
07/18/23 01:11:34,4
07/18/23 01:12:34,-39
07/18/23 01:13:34,-4
07/18/23 01:14:34,-10
07/18/23 01:15:34,-42
07/18/23 01:16:34,-20
07/18/23 01:17:34,-11
07/18/23 01:18:34,-11
07/18/23 01:19:34,4
07/18/23 01:20:34,-11
07/18/23 01:21:34,0
07/18/23 01:22:34,1
07/18/23 01:23:34,-21
07/18/23 01:24:34,0
07/18/23 01:25:34,0
07/18/23 01:26:34,-2
07/18/23 01:27:34,0
07/18/23 01:28:34,-8
07/18/23 01:29:34,3
07/18/23 01:30:34,0
07/18/23 01:31:34,-19
07/18/23 01:32:34,0
07/18/23 01:33:34,-30
07/18/23 01:34:34,-10
07/18/23 01:35:34,0
07/18/23 01:36:34,0
07/18/23 01:37:34,6
07/18/23 01:38:34,-27
07/18/23 01:39:34,3
07/18/23 01:40:34,0
07/18/23 01:41:34,0
07/18/23 01:42:34,2
07/18/23 01:43:34,4
07/18/23 01:44:34,0
07/18/23 01:45:34,12
07/18/23 01:46:34,0
07/18/23 01:47:34,-13
07/18/23 01:48:34,-28
07/18/23 01:49:34,-1
07/18/23 01:50:34,0
07/18/23 01:51:34,4
07/18/23 01:52:34,-43
07/18/23 01:53:34,-8
07/18/23 01:54:34,0
07/18/23 01:55:34,5
07/18/23 01:56:34,-9
07/18/23 01:57:34,0
07/18/23 01:58:34,-3
07/18/23 01:59:34,0
07/18/23 02:00:34,-21
07/18/23 02:01:34,4
07/18/23 02:02:34,-8
07/18/23 02:03:34,3
