timestamp,Infrared to Red Signal Ratio
10/14/22 00:58:18,0
10/14/22 00:59:18,0
10/14/22 01:00:18,16
10/14/22 01:01:18,1
10/14/22 01:02:18,-20
10/14/22 01:03:18,2
10/14/22 01:04:18,-31
10/14/22 01:05:18,-15
10/14/22 01:06:18,-12
10/14/22 01:07:18,0
10/14/22 01:08:18,-14
10/14/22 01:09:18,18
10/14/22 01:10:18,-24
10/14/22 01:11:18,-14
10/14/22 01:12:18,26
10/14/22 01:13:18,13
10/14/22 01:14:18,2
10/14/22 01:15:18,0
10/14/22 01:16:18,-6
10/14/22 01:17:18,-22
10/14/22 01:18:18,0
10/14/22 01:19:18,-18
10/14/22 01:20:18,-4
10/14/22 01:21:18,2
10/14/22 01:22:18,8
10/14/22 01:23:18,-4
10/14/22 01:24:18,0
10/14/22 01:25:18,0
10/14/22 01:26:18,-11
10/14/22 01:27:18,-13
10/14/22 01:28:18,-13
10/14/22 01:29:18,0
10/14/22 01:30:18,-4
10/14/22 01:31:18,51
10/14/22 01:32:18,15
10/14/22 01:33:18,-21
10/14/22 01:34:18,-8
10/14/22 01:35:18,-3
10/14/22 01:36:18,-22
10/14/22 01:37:18,9
10/14/22 01:38:18,9
10/14/22 01:39:20,19
10/14/22 01:40:20,0
10/14/22 01:41:20,-8
10/14/22 01:42:20,79
10/14/22 01:43:20,-16
10/14/22 01:44:20,-30
10/14/22 01:45:20,0
10/14/22 01:46:21,-4
10/14/22 01:47:21,8
10/14/22 01:48:21,4
10/14/22 01:49:21,3
10/14/22 01:50:21,0
10/14/22 01:51:21,-1
10/14/22 01:52:21,-31
10/14/22 01:53:21,-10
10/14/22 01:54:21,0
10/14/22 01:55:21,-16
10/14/22 01:56:21,0
10/14/22 01:57:21,-4
10/14/22 01:58:21,-6
10/14/22 01:59:21,-1
10/14/22 02:00:21,-7
10/14/22 02:01:21,-6
10/14/22 02:02:21,-1
10/14/22 02:03:21,0
10/14/22 02:04:21,43
10/14/22 02:05:21,-43
10/14/22 02:06:21,-8
10/14/22 02:07:21,8
10/14/22 02:08:21,47
10/14/22 02:09:21,-1
10/14/22 02:10:21,-31
10/14/22 02:11:21,1
10/14/22 02:12:21,-39
10/14/22 02:13:21,-10
10/14/22 02:14:21,-33
10/14/22 02:15:21,-6
10/14/22 02:16:21,-2
10/14/22 02:17:21,-20
10/14/22 02:18:21,-22
10/14/22 02:19:21,-31
10/14/22 02:20:21,-3
10/14/22 02:21:21,-56
10/14/22 02:22:21,43
10/14/22 02:23:21,0
10/14/22 02:24:21,-34
10/14/22 02:25:21,0
10/14/22 02:26:21,16
10/14/22 02:27:21,-17
10/14/22 02:28:21,-5
10/14/22 02:29:21,-34
10/14/22 02:30:21,3
10/14/22 02:31:21,-1
10/14/22 02:32:21,-8
10/14/22 02:33:21,0
10/14/22 02:34:21,6
10/14/22 02:35:21,-10
10/14/22 02:36:21,-34
10/14/22 02:37:21,0
10/14/22 02:38:21,-2
10/14/22 02:39:21,0
10/14/22 02:40:21,22
10/14/22 02:41:21,3
10/14/22 02:42:21,-63
10/14/22 02:43:21,-26
10/14/22 02:44:21,-4
10/14/22 02:45:21,-29
10/14/22 02:46:21,68
10/14/22 02:47:21,12
10/14/22 02:48:21,9
10/14/22 02:49:21,14
10/14/22 02:50:21,0
10/14/22 02:51:22,-1
10/14/22 02:52:22,21
10/14/22 02:53:22,-3
10/14/22 02:54:22,-13
10/14/22 02:55:22,5
10/14/22 02:56:22,19
10/14/22 02:57:22,-2
10/14/22 02:58:22,-3
10/14/22 02:59:22,-6
10/14/22 03:00:22,0
10/14/22 03:01:22,-8
10/14/22 03:02:22,-55
10/14/22 03:03:22,-6
10/14/22 03:04:22,1
10/14/22 03:05:22,0
10/14/22 03:06:22,0
10/14/22 03:07:22,11
10/14/22 03:08:22,2
10/14/22 03:09:22,4
10/14/22 03:10:22,0
10/14/22 03:11:22,24
10/14/22 03:12:22,-2
10/14/22 03:13:22,0
10/14/22 03:14:22,0
10/14/22 03:15:22,-28
10/14/22 03:16:22,0
10/14/22 03:17:22,0
10/14/22 03:18:22,15
10/14/22 03:19:22,-3
10/14/22 03:20:22,2
10/14/22 03:21:22,0
10/14/22 03:22:22,14
10/14/22 03:23:22,-1
10/14/22 03:24:22,-1
10/14/22 03:25:22,23
10/14/22 03:26:22,1
10/14/22 03:27:22,-24
10/14/22 03:28:22,3
10/14/22 03:29:22,-17
10/14/22 03:30:22,-56
10/14/22 03:31:22,-4
10/14/22 03:32:22,2
10/14/22 03:33:22,-7
10/14/22 03:34:22,-34
10/14/22 03:35:22,0
10/14/22 03:36:22,0
10/14/22 03:37:22,0
10/14/22 03:38:22,-27
10/14/22 03:39:22,-43
10/14/22 03:40:22,8
10/14/22 03:41:22,10
10/14/22 03:42:22,-1
10/14/22 03:43:22,-17
