timestamp,Infrared to Red Signal Ratio
10/29/22 00:14:40,-4
10/29/22 00:15:40,0
10/29/22 00:16:40,13
10/29/22 00:17:40,0
10/29/22 00:18:41,-7
10/29/22 00:19:41,17
10/29/22 00:20:41,-21
10/29/22 00:21:41,-29
10/29/22 00:22:41,-5
10/29/22 00:23:41,1
10/29/22 00:24:41,-30
10/29/22 00:25:41,0
10/29/22 00:26:41,4
10/29/22 00:27:41,-4
10/29/22 00:28:41,-2
10/29/22 00:29:41,-21
10/29/22 00:30:41,-19
10/29/22 00:31:41,0
10/29/22 00:32:41,0
10/29/22 00:33:41,0
10/29/22 00:34:41,17
10/29/22 00:35:41,-5
10/29/22 00:36:41,11
10/29/22 00:37:41,-3
10/29/22 00:38:41,0
10/29/22 00:39:41,-3
10/29/22 00:40:41,-44
10/29/22 00:41:41,-1
10/29/22 00:42:41,4
10/29/22 00:43:41,-4
10/29/22 00:44:41,0
10/29/22 00:45:41,-1
10/29/22 00:46:41,-16
10/29/22 00:47:41,1
10/29/22 00:48:41,5
10/29/22 00:49:41,-4
10/29/22 00:50:41,5
10/29/22 00:51:41,8
10/29/22 00:52:41,6
10/29/22 00:53:41,20
10/29/22 00:54:41,29
10/29/22 00:55:41,0
10/29/22 00:56:41,0
10/29/22 00:57:41,2
10/29/22 00:58:41,22
10/29/22 00:59:41,-4
10/29/22 01:00:41,0
10/29/22 01:01:41,6
10/29/22 01:02:41,19
10/29/22 01:03:41,0
10/29/22 01:04:41,-34
10/29/22 01:05:41,0
10/29/22 01:06:41,0
10/29/22 01:07:41,0
10/29/22 01:08:41,0
10/29/22 01:09:41,5
10/29/22 01:10:41,0
10/29/22 01:11:41,-1
10/29/22 01:12:41,0
10/29/22 01:13:41,-4
10/29/22 01:14:41,17
10/29/22 01:15:41,0
10/29/22 01:16:41,2
10/29/22 01:17:41,-34
10/29/22 01:18:41,-5
10/29/22 01:19:41,-9
10/29/22 01:20:41,-15
10/29/22 01:21:41,-21
10/29/22 01:22:42,-1
10/29/22 01:23:42,-3
10/29/22 01:24:42,0
10/29/22 01:25:42,-47
10/29/22 01:26:42,8
10/29/22 01:27:42,-10
10/29/22 01:28:42,12
10/29/22 01:29:42,-12
10/29/22 01:30:42,2
10/29/22 01:31:42,-34
10/29/22 01:32:42,17
10/29/22 01:33:42,0
10/29/22 01:34:42,-3
10/29/22 01:35:42,0
10/29/22 01:36:42,0
10/29/22 01:37:42,0
10/29/22 01:38:42,-21
10/29/22 01:39:42,-6
10/29/22 01:40:42,0
10/29/22 01:41:42,-9
10/29/22 01:42:42,0
10/29/22 01:43:42,0
10/29/22 01:44:42,-22
10/29/22 01:45:42,7
10/29/22 01:46:42,-37
10/29/22 01:47:42,-4
10/29/22 01:48:42,0
10/29/22 01:49:42,2
10/29/22 01:50:42,0
10/29/22 01:51:42,4
10/29/22 01:52:42,1
10/29/22 01:53:42,0
10/29/22 01:54:42,7
10/29/22 01:55:42,2
10/29/22 01:56:42,3
10/29/22 01:57:42,0
10/29/22 01:58:42,0
10/29/22 01:59:42,0
10/29/22 02:00:42,-39
10/29/22 02:01:42,0
10/29/22 02:02:42,30
10/29/22 02:03:42,-35
10/29/22 02:04:42,-16
10/29/22 02:05:42,-30
10/29/22 02:06:42,-13
10/29/22 02:07:42,-13
10/29/22 02:08:42,-19
10/29/22 02:09:42,0
10/29/22 02:10:42,-52
10/29/22 02:11:42,-58
10/29/22 02:12:42,0
10/29/22 02:13:42,0
10/29/22 02:14:42,0
10/29/22 02:15:42,-29
10/29/22 02:16:42,-55
10/29/22 02:17:42,-1
10/29/22 02:18:42,9
10/29/22 02:19:42,-34
10/29/22 02:20:42,-3
10/29/22 02:21:42,0
10/29/22 02:22:42,0
10/29/22 02:23:42,-4
10/29/22 02:24:42,-8
10/29/22 02:25:42,0
10/29/22 02:26:42,-5
10/29/22 02:27:42,-1
10/29/22 02:28:42,1
10/29/22 02:29:42,0
10/29/22 02:30:42,-30
10/29/22 02:31:42,-29
10/29/22 02:32:42,-5
10/29/22 02:33:42,0
10/29/22 02:34:42,0
10/29/22 02:35:42,0
10/29/22 02:36:42,-30
10/29/22 02:37:42,-8
10/29/22 02:38:42,-4
10/29/22 02:39:42,21
10/29/22 02:40:42,0
10/29/22 02:41:42,-29
10/29/22 02:42:42,0
10/29/22 02:43:42,0
10/29/22 02:44:42,-30
10/29/22 02:45:42,-52
10/29/22 02:46:43,10
10/29/22 02:47:43,-1
10/29/22 02:48:43,-3
10/29/22 02:49:43,-42
10/29/22 02:50:43,-10
10/29/22 02:51:43,0
10/29/22 02:52:43,-13
10/29/22 02:53:43,13
10/29/22 02:54:43,11
10/29/22 02:55:43,0
10/29/22 02:56:43,0
10/29/22 02:57:43,-2
10/29/22 02:58:43,0
10/29/22 02:59:43,0
10/29/22 03:00:43,6
10/29/22 03:01:43,0
10/29/22 03:02:43,10
10/29/22 03:03:43,0
10/29/22 03:04:43,15
10/29/22 03:05:43,8
10/29/22 03:06:43,8
10/29/22 03:07:43,-2
10/29/22 03:08:43,1
10/29/22 03:09:43,16
10/29/22 03:10:43,1
10/29/22 03:11:43,0
10/29/22 03:12:43,-8
10/29/22 03:13:43,0
10/29/22 03:14:43,0
10/29/22 03:15:43,1
10/29/22 03:16:43,0
10/29/22 03:17:43,-4
10/29/22 03:18:43,-26
10/29/22 03:19:43,8
10/29/22 03:20:43,3
10/29/22 03:21:43,43
10/29/22 03:22:43,45
10/29/22 03:23:43,50
10/29/22 03:24:43,-1
10/29/22 03:25:43,0
10/29/22 03:26:43,3
10/29/22 03:27:43,13
10/29/22 03:28:43,0
10/29/22 03:29:43,3
10/29/22 03:30:43,-34
10/29/22 03:31:43,0
10/29/22 03:32:43,30
10/29/22 03:33:43,-11
10/29/22 03:34:43,1
10/29/22 03:35:43,0
10/29/22 03:36:43,-13
10/29/22 03:37:43,-5
10/29/22 03:38:43,3
10/29/22 03:39:43,-33
10/29/22 03:40:43,2
10/29/22 03:41:45,49
10/29/22 03:42:45,-2
10/29/22 03:43:45,-26
10/29/22 03:44:45,-2
10/29/22 03:45:45,1
10/29/22 03:46:45,2
10/29/22 03:47:45,0
10/29/22 03:48:45,-7
10/29/22 03:49:45,-20
10/29/22 03:50:45,0
10/29/22 03:51:45,-20
10/29/22 03:52:45,-2
10/29/22 03:53:45,-10
10/29/22 03:54:45,-5
10/29/22 03:55:45,0
10/29/22 03:56:45,0
10/29/22 03:57:45,-27
10/29/22 03:58:45,-13
10/29/22 03:59:45,28
10/29/22 04:00:45,-1
10/29/22 04:01:45,-48
10/29/22 04:02:45,4
10/29/22 04:03:45,-13
10/29/22 04:04:45,-3
10/29/22 04:05:45,-5
10/29/22 04:06:45,-31
10/29/22 04:07:45,-17
10/29/22 04:08:45,-15
10/29/22 04:09:45,-45
10/29/22 04:10:45,0
10/29/22 04:11:45,14
10/29/22 04:12:45,13
10/29/22 04:13:45,0
10/29/22 04:14:45,8
10/29/22 04:15:45,-11
10/29/22 04:16:45,8
10/29/22 04:17:45,-4
10/29/22 04:18:45,0
10/29/22 04:19:45,-7
10/29/22 04:20:45,-7
10/29/22 04:21:45,1
10/29/22 04:22:45,-2
10/29/22 04:23:47,18
10/29/22 04:24:47,0
10/29/22 04:25:47,0
10/29/22 04:26:47,0
10/29/22 04:27:47,1
10/29/22 04:28:47,7
10/29/22 04:29:47,4
10/29/22 04:30:47,7
10/29/22 04:31:47,0
10/29/22 04:32:47,0
10/29/22 04:33:47,12
10/29/22 04:34:47,8
10/29/22 04:35:47,0
10/29/22 04:36:47,3
10/29/22 04:37:47,19
10/29/22 04:38:47,11
10/29/22 04:39:47,32
10/29/22 04:40:47,0
10/29/22 04:41:47,8
10/29/22 04:42:47,0
10/29/22 04:43:47,0
10/29/22 04:44:47,4
10/29/22 04:45:47,1
10/29/22 04:46:47,0
10/29/22 04:47:47,16
10/29/22 04:48:47,-13
10/29/22 04:49:47,0
10/29/22 04:50:47,0
10/29/22 04:51:47,8
10/29/22 04:52:47,-25
10/29/22 04:53:47,0
10/29/22 04:54:47,-11
10/29/22 04:55:47,21
10/29/22 04:56:47,22
10/29/22 04:57:47,55
10/29/22 04:58:47,21
10/29/22 04:59:47,16
10/29/22 05:00:47,0
10/29/22 05:01:47,18
10/29/22 05:02:47,16
10/29/22 05:03:47,15
10/29/22 05:04:47,-37
10/29/22 05:05:47,0
10/29/22 05:06:47,-1
10/29/22 05:07:47,-1
10/29/22 05:08:47,30
10/29/22 05:09:47,21
10/29/22 05:10:47,8
10/29/22 05:11:47,0
10/29/22 05:12:47,23
10/29/22 05:13:47,31
10/29/22 05:14:47,-57
10/29/22 05:15:47,26
10/29/22 05:16:47,15
10/29/22 05:17:47,-5
10/29/22 05:18:47,4
10/29/22 05:19:47,-23
10/29/22 05:20:47,-2
10/29/22 05:21:47,-4
10/29/22 05:22:47,0
10/29/22 05:23:47,0
10/29/22 05:24:47,-5
10/29/22 05:25:47,28
10/29/22 05:26:47,-19
10/29/22 05:27:47,-3
10/29/22 05:28:47,8
10/29/22 05:29:47,37
10/29/22 05:30:47,-31
10/29/22 05:31:47,-60
10/29/22 05:32:47,0
10/29/22 05:33:47,-29
10/29/22 05:34:47,-13
10/29/22 05:35:47,0
10/29/22 05:36:47,-11
10/29/22 05:37:47,0
10/29/22 05:38:47,11
10/29/22 05:39:47,11
10/29/22 05:40:47,-8
10/29/22 05:41:47,1
10/29/22 05:42:47,-31
10/29/22 05:43:47,-12
10/29/22 05:44:47,0
10/29/22 05:45:47,9
10/29/22 05:46:47,-2
10/29/22 05:47:49,42
10/29/22 05:48:49,4
10/29/22 05:49:49,11
10/29/22 05:50:49,33
10/29/22 05:51:49,-2
10/29/22 05:52:49,0
10/29/22 05:53:49,23
10/29/22 05:54:49,-1
10/29/22 05:55:49,11
10/29/22 05:56:49,0
10/29/22 05:57:49,31
10/29/22 05:58:49,22
10/29/22 05:59:49,44
10/29/22 06:00:49,13
10/29/22 06:01:50,4
10/29/22 06:02:50,5
10/29/22 06:03:50,-21
10/29/22 06:04:50,0
10/29/22 06:05:50,-17
10/29/22 06:06:50,-1
10/29/22 06:07:50,0
10/29/22 06:08:50,0
10/29/22 06:09:50,-27
10/29/22 06:10:50,13
10/29/22 06:11:50,-17
10/29/22 06:12:50,8
10/29/22 06:13:50,1
10/29/22 06:14:50,28
10/29/22 06:15:50,9
10/29/22 06:16:50,-50
10/29/22 06:17:50,11
10/29/22 06:18:50,-8
10/29/22 06:19:50,4
10/29/22 06:20:50,-2
10/29/22 06:21:50,-24
10/29/22 06:22:50,-22
10/29/22 06:23:50,4
10/29/22 06:24:50,17
10/29/22 06:25:50,-11
10/29/22 06:26:50,-34
10/29/22 06:27:50,-16
10/29/22 06:28:50,0
10/29/22 06:29:50,-2
10/29/22 06:30:50,-2
10/29/22 06:31:50,-16
10/29/22 06:32:50,0
10/29/22 06:33:50,-26
10/29/22 06:34:50,47
10/29/22 06:35:50,4
10/29/22 06:36:50,-8
10/29/22 06:37:50,4
10/29/22 06:38:50,-45
10/29/22 06:39:50,-12
10/29/22 06:40:50,9
10/29/22 06:41:50,-3
10/29/22 06:42:50,11
10/29/22 06:43:50,-4
10/29/22 06:44:50,-3
10/29/22 06:45:50,-24
10/29/22 06:46:50,-17
10/29/22 06:47:50,12
10/29/22 06:48:50,0
10/29/22 06:49:50,-15
10/29/22 06:50:50,31
10/29/22 06:51:50,-9
10/29/22 06:52:50,11
10/29/22 06:53:50,0
10/29/22 06:54:50,-11
10/29/22 06:55:50,16
10/29/22 06:56:51,26
10/29/22 06:57:51,0
10/29/22 06:58:51,0
10/29/22 06:59:51,-2
10/29/22 07:00:51,0
10/29/22 07:01:51,-4
10/29/22 07:02:51,10
10/29/22 07:03:51,0
10/29/22 07:04:51,2
10/29/22 07:05:51,2
10/29/22 07:06:51,-17
10/29/22 07:07:51,31
10/29/22 07:08:51,-7
10/29/22 07:09:51,-2
10/29/22 07:10:51,4
10/29/22 07:11:51,6
10/29/22 07:12:51,-14
10/29/22 07:13:51,-2
10/29/22 07:14:51,-29
10/29/22 07:15:51,-30
10/29/22 07:16:51,-8
10/29/22 07:17:51,-17
10/29/22 07:18:51,-17
10/29/22 07:19:51,35
10/29/22 07:20:51,-6
10/29/22 07:21:51,-9
10/29/22 07:22:51,-26
10/29/22 07:23:51,-7
10/29/22 07:24:51,0
10/29/22 07:25:51,8
10/29/22 07:26:51,4
10/29/22 07:27:51,0
10/29/22 07:28:51,-23
10/29/22 07:29:51,0
10/29/22 07:30:51,0
10/29/22 07:31:51,10
10/29/22 07:32:51,-3
10/29/22 07:33:51,-30
10/29/22 07:34:51,0
10/29/22 07:35:51,9
10/29/22 07:36:51,-40
10/29/22 07:37:51,1
10/29/22 07:38:51,0
10/29/22 07:39:51,3
10/29/22 07:40:51,-42
10/29/22 07:41:51,4
10/29/22 07:42:51,0
10/29/22 07:43:51,3
10/29/22 07:44:51,26
10/29/22 07:45:51,24
10/29/22 07:46:51,0
10/29/22 07:47:51,-34
10/29/22 07:48:51,-19
10/29/22 07:49:51,7
10/29/22 07:50:51,-1
10/29/22 07:51:51,-1
10/29/22 07:52:51,-18
10/29/22 07:53:51,0
10/29/22 07:54:51,-58
10/29/22 07:55:51,-39
10/29/22 07:56:51,4
10/29/22 07:57:51,-5
10/29/22 07:58:51,-14
10/29/22 07:59:51,9
10/29/22 08:00:51,7
10/29/22 08:01:51,-9
10/29/22 08:02:51,-4
10/29/22 08:03:51,0
10/29/22 08:04:51,1
10/29/22 08:05:51,11
10/29/22 08:06:51,-32
10/29/22 08:07:51,7
10/29/22 08:08:51,-6
10/29/22 08:09:51,0
10/29/22 08:10:51,-2
10/29/22 08:11:51,0
10/29/22 08:12:51,-7
10/29/22 08:13:51,0
10/29/22 08:14:51,-15
10/29/22 08:15:51,34
10/29/22 08:16:51,2
10/29/22 08:17:51,0
10/29/22 08:18:51,-20
10/29/22 08:19:51,0
10/29/22 08:20:51,1
10/29/22 08:21:51,-7
10/29/22 08:22:51,-35
10/29/22 08:23:51,-19
10/29/22 08:24:51,0
10/29/22 08:25:51,0
10/29/22 08:26:51,-14
10/29/22 08:27:51,-7
10/29/22 08:28:51,8
