timestamp,Infrared to Red Signal Ratio
10/21/22 01:07:00,-25
10/21/22 01:08:00,0
10/21/22 01:09:00,5
10/21/22 01:10:00,-30
10/21/22 01:11:00,-3
10/21/22 01:12:00,0
10/21/22 01:13:00,3
10/21/22 01:14:00,-1
10/21/22 01:15:00,7
10/21/22 01:16:00,26
10/21/22 01:17:01,13
10/21/22 01:18:01,7
10/21/22 01:19:01,52
10/21/22 01:20:01,13
10/21/22 01:21:01,-4
10/21/22 01:22:01,25
10/21/22 01:23:01,-4
10/21/22 01:24:01,0
10/21/22 01:25:01,-1
10/21/22 01:26:01,0
10/21/22 01:27:01,12
10/21/22 01:28:01,78
10/21/22 01:29:02,0
10/21/22 01:30:02,1
10/21/22 01:31:02,-27
10/21/22 01:32:02,-26
10/21/22 01:33:02,-8
10/21/22 01:34:02,-7
10/21/22 01:35:02,0
10/21/22 01:36:02,-4
10/21/22 01:37:02,0
10/21/22 01:38:02,27
10/21/22 01:39:02,0
10/21/22 01:40:02,0
10/21/22 01:41:02,3
10/21/22 01:42:02,15
10/21/22 01:43:02,21
10/21/22 01:44:02,0
10/21/22 01:45:02,10
10/21/22 01:46:02,0
10/21/22 01:47:02,-34
10/21/22 01:48:02,0
10/21/22 01:49:04,0
10/21/22 01:50:04,0
10/21/22 01:51:04,0
10/21/22 01:52:04,-13
10/21/22 01:53:04,-23
10/21/22 01:54:04,-3
10/21/22 01:55:04,-34
10/21/22 01:56:04,0
10/21/22 01:57:04,-14
10/21/22 01:58:04,9
10/21/22 01:59:04,0
10/21/22 02:00:05,-3
10/21/22 02:01:05,-1
10/21/22 02:02:05,1
10/21/22 02:03:05,-2
10/21/22 02:04:05,-13
10/21/22 02:05:05,4
10/21/22 02:06:05,33
10/21/22 02:07:05,0
10/21/22 02:08:05,15
10/21/22 02:09:05,-2
10/21/22 02:10:05,-5
10/21/22 02:11:05,-18
10/21/22 02:12:05,-23
10/21/22 02:13:05,43
10/21/22 02:14:05,-7
10/21/22 02:15:05,0
10/21/22 02:16:05,-34
10/21/22 02:17:05,-4
10/21/22 02:18:05,-35
10/21/22 02:19:05,-61
10/21/22 02:20:05,36
10/21/22 02:21:05,17
