timestamp,Infrared to Red Signal Ratio
12/22/23 00:00:30,8
12/22/23 00:01:30,0
12/22/23 00:02:30,0
12/22/23 00:03:30,17
12/22/23 00:04:30,-17
12/22/23 00:05:30,0
12/22/23 00:06:30,4
12/22/23 00:07:30,18
12/22/23 00:08:30,-7
12/22/23 00:09:30,0
12/22/23 00:10:30,13
12/22/23 00:11:30,-17
12/22/23 00:12:30,18
12/22/23 00:13:30,43
12/22/23 00:14:30,5
12/22/23 00:15:30,0
12/22/23 00:16:30,0
12/22/23 00:17:30,0
12/22/23 00:18:30,0
12/22/23 00:19:30,-1
12/22/23 00:20:30,0
12/22/23 00:21:30,0
12/22/23 00:22:30,0
12/22/23 00:23:30,0
12/22/23 00:24:30,0
12/22/23 00:25:30,0
12/22/23 00:26:30,0
12/22/23 00:27:30,0
12/22/23 00:28:30,0
12/22/23 00:29:30,0
12/22/23 00:30:31,0
12/22/23 00:31:31,0
12/22/23 00:32:31,0
12/22/23 00:33:31,0
12/22/23 00:34:31,0
12/22/23 00:35:31,0
12/22/23 00:36:31,0
12/22/23 00:37:31,0
12/22/23 00:38:31,0
12/22/23 00:39:31,0
12/22/23 00:40:31,0
12/22/23 00:41:31,33
12/22/23 00:42:31,0
12/22/23 00:43:31,-26
12/22/23 00:44:31,9
12/22/23 00:45:31,-4
12/22/23 00:46:31,-12
12/22/23 00:47:31,-1
12/22/23 00:48:31,11
12/22/23 00:49:31,0
12/22/23 00:50:31,19
12/22/23 00:51:31,20
12/22/23 00:52:31,43
12/22/23 00:53:31,17
12/22/23 00:54:31,-7
12/22/23 00:55:31,-3
12/22/23 00:56:31,-2
12/22/23 00:57:31,8
12/22/23 00:58:31,0
12/22/23 00:59:31,-6
12/22/23 01:00:31,-24
12/22/23 01:01:31,32
12/22/23 01:02:31,30
12/22/23 01:03:31,7
12/22/23 01:04:31,5
12/22/23 01:05:31,39
12/22/23 01:06:31,-20
12/22/23 01:07:31,0
12/22/23 01:08:31,8
12/22/23 01:09:31,8
12/22/23 01:10:31,-8
12/22/23 01:11:31,7
12/22/23 01:12:31,27
12/22/23 01:13:31,-4
12/22/23 01:14:31,0
12/22/23 01:15:31,-1
12/22/23 01:16:31,-14
12/22/23 01:17:31,0
12/22/23 01:18:31,-8
12/22/23 01:19:31,-39
12/22/23 01:20:31,16
12/22/23 01:21:31,7
12/22/23 01:22:31,-17
12/22/23 01:23:31,0
12/22/23 01:24:31,-7
12/22/23 01:25:31,-50
12/22/23 01:26:31,-17
12/22/23 01:27:33,0
12/22/23 01:28:33,0
12/22/23 01:29:33,0
12/22/23 01:30:33,-2
12/22/23 01:31:33,37
12/22/23 01:32:33,0
12/22/23 01:33:33,21
12/22/23 01:34:33,0
12/22/23 01:35:33,0
12/22/23 01:36:33,-4
12/22/23 01:37:33,-1
12/22/23 01:38:33,-43
12/22/23 01:39:33,0
12/22/23 01:40:33,-22
12/22/23 01:41:33,0
12/22/23 01:42:33,-24
12/22/23 01:43:33,27
12/22/23 01:44:33,-26
12/22/23 01:45:33,0
12/22/23 01:46:33,-23
12/22/23 01:47:33,0
12/22/23 01:48:33,10
12/22/23 01:49:33,0
12/22/23 01:50:33,-1
12/22/23 01:51:33,6
12/22/23 01:52:33,-1
12/22/23 01:53:33,0
12/22/23 01:54:33,-15
12/22/23 01:55:33,3
12/22/23 01:56:33,0
12/22/23 01:57:33,0
12/22/23 01:58:33,-4
12/22/23 01:59:33,19
12/22/23 02:00:33,69
12/22/23 02:01:34,-20
12/22/23 02:02:34,-7
12/22/23 02:03:34,-8
12/22/23 02:04:34,0
12/22/23 02:05:34,-8
12/22/23 02:06:34,3
12/22/23 02:07:34,0
12/22/23 02:08:34,0
12/22/23 02:09:34,25
12/22/23 02:10:34,-10
12/22/23 02:11:34,4
12/22/23 02:12:34,0
12/22/23 02:13:34,0
12/22/23 02:14:34,-6
12/22/23 02:15:34,-7
12/22/23 02:16:34,-1
12/22/23 02:17:34,-8
12/22/23 02:18:34,6
12/22/23 02:19:34,0
12/22/23 02:20:34,15
12/22/23 02:21:34,0
12/22/23 02:22:34,43
12/22/23 02:23:34,-3
12/22/23 02:24:34,29
12/22/23 02:25:34,44
12/22/23 02:26:34,-31
12/22/23 02:27:34,-23
12/22/23 02:28:35,-3
12/22/23 02:29:35,0
12/22/23 02:30:35,0
12/22/23 02:31:35,37
12/22/23 02:32:35,1
12/22/23 02:33:35,-1
12/22/23 02:34:35,10
12/22/23 02:35:35,-7
12/22/23 02:36:35,0
12/22/23 02:37:35,-2
12/22/23 02:38:35,0
12/22/23 02:39:35,15
12/22/23 02:40:35,43
12/22/23 02:41:35,0
12/22/23 02:42:35,0
12/22/23 02:43:35,0
12/22/23 02:44:35,-17
12/22/23 02:45:35,-8
12/22/23 02:46:35,4
12/22/23 02:47:35,17
12/22/23 02:48:35,11
12/22/23 02:49:35,1
12/22/23 02:50:35,-13
12/22/23 02:51:35,-10
12/22/23 02:52:35,10
12/22/23 02:53:35,4
12/22/23 02:54:35,-21
12/22/23 02:55:35,0
12/22/23 02:56:35,1
12/22/23 02:57:35,0
12/22/23 02:58:35,0
12/22/23 02:59:35,-6
12/22/23 03:00:35,-23
12/22/23 03:01:35,-2
12/22/23 03:02:35,0
12/22/23 03:03:35,-8
12/22/23 03:04:35,39
12/22/23 03:05:35,-10
12/22/23 03:06:35,-3
12/22/23 03:07:35,-39
12/22/23 03:08:35,-27
12/22/23 03:09:35,-48
12/22/23 03:10:35,-1
12/22/23 03:11:35,-13
12/22/23 03:12:35,-9
12/22/23 03:13:35,5
12/22/23 03:14:35,-75
12/22/23 03:15:35,-16
12/22/23 03:16:35,0
12/22/23 03:17:35,-27
12/22/23 03:18:35,8
12/22/23 03:19:35,-43
12/22/23 03:20:35,0
12/22/23 03:21:35,-6
12/22/23 03:22:35,14
12/22/23 03:23:35,0
12/22/23 03:24:35,-5
12/22/23 03:25:35,-1
12/22/23 03:26:35,0
12/22/23 03:27:35,-51
12/22/23 03:28:35,0
12/22/23 03:29:35,-52
12/22/23 03:30:35,0
12/22/23 03:31:35,8
12/22/23 03:32:35,-6
12/22/23 03:33:35,-18
12/22/23 03:34:35,16
12/22/23 03:35:35,4
12/22/23 03:36:35,0
12/22/23 03:37:35,-5
12/22/23 03:38:37,13
12/22/23 03:39:37,-6
12/22/23 03:40:37,4
12/22/23 03:41:37,0
12/22/23 03:42:37,-17
12/22/23 03:43:37,0
12/22/23 03:44:37,-1
12/22/23 03:45:37,0
12/22/23 03:46:37,0
12/22/23 03:47:37,12
12/22/23 03:48:37,-24
12/22/23 03:49:37,-6
12/22/23 03:50:37,5
12/22/23 03:51:37,3
12/22/23 03:52:37,10
12/22/23 03:53:37,-8
12/22/23 03:54:37,-2
12/22/23 03:55:37,-29
12/22/23 03:56:37,-34
12/22/23 03:57:37,-10
12/22/23 03:58:37,0
12/22/23 03:59:37,2
12/22/23 04:00:37,21
12/22/23 04:01:37,1
12/22/23 04:02:37,12
12/22/23 04:03:37,20
12/22/23 04:04:38,-5
12/22/23 04:05:38,14
12/22/23 04:06:38,15
12/22/23 04:07:38,0
12/22/23 04:08:38,-8
12/22/23 04:09:38,-5
12/22/23 04:10:38,0
12/22/23 04:11:38,21
12/22/23 04:12:38,0
12/22/23 04:13:38,-7
12/22/23 04:14:38,39
12/22/23 04:15:38,16
12/22/23 04:16:38,-13
12/22/23 04:17:38,42
12/22/23 04:18:38,0
12/22/23 04:19:38,-11
12/22/23 04:20:38,-4
12/22/23 04:21:38,0
12/22/23 04:22:38,10
12/22/23 04:23:38,45
12/22/23 04:24:38,-1
12/22/23 04:25:38,0
12/22/23 04:26:38,-4
12/22/23 04:27:38,15
12/22/23 04:28:38,46
12/22/23 04:29:39,24
12/22/23 04:30:39,48
12/22/23 04:31:39,0
12/22/23 04:32:39,23
12/22/23 04:33:39,-1
12/22/23 04:34:39,0
12/22/23 04:35:39,38
