timestamp,Infrared to Red Signal Ratio
07/10/23 00:12:00,-37
07/10/23 00:13:00,0
07/10/23 00:14:00,0
07/10/23 00:15:00,-34
07/10/23 00:16:00,-1
07/10/23 00:17:00,21
07/10/23 00:18:00,0
07/10/23 00:19:00,-6
07/10/23 00:20:00,3
07/10/23 00:21:00,-32
07/10/23 00:22:00,0
07/10/23 00:23:00,3
07/10/23 00:24:00,4
07/10/23 00:25:00,75
07/10/23 00:26:01,4
07/10/23 00:27:01,13
07/10/23 00:28:01,0
07/10/23 00:29:01,0
07/10/23 00:30:01,-4
07/10/23 00:31:01,61
07/10/23 00:32:01,0
07/10/23 00:33:01,0
07/10/23 00:34:01,13
07/10/23 00:35:01,17
07/10/23 00:36:01,0
07/10/23 00:37:01,0
07/10/23 00:38:01,0
07/10/23 00:39:01,0
07/10/23 00:40:01,0
07/10/23 00:41:01,0
07/10/23 00:42:01,0
07/10/23 00:43:01,0
07/10/23 00:44:01,0
07/10/23 00:45:01,0
07/10/23 00:46:01,0
07/10/23 00:47:01,0
07/10/23 00:48:01,0
07/10/23 00:49:01,0
07/10/23 00:50:01,0
07/10/23 00:51:01,0
07/10/23 00:52:01,0
07/10/23 00:53:01,0
07/10/23 00:54:01,0
07/10/23 00:55:02,0
07/10/23 00:56:02,2
07/10/23 00:57:02,0
07/10/23 00:58:02,0
07/10/23 00:59:02,0
07/10/23 01:00:02,0
07/10/23 01:01:02,0
07/10/23 01:02:03,0
07/10/23 01:03:03,0
07/10/23 01:04:03,4
07/10/23 01:05:03,5
07/10/23 01:06:03,0
07/10/23 01:07:03,29
07/10/23 01:08:03,12
07/10/23 01:09:03,0
07/10/23 01:10:03,-7
07/10/23 01:11:03,-4
07/10/23 01:12:03,-6
07/10/23 01:13:03,0
07/10/23 01:14:03,-10
07/10/23 01:15:03,-5
07/10/23 01:16:03,-2
07/10/23 01:17:03,-17
07/10/23 01:18:03,6
07/10/23 01:19:03,0
07/10/23 01:20:03,0
07/10/23 01:21:03,0
07/10/23 01:22:03,4
07/10/23 01:23:03,0
07/10/23 01:24:03,7
07/10/23 01:25:03,1
07/10/23 01:26:03,0
07/10/23 01:27:03,0
07/10/23 01:28:03,38
07/10/23 01:29:03,0
07/10/23 01:30:03,21
07/10/23 01:31:03,-20
07/10/23 01:32:03,1
07/10/23 01:33:03,0
07/10/23 01:34:03,48
07/10/23 01:35:03,-17
07/10/23 01:36:03,-4
07/10/23 01:37:04,-31
07/10/23 01:38:04,-8
07/10/23 01:39:04,0
07/10/23 01:40:04,-26
07/10/23 01:41:04,-9
07/10/23 01:42:04,0
07/10/23 01:43:04,-3
07/10/23 01:44:04,-7
07/10/23 01:45:04,-4
07/10/23 01:46:04,13
07/10/23 01:47:04,-6
07/10/23 01:48:04,-4
07/10/23 01:49:04,-1
07/10/23 01:50:04,-9
07/10/23 01:51:04,3
07/10/23 01:52:04,-17
07/10/23 01:53:04,30
07/10/23 01:54:04,0
07/10/23 01:55:04,27
07/10/23 01:56:04,-12
07/10/23 01:57:04,5
07/10/23 01:58:04,17
07/10/23 01:59:04,0
07/10/23 02:00:04,0
07/10/23 02:01:04,24
07/10/23 02:02:04,-41
07/10/23 02:03:04,42
07/10/23 02:04:04,34
07/10/23 02:05:05,0
07/10/23 02:06:05,4
07/10/23 02:07:05,8
07/10/23 02:08:05,-16
07/10/23 02:09:05,12
07/10/23 02:10:05,46
07/10/23 02:11:05,0
07/10/23 02:12:05,49
07/10/23 02:13:05,0
07/10/23 02:14:05,10
07/10/23 02:15:05,-6
07/10/23 02:16:05,0
07/10/23 02:17:05,0
07/10/23 02:18:05,9
07/10/23 02:19:05,4
07/10/23 02:20:05,0
07/10/23 02:21:05,8
07/10/23 02:22:05,13
07/10/23 02:23:05,0
07/10/23 02:24:05,6
07/10/23 02:25:05,-5
07/10/23 02:26:05,17
07/10/23 02:27:05,-3
07/10/23 02:28:05,12
07/10/23 02:29:05,2
07/10/23 02:30:05,1
07/10/23 02:31:05,0
07/10/23 02:32:06,1
07/10/23 02:33:06,-2
07/10/23 02:34:06,0
07/10/23 02:35:06,0
07/10/23 02:36:06,0
07/10/23 02:37:06,8
07/10/23 02:38:06,39
07/10/23 02:39:06,-3
07/10/23 02:40:06,0
07/10/23 02:41:06,4
07/10/23 02:42:06,2
07/10/23 02:43:06,23
07/10/23 02:44:06,16
07/10/23 02:45:06,39
07/10/23 02:46:06,-4
07/10/23 02:47:06,35
07/10/23 02:48:06,0
07/10/23 02:49:06,49
07/10/23 02:50:06,55
07/10/23 02:51:06,40
07/10/23 02:52:06,16
07/10/23 02:53:06,30
07/10/23 02:54:06,0
07/10/23 02:55:06,-13
07/10/23 02:56:06,0
07/10/23 02:57:06,6
07/10/23 02:58:06,0
07/10/23 02:59:06,14
07/10/23 03:00:06,-26
07/10/23 03:01:06,2
