timestamp,Infrared to Red Signal Ratio
06/06/23 00:00:05,1
06/06/23 00:01:05,-31
06/06/23 00:02:05,0
06/06/23 00:03:06,51
06/06/23 00:04:06,-25
06/06/23 00:05:06,-1
06/06/23 00:06:06,21
06/06/23 00:07:06,-8
06/06/23 00:08:06,-37
06/06/23 00:09:06,8
06/06/23 00:10:06,-4
06/06/23 00:11:06,1
06/06/23 00:12:06,0
06/06/23 00:13:06,-9
06/06/23 00:14:06,2
06/06/23 00:15:06,2
06/06/23 00:16:06,0
06/06/23 00:17:06,2
06/06/23 00:18:06,1
06/06/23 00:19:06,-30
06/06/23 00:20:06,41
06/06/23 00:21:06,0
06/06/23 00:22:06,3
06/06/23 00:23:06,0
06/06/23 00:24:06,-10
06/06/23 00:25:06,51
06/06/23 00:26:06,2
06/06/23 00:27:06,4
06/06/23 00:28:06,-8
06/06/23 00:29:06,34
06/06/23 00:30:06,-13
06/06/23 00:31:06,2
06/06/23 00:32:06,52
06/06/23 00:33:06,1
06/06/23 00:34:06,0
06/06/23 00:35:06,-1
06/06/23 00:36:06,-9
06/06/23 00:37:06,-2
06/06/23 00:38:06,0
06/06/23 00:39:06,0
06/06/23 00:40:06,0
06/06/23 00:41:06,29
06/06/23 00:42:06,26
06/06/23 00:43:06,9
06/06/23 00:44:06,-4
06/06/23 00:45:06,-1
06/06/23 00:46:06,0
06/06/23 00:47:06,-5
06/06/23 00:48:06,-21
06/06/23 00:49:06,13
06/06/23 00:50:06,-15
06/06/23 00:51:06,-19
06/06/23 00:52:06,0
06/06/23 00:53:06,0
06/06/23 00:54:06,-8
06/06/23 00:55:06,-8
06/06/23 00:56:06,11
06/06/23 00:57:06,6
06/06/23 00:58:06,-1
06/06/23 00:59:06,0
06/06/23 01:00:06,-1
06/06/23 01:01:06,0
06/06/23 01:02:06,-31
06/06/23 01:03:06,0
06/06/23 01:04:06,8
06/06/23 01:05:06,19
06/06/23 01:06:06,-1
06/06/23 01:07:06,0
06/06/23 01:08:06,-8
06/06/23 01:09:06,4
06/06/23 01:10:06,-5
06/06/23 01:11:06,-31
06/06/23 01:12:06,-1
06/06/23 01:13:06,-36
06/06/23 01:14:06,2
06/06/23 01:15:06,-26
06/06/23 01:16:06,5
06/06/23 01:17:06,1
06/06/23 01:18:06,0
06/06/23 01:19:06,0
06/06/23 01:20:06,-34
06/06/23 01:21:06,0
06/06/23 01:22:06,-26
06/06/23 01:23:06,-8
06/06/23 01:24:06,-13
06/06/23 01:25:06,1
06/06/23 01:26:06,6
06/06/23 01:27:06,0
06/06/23 01:28:06,-30
06/06/23 01:29:06,-1
06/06/23 01:30:06,0
