timestamp,Infrared to Red Signal Ratio
08/01/23 00:00:33,-2
08/01/23 00:01:33,-41
08/01/23 00:02:33,6
08/01/23 00:03:33,8
08/01/23 00:04:33,-28
08/01/23 00:05:33,0
08/01/23 00:06:33,-25
08/01/23 00:07:33,3
08/01/23 00:08:33,-15
08/01/23 00:09:33,0
08/01/23 00:10:33,-1
08/01/23 00:11:33,-19
08/01/23 00:12:33,5
08/01/23 00:13:33,0
08/01/23 00:14:33,-19
08/01/23 00:15:33,-12
08/01/23 00:16:33,0
08/01/23 00:17:33,16
08/01/23 00:18:33,-3
08/01/23 00:19:33,-10
08/01/23 00:20:33,16
08/01/23 00:21:33,0
08/01/23 00:22:33,0
08/01/23 00:23:33,0
08/01/23 00:24:33,-11
08/01/23 00:25:33,17
08/01/23 00:26:33,22
08/01/23 00:27:33,-6
08/01/23 00:28:33,0
08/01/23 00:29:33,0
08/01/23 00:30:33,0
08/01/23 00:31:33,13
08/01/23 00:32:33,-2
08/01/23 00:33:33,16
08/01/23 00:34:33,-2
08/01/23 00:35:33,0
08/01/23 00:36:33,-14
08/01/23 00:37:33,0
08/01/23 00:38:33,0
08/01/23 00:39:33,-8
08/01/23 00:40:33,-1
08/01/23 00:41:33,-10
08/01/23 00:42:33,-10
08/01/23 00:43:33,-3
08/01/23 00:44:33,-2
08/01/23 00:45:33,-16
08/01/23 00:46:33,26
08/01/23 00:47:33,-4
08/01/23 00:48:33,0
08/01/23 00:49:33,0
08/01/23 00:50:33,-2
08/01/23 00:51:33,7
08/01/23 00:52:33,-22
08/01/23 00:53:33,-27
08/01/23 00:54:33,-13
08/01/23 00:55:33,0
08/01/23 00:56:33,-7
08/01/23 00:57:33,-30
08/01/23 00:58:33,8
08/01/23 00:59:33,40
08/01/23 01:00:33,-4
08/01/23 01:01:33,-58
08/01/23 01:02:33,16
08/01/23 01:03:33,-14
08/01/23 01:04:33,0
08/01/23 01:05:33,0
08/01/23 01:06:33,-24
08/01/23 01:07:33,-13
08/01/23 01:08:33,10
08/01/23 01:09:34,8
08/01/23 01:10:34,-1
08/01/23 01:11:34,2
08/01/23 01:12:34,0
08/01/23 01:13:34,0
08/01/23 01:14:34,-15
08/01/23 01:15:34,0
08/01/23 01:16:34,56
08/01/23 01:17:34,29
08/01/23 01:18:34,30
08/01/23 01:19:34,0
08/01/23 01:20:34,-12
08/01/23 01:21:34,8
08/01/23 01:22:34,0
08/01/23 01:23:34,0
08/01/23 01:24:34,-1
08/01/23 01:25:34,-34
08/01/23 01:26:34,2
08/01/23 01:27:34,-39
08/01/23 01:28:34,-9
08/01/23 01:29:34,-30
08/01/23 01:30:34,38
08/01/23 01:31:34,0
08/01/23 01:32:34,0
08/01/23 01:33:34,0
08/01/23 01:34:34,0
08/01/23 01:35:34,0
08/01/23 01:36:34,0
08/01/23 01:37:34,0
08/01/23 01:38:34,0
08/01/23 01:39:34,0
08/01/23 01:40:34,0
08/01/23 01:41:34,0
08/01/23 01:42:34,0
08/01/23 01:43:34,44
08/01/23 01:44:34,4
08/01/23 01:45:34,-18
08/01/23 01:46:34,-3
08/01/23 01:47:34,38
08/01/23 01:48:34,1
08/01/23 01:49:34,0
08/01/23 01:50:34,5
08/01/23 01:51:34,6
08/01/23 01:52:34,39
08/01/23 01:53:34,-2
08/01/23 01:54:34,22
08/01/23 01:55:34,9
08/01/23 01:56:34,24
08/01/23 01:57:34,5
08/01/23 01:58:34,13
08/01/23 01:59:34,25
08/01/23 02:00:34,-17
08/01/23 02:01:34,32
08/01/23 02:02:34,25
08/01/23 02:03:34,2
08/01/23 02:04:34,0
