timestamp,Infrared to Red Signal Ratio
01/13/24 00:00:02,-1
01/13/24 00:01:02,-4
01/13/24 00:02:02,0
01/13/24 00:03:02,-2
01/13/24 00:04:02,-4
01/13/24 00:05:02,4
01/13/24 00:06:02,36
01/13/24 00:07:02,7
01/13/24 00:08:02,36
01/13/24 00:09:02,-22
01/13/24 00:10:02,0
01/13/24 00:11:02,0
01/13/24 00:12:02,15
01/13/24 00:13:02,17
01/13/24 00:14:02,8
01/13/24 00:15:02,-11
01/13/24 00:16:02,0
01/13/24 00:17:02,-6
01/13/24 00:18:02,-4
01/13/24 00:19:02,-25
01/13/24 00:20:02,-31
01/13/24 00:21:02,9
01/13/24 00:22:02,-1
01/13/24 00:23:02,2
01/13/24 00:24:02,32
01/13/24 00:25:02,-18
01/13/24 00:26:02,-10
01/13/24 00:27:02,-1
01/13/24 00:28:02,-5
01/13/24 00:29:02,0
01/13/24 00:30:02,-14
01/13/24 00:31:02,1
01/13/24 00:32:02,-1
01/13/24 00:33:02,2
01/13/24 00:34:02,20
01/13/24 00:35:02,2
01/13/24 00:36:02,-3
01/13/24 00:37:02,1
01/13/24 00:38:02,-1
01/13/24 00:39:02,-25
01/13/24 00:40:02,-8
01/13/24 00:41:02,0
01/13/24 00:42:02,-4
01/13/24 00:43:02,-3
01/13/24 00:44:02,0
01/13/24 00:45:02,-1
01/13/24 00:46:02,-3
01/13/24 00:47:02,-7
01/13/24 00:48:02,-17
01/13/24 00:49:02,-17
01/13/24 00:50:02,6
01/13/24 00:51:02,0
01/13/24 00:52:02,-8
01/13/24 00:53:02,-44
01/13/24 00:54:03,0
01/13/24 00:55:03,-43
01/13/24 00:56:03,4
01/13/24 00:57:03,45
01/13/24 00:58:03,-33
01/13/24 00:59:03,0
01/13/24 01:00:03,0
01/13/24 01:01:03,0
01/13/24 01:02:03,-10
01/13/24 01:03:03,-3
01/13/24 01:04:03,-24
01/13/24 01:05:03,0
01/13/24 01:06:03,2
01/13/24 01:07:03,-26
01/13/24 01:08:03,-1
01/13/24 01:09:03,-16
01/13/24 01:10:03,0
01/13/24 01:11:03,7
01/13/24 01:12:03,0
01/13/24 01:13:03,0
01/13/24 01:14:04,-2
01/13/24 01:15:04,0
01/13/24 01:16:04,-13
01/13/24 01:17:04,-5
01/13/24 01:18:04,1
01/13/24 01:19:04,-6
01/13/24 01:20:04,11
01/13/24 01:21:04,17
01/13/24 01:22:04,-32
01/13/24 01:23:04,-5
01/13/24 01:24:04,0
01/13/24 01:25:04,-2
01/13/24 01:26:04,-4
01/13/24 01:27:04,43
01/13/24 01:28:04,-34
01/13/24 01:29:04,-13
01/13/24 01:30:04,20
01/13/24 01:31:04,-1
01/13/24 01:32:04,0
01/13/24 01:33:04,-28
01/13/24 01:34:04,-30
01/13/24 01:35:04,1
01/13/24 01:36:04,-4
01/13/24 01:37:04,-24
01/13/24 01:38:04,-7
01/13/24 01:39:04,0
01/13/24 01:40:04,0
01/13/24 01:41:04,-1
01/13/24 01:42:04,0
01/13/24 01:43:04,-1
01/13/24 01:44:06,0
01/13/24 01:45:06,0
01/13/24 01:46:06,-33
01/13/24 01:47:06,-14
01/13/24 01:48:06,4
01/13/24 01:49:06,0
01/13/24 01:50:06,26
01/13/24 01:51:06,-1
01/13/24 01:52:06,-4
01/13/24 01:53:06,2
01/13/24 01:54:06,0
01/13/24 01:55:06,6
01/13/24 01:56:06,-13
01/13/24 01:57:06,0
01/13/24 01:58:07,-17
01/13/24 01:59:07,-13
01/13/24 02:00:07,-2
01/13/24 02:01:07,0
01/13/24 02:02:07,0
01/13/24 02:03:07,4
01/13/24 02:04:07,24
01/13/24 02:05:07,-13
01/13/24 02:06:07,1
01/13/24 02:07:07,2
01/13/24 02:08:07,15
01/13/24 02:09:07,-13
01/13/24 02:10:07,-16
01/13/24 02:11:07,26
01/13/24 02:12:07,13
01/13/24 02:13:07,-7
01/13/24 02:14:07,5
01/13/24 02:15:07,4
01/13/24 02:16:07,0
01/13/24 02:17:07,0
01/13/24 02:18:07,-25
01/13/24 02:19:07,0
01/13/24 02:20:07,0
01/13/24 02:21:07,0
01/13/24 02:22:07,5
01/13/24 02:23:07,-26
01/13/24 02:24:07,7
01/13/24 02:25:07,0
01/13/24 02:26:07,23
01/13/24 02:27:07,-1
01/13/24 02:28:07,1
01/13/24 02:29:07,8
01/13/24 02:30:07,1
01/13/24 02:31:07,0
01/13/24 02:32:07,-2
01/13/24 02:33:07,0
01/13/24 02:34:07,11
01/13/24 02:35:08,2
01/13/24 02:36:08,-3
01/13/24 02:37:08,0
01/13/24 02:38:08,2
01/13/24 02:39:08,4
01/13/24 02:40:08,-4
01/13/24 02:41:08,1
01/13/24 02:42:08,21
01/13/24 02:43:08,-17
01/13/24 02:44:08,11
01/13/24 02:45:08,11
01/13/24 02:46:08,10
01/13/24 02:47:08,0
01/13/24 02:48:08,-8
01/13/24 02:49:08,1
01/13/24 02:50:08,-17
01/13/24 02:51:08,8
01/13/24 02:52:08,-2
01/13/24 02:53:08,0
01/13/24 02:54:08,-8
01/13/24 02:55:08,-6
01/13/24 02:56:08,-1
01/13/24 02:57:08,-5
01/13/24 02:58:08,0
01/13/24 02:59:08,-26
01/13/24 03:00:09,-4
01/13/24 03:01:09,-1
01/13/24 03:02:09,0
01/13/24 03:03:09,-1
01/13/24 03:04:09,5
01/13/24 03:05:09,0
01/13/24 03:06:09,-7
01/13/24 03:07:09,-14
01/13/24 03:08:09,-7
01/13/24 03:09:09,3
01/13/24 03:10:09,-30
01/13/24 03:11:09,-1
01/13/24 03:12:09,-51
01/13/24 03:13:09,-39
01/13/24 03:14:09,-6
01/13/24 03:15:09,9
01/13/24 03:16:09,0
01/13/24 03:17:09,-3
01/13/24 03:18:09,0
01/13/24 03:19:09,-19
01/13/24 03:20:09,-5
01/13/24 03:21:09,-6
01/13/24 03:22:09,8
01/13/24 03:23:09,-7
01/13/24 03:24:09,0
01/13/24 03:25:09,0
01/13/24 03:26:09,-26
01/13/24 03:27:09,0
01/13/24 03:28:09,22
01/13/24 03:29:09,3
01/13/24 03:30:09,0
01/13/24 03:31:09,0
01/13/24 03:32:09,10
01/13/24 03:33:09,8
01/13/24 03:34:09,0
01/13/24 03:35:09,-7
01/13/24 03:36:09,2
01/13/24 03:37:09,-8
01/13/24 03:38:09,0
01/13/24 03:39:09,8
01/13/24 03:40:09,8
01/13/24 03:41:09,0
01/13/24 03:42:09,4
01/13/24 03:43:09,0
01/13/24 03:44:09,-1
01/13/24 03:45:09,-6
01/13/24 03:46:09,-18
01/13/24 03:47:09,2
01/13/24 03:48:09,5
01/13/24 03:49:09,-42
01/13/24 03:50:09,-3
01/13/24 03:51:09,0
01/13/24 03:52:09,-17
01/13/24 03:53:09,8
01/13/24 03:54:09,-1
01/13/24 03:55:09,0
01/13/24 03:56:09,-52
01/13/24 03:57:09,0
01/13/24 03:58:09,-6
01/13/24 03:59:09,-33
01/13/24 04:00:09,10
01/13/24 04:01:09,30
01/13/24 04:02:09,0
01/13/24 04:03:09,-9
01/13/24 04:04:09,-7
01/13/24 04:05:09,8
01/13/24 04:06:09,3
01/13/24 04:07:09,1
01/13/24 04:08:09,4
01/13/24 04:09:09,9
01/13/24 04:10:09,-12
01/13/24 04:11:09,0
01/13/24 04:12:09,-2
01/13/24 04:13:11,-17
01/13/24 04:14:11,-5
01/13/24 04:15:11,-4
01/13/24 04:16:11,-23
01/13/24 04:17:11,0
01/13/24 04:18:11,0
01/13/24 04:19:11,50
01/13/24 04:20:11,-1
01/13/24 04:21:11,0
01/13/24 04:22:11,27
01/13/24 04:23:11,17
01/13/24 04:24:11,-25
01/13/24 04:25:11,-10
01/13/24 04:26:11,0
01/13/24 04:27:11,-8
01/13/24 04:28:11,37
01/13/24 04:29:11,-13
01/13/24 04:30:11,64
01/13/24 04:31:11,-17
01/13/24 04:32:11,-20
01/13/24 04:33:11,14
01/13/24 04:34:11,17
01/13/24 04:35:11,0
01/13/24 04:36:11,0
01/13/24 04:37:11,11
01/13/24 04:38:11,0
01/13/24 04:39:11,-18
01/13/24 04:40:11,-8
01/13/24 04:41:11,0
01/13/24 04:42:11,1
01/13/24 04:43:11,0
01/13/24 04:44:11,4
01/13/24 04:45:11,-1
01/13/24 04:46:11,-2
01/13/24 04:47:11,-9
01/13/24 04:48:11,-21
01/13/24 04:49:11,0
01/13/24 04:50:11,-2
01/13/24 04:51:11,-17
01/13/24 04:52:11,-5
01/13/24 04:53:11,-5
01/13/24 04:54:11,0
01/13/24 04:55:11,3
01/13/24 04:56:11,4
01/13/24 04:57:11,0
01/13/24 04:58:11,0
01/13/24 04:59:11,-4
01/13/24 05:00:11,17
01/13/24 05:01:11,2
01/13/24 05:02:11,-13
01/13/24 05:03:11,0
01/13/24 05:04:11,-10
01/13/24 05:05:11,10
01/13/24 05:06:11,19
01/13/24 05:07:11,5
01/13/24 05:08:11,5
01/13/24 05:09:11,-8
01/13/24 05:10:11,-43
01/13/24 05:11:11,0
01/13/24 05:12:11,-17
01/13/24 05:13:11,0
01/13/24 05:14:11,-4
01/13/24 05:15:11,-26
01/13/24 05:16:11,20
01/13/24 05:17:11,-3
01/13/24 05:18:11,-52
01/13/24 05:19:11,21
01/13/24 05:20:11,1
01/13/24 05:21:11,-11
01/13/24 05:22:11,4
01/13/24 05:23:11,-1
01/13/24 05:24:11,0
01/13/24 05:25:11,-2
01/13/24 05:26:11,0
01/13/24 05:27:11,-45
01/13/24 05:28:11,9
01/13/24 05:29:11,-7
01/13/24 05:30:11,-13
01/13/24 05:31:11,20
01/13/24 05:32:11,0
01/13/24 05:33:11,0
01/13/24 05:34:11,-5
01/13/24 05:35:11,12
01/13/24 05:36:11,-3
01/13/24 05:37:11,-12
01/13/24 05:38:11,-2
01/13/24 05:39:11,0
01/13/24 05:40:11,0
01/13/24 05:41:11,0
01/13/24 05:42:11,-3
01/13/24 05:43:11,6
01/13/24 05:44:11,-6
01/13/24 05:45:11,24
01/13/24 05:46:11,-2
01/13/24 05:47:11,-28
01/13/24 05:48:11,0
01/13/24 05:49:11,-21
01/13/24 05:50:11,18
01/13/24 05:51:11,15
01/13/24 05:52:11,-2
01/13/24 05:53:11,4
01/13/24 05:54:11,-1
01/13/24 05:55:11,18
01/13/24 05:56:11,-15
01/13/24 05:57:11,0
01/13/24 05:58:11,15
01/13/24 05:59:11,0
01/13/24 06:00:11,-17
01/13/24 06:01:11,-26
01/13/24 06:02:11,1
01/13/24 06:03:11,27
01/13/24 06:04:11,-9
01/13/24 06:05:11,-21
01/13/24 06:06:11,0
01/13/24 06:07:11,-55
01/13/24 06:08:11,-9
01/13/24 06:09:11,14
01/13/24 06:10:11,4
01/13/24 06:11:11,0
01/13/24 06:12:11,-28
01/13/24 06:13:11,-8
01/13/24 06:14:11,-16
01/13/24 06:15:11,0
01/13/24 06:16:11,0
01/13/24 06:17:11,0
01/13/24 06:18:11,0
01/13/24 06:19:11,-4
01/13/24 06:20:11,3
01/13/24 06:21:11,-8
01/13/24 06:22:11,-26
01/13/24 06:23:11,0
01/13/24 06:24:11,-2
01/13/24 06:25:11,-17
01/13/24 06:26:11,-20
01/13/24 06:27:11,-5
01/13/24 06:28:11,-11
01/13/24 06:29:11,4
01/13/24 06:30:11,-4
01/13/24 06:31:11,16
01/13/24 06:32:11,16
01/13/24 06:33:11,26
01/13/24 06:34:11,13
01/13/24 06:35:11,-4
01/13/24 06:36:11,0
01/13/24 06:37:11,3
01/13/24 06:38:11,14
01/13/24 06:39:11,6
01/13/24 06:40:11,0
01/13/24 06:41:11,-9
01/13/24 06:42:11,-39
01/13/24 06:43:11,3
01/13/24 06:44:11,0
01/13/24 06:45:11,0
01/13/24 06:46:11,0
01/13/24 06:47:13,-30
01/13/24 06:48:13,-1
01/13/24 06:49:13,60
01/13/24 06:50:13,0
01/13/24 06:51:13,0
01/13/24 06:52:13,0
01/13/24 06:53:13,7
01/13/24 06:54:13,0
01/13/24 06:55:13,0
01/13/24 06:56:13,0
01/13/24 06:57:13,0
01/13/24 06:58:14,56
01/13/24 06:59:14,11
01/13/24 07:00:14,0
01/13/24 07:01:14,-47
01/13/24 07:02:14,0
01/13/24 07:03:14,0
01/13/24 07:04:14,31
01/13/24 07:05:14,0
01/13/24 07:06:14,0
01/13/24 07:07:14,0
01/13/24 07:08:14,30
01/13/24 07:09:14,-13
01/13/24 07:10:14,17
01/13/24 07:11:14,-14
01/13/24 07:12:15,43
01/13/24 07:13:15,0
01/13/24 07:14:15,0
01/13/24 07:15:15,0
01/13/24 07:16:15,-7
01/13/24 07:17:15,0
01/13/24 07:18:15,0
01/13/24 07:19:15,-9
01/13/24 07:20:15,0
01/13/24 07:21:15,9
01/13/24 07:22:15,0
01/13/24 07:23:15,0
01/13/24 07:24:15,-11
01/13/24 07:25:15,0
01/13/24 20:33:30,0
01/13/24 20:34:30,0
01/13/24 20:35:30,-1
01/13/24 20:36:30,0
01/13/24 20:37:30,0
01/13/24 20:38:30,0
01/13/24 20:39:30,0
01/13/24 20:40:30,0
01/13/24 20:41:30,0
01/13/24 20:42:30,0
01/13/24 20:43:30,0
01/13/24 20:44:30,0
01/13/24 20:45:30,0
01/13/24 20:46:30,0
01/13/24 20:47:30,0
01/13/24 20:48:30,-13
01/13/24 20:49:30,0
01/13/24 20:50:30,-37
01/13/24 20:51:30,-5
01/13/24 20:52:30,0
01/13/24 20:53:30,-82
01/13/24 20:54:30,-64
01/13/24 20:55:30,0
01/13/24 20:56:30,0
01/13/24 20:57:30,0
01/13/24 20:58:30,0
01/13/24 20:59:30,-7
01/13/24 21:00:30,0
01/13/24 21:01:30,0
01/13/24 21:02:30,-40
01/13/24 21:03:30,0
01/13/24 21:04:30,34
01/13/24 21:05:30,4
