timestamp,mean_dba,max_dba,min_dba,events_number,snoring_events_number,snore_label,sample_duration
2023-05-03T00:00:00,40,59,29,3,1,0,30
2023-05-03T00:00:30,38,54,29,5,1,0,30
2023-05-03T00:01:00,35,53,29,4,0,0,30
2023-05-03T00:01:30,50,73,29,2,1,0,30
2023-05-03T00:02:00,44,65,29,3,1,0,30
2023-05-03T00:02:30,32,47,29,1,0,0,30
2023-05-03T00:03:00,43,65,29,2,0,0,30
2023-05-03T00:03:30,37,53,29,5,2,1,30
2023-05-03T00:04:00,31,41,29,7,0,0,30
2023-05-03T00:04:30,40,59,29,6,2,1,30
2023-05-03T00:05:00,30,31,29,1,0,0,30
2023-05-03T00:05:30,40,59,29,3,0,0,30
2023-05-03T00:06:00,30,31,29,1,0,0,30
2023-05-03T00:06:30,30,31,29,0,0,0,30
2023-05-03T00:07:00,30,42,29,4,0,0,30
2023-05-03T00:07:30,31,45,29,2,0,0,30
2023-05-03T00:08:00,58,78,29,3,0,0,30
2023-05-03T00:08:30,33,48,29,8,3,1,30
2023-05-03T00:09:00,33,47,29,3,2,1,30
2023-05-03T00:09:30,34,51,29,5,3,1,30
2023-05-03T00:10:00,35,51,29,8,2,1,30
2023-05-03T00:10:30,34,48,29,5,2,1,30
2023-05-03T00:11:00,32,45,29,6,3,1,30
2023-05-03T00:11:30,31,42,29,7,2,1,30
2023-05-03T00:12:00,31,45,29,6,4,1,30
2023-05-03T00:12:30,34,51,29,4,1,0,30
2023-05-03T00:13:00,36,55,29,7,3,1,30
2023-05-03T00:13:30,31,45,29,3,2,1,30
2023-05-03T00:14:00,31,43,29,4,1,0,30
2023-05-03T00:14:30,31,45,29,2,1,0,30
2023-05-03T00:15:00,31,43,29,5,2,1,30
2023-05-03T00:15:30,31,40,29,4,3,1,30
2023-05-03T00:16:00,32,46,29,3,1,0,30
2023-05-03T00:16:30,31,42,29,5,0,0,30
2023-05-03T00:17:00,32,45,29,7,3,1,30
2023-05-03T00:17:30,32,47,29,5,2,1,30
2023-05-03T00:18:00,30,39,29,3,2,1,30
2023-05-03T00:18:30,34,51,29,4,1,0,30
2023-05-03T00:19:00,30,38,29,6,0,0,30
2023-05-03T00:19:30,30,39,29,8,1,0,30
2023-05-03T00:20:00,31,44,29,5,1,0,30
2023-05-03T00:20:30,31,44,29,8,1,0,30
2023-05-03T00:21:00,31,45,29,5,0,0,30
2023-05-03T00:21:30,33,53,29,6,1,0,30
2023-05-03T00:22:00,33,51,29,8,0,0,30
