recorded_time,temperature,sensor_type
2022-08-01T00:00,-3.9543925233644863,UNKNOWN
2022-08-01T00:01,-3.9543925233644863,UNKNOWN
2022-08-01T00:02,-3.9543925233644863,UNKNOWN
2022-08-01T00:03,-3.754392523364487,UNKNOWN
2022-08-01T00:04,-3.754392523364487,UNKNOWN
2022-08-01T00:05,-3.754392523364487,UNKNOWN
2022-08-01T00:06,-3.754392523364487,UNKNOWN
2022-08-01T00:07,-3.754392523364487,UNKNOWN
2022-08-01T00:08,-3.9543925233644863,UNKNOWN
2022-08-01T00:09,-3.9543925233644863,UNKNOWN
2022-08-01T00:10,-3.9543925233644863,UNKNOWN
2022-08-01T00:11,-4.154392523364486,UNKNOWN
2022-08-01T00:12,-4.154392523364486,UNKNOWN
2022-08-01T00:13,-4.154392523364486,UNKNOWN
2022-08-01T00:14,-4.154392523364486,UNKNOWN
2022-08-01T00:15,-4.154392523364486,UNKNOWN
2022-08-01T00:16,-4.154392523364486,UNKNOWN
2022-08-01T00:17,-4.154392523364486,UNKNOWN
2022-08-01T00:18,-4.154392523364486,UNKNOWN
2022-08-01T00:19,-4.154392523364486,UNKNOWN
2022-08-01T00:20,-3.9543925233644863,UNKNOWN
2022-08-01T00:21,-3.9543925233644863,UNKNOWN
2022-08-01T00:22,-3.9543925233644863,UNKNOWN
2022-08-01T00:23,-3.9543925233644863,UNKNOWN
2022-08-01T00:24,-3.9543925233644863,UNKNOWN
2022-08-01T00:25,-3.9543925233644863,UNKNOWN
2022-08-01T00:26,-3.9543925233644863,UNKNOWN
2022-08-01T00:27,-3.9543925233644863,UNKNOWN
2022-08-01T00:28,-3.9543925233644863,UNKNOWN
2022-08-01T00:29,-3.9543925233644863,UNKNOWN
2022-08-01T00:30,-3.9543925233644863,UNKNOWN
2022-08-01T00:31,-3.9543925233644863,UNKNOWN
2022-08-01T00:32,-3.9543925233644863,UNKNOWN
2022-08-01T00:33,-3.9543925233644863,UNKNOWN
2022-08-01T00:34,-3.9543925233644863,UNKNOWN
2022-08-01T00:35,-3.9543925233644863,UNKNOWN
2022-08-01T00:36,-3.9543925233644863,UNKNOWN
2022-08-01T00:37,-3.9543925233644863,UNKNOWN
2022-08-01T00:38,-3.554392523364484,UNKNOWN
2022-08-01T00:39,-3.354392523364485,UNKNOWN
2022-08-01T00:40,-3.354392523364485,UNKNOWN
2022-08-01T00:41,-3.354392523364485,UNKNOWN
2022-08-01T00:42,-3.1543925233644856,UNKNOWN
2022-08-01T00:43,-2.9543925233644863,UNKNOWN
2022-08-01T00:44,-2.6543925233644856,UNKNOWN
2022-08-01T00:45,-2.4543925233644863,UNKNOWN
2022-08-01T00:46,-2.054392523364484,UNKNOWN
2022-08-01T00:47,-2.054392523364484,UNKNOWN
2022-08-01T00:48,-1.854392523364485,UNKNOWN
2022-08-01T00:49,-1.854392523364485,UNKNOWN
2022-08-01T00:50,-1.6543925233644856,UNKNOWN
2022-08-01T00:51,-1.354392523364485,UNKNOWN
2022-08-01T00:52,-1.1543925233644856,UNKNOWN
2022-08-01T00:53,-1.1543925233644856,UNKNOWN
2022-08-01T00:54,-1.1543925233644856,UNKNOWN
2022-08-01T00:55,-1.354392523364485,UNKNOWN
2022-08-01T00:56,-1.854392523364485,UNKNOWN
2022-08-01T00:57,-2.254392523364487,UNKNOWN
2022-08-01T00:58,-2.4543925233644863,UNKNOWN
2022-08-01T00:59,-2.254392523364487,UNKNOWN
2022-08-01T01:00,-2.254392523364487,UNKNOWN
2022-08-01T01:01,-2.054392523364484,UNKNOWN
2022-08-01T01:02,-1.854392523364485,UNKNOWN
2022-08-01T01:03,-1.854392523364485,UNKNOWN
2022-08-01T01:04,-1.6543925233644856,UNKNOWN
2022-08-01T01:05,-1.354392523364485,UNKNOWN
2022-08-01T01:06,-1.354392523364485,UNKNOWN
2022-08-01T01:07,-1.1543925233644856,UNKNOWN
2022-08-01T01:08,-0.9543925233644863,UNKNOWN
2022-08-01T01:09,-0.9543925233644863,UNKNOWN
2022-08-01T01:10,-0.754392523364487,UNKNOWN
2022-08-01T01:11,-0.754392523364487,UNKNOWN
2022-08-01T01:12,-0.9543925233644863,UNKNOWN
2022-08-01T01:13,-0.754392523364487,UNKNOWN
2022-08-01T01:14,-0.9543925233644863,UNKNOWN
2022-08-01T01:15,-1.6543925233644856,UNKNOWN
2022-08-01T01:16,-1.854392523364485,UNKNOWN
2022-08-01T01:17,-2.054392523364484,UNKNOWN
2022-08-01T01:18,-2.254392523364487,UNKNOWN
2022-08-01T01:19,-2.4543925233644863,UNKNOWN
2022-08-01T01:20,-2.4543925233644863,UNKNOWN
2022-08-01T01:21,-2.254392523364487,UNKNOWN
2022-08-01T01:22,-2.054392523364484,UNKNOWN
2022-08-01T01:23,-2.054392523364484,UNKNOWN
2022-08-01T01:24,-2.054392523364484,UNKNOWN
2022-08-01T01:25,-1.854392523364485,UNKNOWN
2022-08-01T01:26,-1.854392523364485,UNKNOWN
2022-08-01T01:27,-1.854392523364485,UNKNOWN
2022-08-01T01:28,-1.6543925233644856,UNKNOWN
2022-08-01T01:29,-1.6543925233644856,UNKNOWN
2022-08-01T01:30,-1.354392523364485,UNKNOWN
2022-08-01T01:31,-1.354392523364485,UNKNOWN
2022-08-01T01:32,-1.354392523364485,UNKNOWN
2022-08-01T01:33,-1.354392523364485,UNKNOWN
2022-08-01T01:34,-1.1543925233644856,UNKNOWN
2022-08-01T01:35,-0.9543925233644863,UNKNOWN
2022-08-01T01:36,-0.5543925233644842,UNKNOWN
2022-08-01T01:37,-0.3543925233644849,UNKNOWN
2022-08-01T01:38,-0.05439252336448419,UNKNOWN
2022-08-01T01:39,-0.05439252336448419,UNKNOWN
2022-08-01T01:40,0.14560747663551155,UNKNOWN
2022-08-01T01:41,0.3456074766355144,UNKNOWN
2022-08-01T01:42,0.5456074766355172,UNKNOWN
2022-08-01T01:43,0.5456074766355172,UNKNOWN
2022-08-01T01:44,0.745607476635513,UNKNOWN
2022-08-01T01:45,0.745607476635513,UNKNOWN
2022-08-01T01:46,1.0456074766355172,UNKNOWN
2022-08-01T01:47,1.0456074766355172,UNKNOWN
2022-08-01T01:48,1.0456074766355172,UNKNOWN
