recorded_time,temperature,sensor_type
2022-12-12T00:13,-6.8783904619970215,UNKNOWN
2022-12-12T00:14,-6.678390461997022,UNKNOWN
2022-12-12T00:15,-6.478390461997023,UNKNOWN
2022-12-12T00:16,-6.27839046199702,UNKNOWN
2022-12-12T00:17,-6.078390461997021,UNKNOWN
2022-12-12T00:18,-6.078390461997021,UNKNOWN
2022-12-12T00:19,-5.8783904619970215,UNKNOWN
2022-12-12T00:20,-5.8783904619970215,UNKNOWN
2022-12-12T00:21,-5.8783904619970215,UNKNOWN
2022-12-12T00:22,-5.8783904619970215,UNKNOWN
2022-12-12T00:23,-5.8783904619970215,UNKNOWN
2022-12-12T00:24,-5.578390461997021,UNKNOWN
2022-12-12T00:25,-5.578390461997021,UNKNOWN
2022-12-12T00:26,-5.578390461997021,UNKNOWN
2022-12-12T00:27,-5.578390461997021,UNKNOWN
2022-12-12T00:28,-5.3783904619970215,UNKNOWN
2022-12-12T00:29,-4.578390461997021,UNKNOWN
2022-12-12T00:30,-3.8783904619970215,UNKNOWN
2022-12-12T00:31,-3.478390461997023,UNKNOWN
2022-12-12T00:32,-3.078390461997021,UNKNOWN
2022-12-12T00:33,-2.8783904619970215,UNKNOWN
2022-12-12T00:34,-2.3783904619970215,UNKNOWN
2022-12-12T00:35,-2.1783904619970222,UNKNOWN
2022-12-12T00:36,-1.7783904619970201,UNKNOWN
2022-12-12T00:37,-1.5783904619970208,UNKNOWN
2022-12-12T00:38,-1.0783904619970208,UNKNOWN
2022-12-12T00:39,-0.8783904619970215,UNKNOWN
2022-12-12T00:40,-0.6783904619970222,UNKNOWN
2022-12-12T00:41,-0.47839046199702295,UNKNOWN
2022-12-12T00:42,-0.2783904619970201,UNKNOWN
2022-12-12T00:43,-0.07839046199702082,UNKNOWN
2022-12-12T00:44,-0.07839046199702082,UNKNOWN
2022-12-12T00:45,0.2216095380029799,UNKNOWN
2022-12-12T00:46,0.2216095380029799,UNKNOWN
2022-12-12T00:47,0.4216095380029756,UNKNOWN
2022-12-12T00:48,0.4216095380029756,UNKNOWN
2022-12-12T00:49,0.6216095380029785,UNKNOWN
2022-12-12T00:50,0.6216095380029785,UNKNOWN
2022-12-12T00:51,0.8216095380029813,UNKNOWN
2022-12-12T00:52,0.8216095380029813,UNKNOWN
2022-12-12T00:53,1.021609538002977,UNKNOWN
2022-12-12T00:54,1.021609538002977,UNKNOWN
2022-12-12T00:55,1.021609538002977,UNKNOWN
2022-12-12T00:56,1.3216095380029813,UNKNOWN
2022-12-12T00:57,1.3216095380029813,UNKNOWN
2022-12-12T00:58,1.3216095380029813,UNKNOWN
2022-12-12T00:59,1.3216095380029813,UNKNOWN
2022-12-12T01:00,1.521609538002977,UNKNOWN
2022-12-12T01:01,1.521609538002977,UNKNOWN
2022-12-12T01:02,1.7216095380029799,UNKNOWN
2022-12-12T01:03,1.7216095380029799,UNKNOWN
2022-12-12T01:04,1.7216095380029799,UNKNOWN
2022-12-12T01:05,1.7216095380029799,UNKNOWN
2022-12-12T01:06,1.9216095380029756,UNKNOWN
2022-12-12T01:07,1.9216095380029756,UNKNOWN
2022-12-12T01:08,1.9216095380029756,UNKNOWN
2022-12-12T01:09,1.9216095380029756,UNKNOWN
2022-12-12T01:10,2.22160953800298,UNKNOWN
2022-12-12T01:11,2.22160953800298,UNKNOWN
2022-12-12T01:12,2.22160953800298,UNKNOWN
2022-12-12T01:13,2.22160953800298,UNKNOWN
2022-12-12T01:14,2.4216095380029756,UNKNOWN
2022-12-12T01:15,2.4216095380029756,UNKNOWN
2022-12-12T01:16,2.4216095380029756,UNKNOWN
2022-12-12T01:17,2.4216095380029756,UNKNOWN
2022-12-12T01:18,2.4216095380029756,UNKNOWN
2022-12-12T01:19,2.4216095380029756,UNKNOWN
2022-12-12T01:20,2.6216095380029785,UNKNOWN
2022-12-12T01:21,2.6216095380029785,UNKNOWN
2022-12-12T01:22,2.6216095380029785,UNKNOWN
2022-12-12T01:23,2.6216095380029785,UNKNOWN
2022-12-12T01:24,2.6216095380029785,UNKNOWN
2022-12-12T01:25,2.8216095380029813,UNKNOWN
2022-12-12T01:26,2.8216095380029813,UNKNOWN
2022-12-12T01:27,2.8216095380029813,UNKNOWN
2022-12-12T01:28,2.8216095380029813,UNKNOWN
2022-12-12T01:29,2.8216095380029813,UNKNOWN
2022-12-12T01:30,2.8216095380029813,UNKNOWN
2022-12-12T01:31,2.8216095380029813,UNKNOWN
2022-12-12T01:32,2.8216095380029813,UNKNOWN
2022-12-12T01:33,2.8216095380029813,UNKNOWN
2022-12-12T01:34,3.021609538002977,UNKNOWN
2022-12-12T01:35,3.021609538002977,UNKNOWN
2022-12-12T01:36,3.021609538002977,UNKNOWN
2022-12-12T01:37,3.021609538002977,UNKNOWN
2022-12-12T01:38,3.021609538002977,UNKNOWN
2022-12-12T01:39,3.021609538002977,UNKNOWN
2022-12-12T01:40,3.021609538002977,UNKNOWN
2022-12-12T01:41,3.021609538002977,UNKNOWN
2022-12-12T01:42,3.021609538002977,UNKNOWN
2022-12-12T01:43,2.4216095380029756,UNKNOWN
2022-12-12T01:44,1.7216095380029799,UNKNOWN
2022-12-12T01:45,1.3216095380029813,UNKNOWN
2022-12-12T01:46,1.021609538002977,UNKNOWN
2022-12-12T01:47,0.8216095380029813,UNKNOWN
2022-12-12T01:48,0.6216095380029785,UNKNOWN
2022-12-12T01:49,0.4216095380029756,UNKNOWN
2022-12-12T01:50,0.4216095380029756,UNKNOWN
2022-12-12T01:51,0.2216095380029799,UNKNOWN
2022-12-12T01:52,0.2216095380029799,UNKNOWN
2022-12-12T01:53,0.2216095380029799,UNKNOWN
2022-12-12T01:54,0.2216095380029799,UNKNOWN
2022-12-12T01:55,0.2216095380029799,UNKNOWN
2022-12-12T01:56,0.4216095380029756,UNKNOWN
2022-12-12T01:57,0.4216095380029756,UNKNOWN
2022-12-12T01:58,0.4216095380029756,UNKNOWN
2022-12-12T01:59,0.4216095380029756,UNKNOWN
2022-12-12T02:00,0.4216095380029756,UNKNOWN
2022-12-12T02:01,0.6216095380029785,UNKNOWN
2022-12-12T02:02,0.6216095380029785,UNKNOWN
2022-12-12T02:03,0.6216095380029785,UNKNOWN
2022-12-12T02:04,0.6216095380029785,UNKNOWN
2022-12-12T02:05,0.6216095380029785,UNKNOWN
2022-12-12T02:06,0.6216095380029785,UNKNOWN
2022-12-12T02:07,0.6216095380029785,UNKNOWN
2022-12-12T02:08,0.6216095380029785,UNKNOWN
2022-12-12T02:09,0.4216095380029756,UNKNOWN
2022-12-12T02:10,0.4216095380029756,UNKNOWN
2022-12-12T02:11,0.4216095380029756,UNKNOWN
2022-12-12T02:12,0.4216095380029756,UNKNOWN
2022-12-12T02:13,0.4216095380029756,UNKNOWN
2022-12-12T02:14,0.4216095380029756,UNKNOWN
2022-12-12T02:15,0.4216095380029756,UNKNOWN
2022-12-12T02:16,-0.07839046199702082,UNKNOWN
2022-12-12T02:17,-0.2783904619970201,UNKNOWN
2022-12-12T02:18,-0.6783904619970222,UNKNOWN
2022-12-12T02:19,-0.8783904619970215,UNKNOWN
2022-12-12T02:20,-1.0783904619970208,UNKNOWN
2022-12-12T02:21,-1.3783904619970215,UNKNOWN
2022-12-12T02:22,-1.5783904619970208,UNKNOWN
2022-12-12T02:23,-1.5783904619970208,UNKNOWN
2022-12-12T02:24,-1.5783904619970208,UNKNOWN
2022-12-12T02:25,-1.5783904619970208,UNKNOWN
2022-12-12T02:26,-1.7783904619970201,UNKNOWN
2022-12-12T02:27,-1.7783904619970201,UNKNOWN
2022-12-12T02:28,-1.7783904619970201,UNKNOWN
2022-12-12T02:29,-1.978390461997023,UNKNOWN
2022-12-12T02:30,-1.978390461997023,UNKNOWN
2022-12-12T02:31,-1.978390461997023,UNKNOWN
2022-12-12T02:32,-1.978390461997023,UNKNOWN
2022-12-12T02:33,-1.978390461997023,UNKNOWN
2022-12-12T02:34,-1.978390461997023,UNKNOWN
2022-12-12T02:35,-1.978390461997023,UNKNOWN
2022-12-12T02:36,-1.978390461997023,UNKNOWN
2022-12-12T02:37,-1.5783904619970208,UNKNOWN
2022-12-12T02:38,-1.3783904619970215,UNKNOWN
2022-12-12T02:39,-1.0783904619970208,UNKNOWN
2022-12-12T02:40,-0.6783904619970222,UNKNOWN
2022-12-12T02:41,-0.47839046199702295,UNKNOWN
2022-12-12T02:42,-0.2783904619970201,UNKNOWN
2022-12-12T02:43,-0.07839046199702082,UNKNOWN
2022-12-12T02:44,-0.07839046199702082,UNKNOWN
2022-12-12T02:45,0.2216095380029799,UNKNOWN
2022-12-12T02:46,0.2216095380029799,UNKNOWN
2022-12-12T02:47,0.4216095380029756,UNKNOWN
2022-12-12T02:48,0.4216095380029756,UNKNOWN
2022-12-12T02:49,0.6216095380029785,UNKNOWN
2022-12-12T02:50,0.6216095380029785,UNKNOWN
2022-12-12T02:51,0.8216095380029813,UNKNOWN
2022-12-12T02:52,0.8216095380029813,UNKNOWN
2022-12-12T02:53,0.8216095380029813,UNKNOWN
2022-12-12T02:54,1.021609538002977,UNKNOWN
2022-12-12T02:55,1.021609538002977,UNKNOWN
2022-12-12T02:56,1.021609538002977,UNKNOWN
2022-12-12T02:57,0.8216095380029813,UNKNOWN
2022-12-12T02:58,0.8216095380029813,UNKNOWN
2022-12-12T02:59,0.8216095380029813,UNKNOWN
2022-12-12T03:00,0.8216095380029813,UNKNOWN
2022-12-12T03:01,0.8216095380029813,UNKNOWN
2022-12-12T03:02,0.8216095380029813,UNKNOWN
2022-12-12T03:03,0.8216095380029813,UNKNOWN
2022-12-12T03:04,1.021609538002977,UNKNOWN
2022-12-12T03:05,1.3216095380029813,UNKNOWN
2022-12-12T03:06,1.3216095380029813,UNKNOWN
2022-12-12T03:07,1.3216095380029813,UNKNOWN
2022-12-12T03:08,1.3216095380029813,UNKNOWN
2022-12-12T03:09,1.3216095380029813,UNKNOWN
2022-12-12T03:10,1.3216095380029813,UNKNOWN
2022-12-12T03:11,1.3216095380029813,UNKNOWN
2022-12-12T03:12,1.3216095380029813,UNKNOWN
2022-12-12T03:13,1.3216095380029813,UNKNOWN
2022-12-12T03:14,1.3216095380029813,UNKNOWN
2022-12-12T03:15,1.3216095380029813,UNKNOWN
2022-12-12T03:16,1.3216095380029813,UNKNOWN
2022-12-12T03:17,1.521609538002977,UNKNOWN
2022-12-12T03:18,1.521609538002977,UNKNOWN
2022-12-12T03:19,1.521609538002977,UNKNOWN
2022-12-12T03:20,1.521609538002977,UNKNOWN
2022-12-12T03:21,1.521609538002977,UNKNOWN
2022-12-12T03:22,1.521609538002977,UNKNOWN
