timestamp,rmssd,coverage,low_frequency,high_frequency
2022-11-19T00:40:00,20.44,0.744,156.031,40.058
2022-11-19T00:45:00,16.065,0.99,98.062,84.749
2022-11-19T00:50:00,17.261,0.86,240.282,65.105
2022-11-19T00:55:00,17.66,0.998,491.439,78.261
2022-11-19T01:15:00,18.562,0.956,927.295,74.5
2022-11-19T01:20:00,22.793,0.997,1119.958,162.153
2022-11-19T01:25:00,24.14,0.996,1402.825,85.326
2022-11-19T01:30:00,17.9,0.984,242.436,69.646
2022-11-19T01:35:00,15.166,0.986,130.249,41.168
2022-11-19T01:40:00,15.304,1.002,117.59,55.697
2022-11-19T01:45:00,14.541,1.004,146.623,49.232
2022-11-19T01:50:00,12.269,0.998,148.582,40.566
2022-11-19T01:55:00,12.282,1.001,134.56,37.911
2022-11-19T02:00:00,13.53,1.004,71.719,38.382
2022-11-19T02:05:00,14.862,0.998,331.606,48.39
2022-11-19T02:10:00,15.681,0.988,416.449,48.419
2022-11-19T02:15:00,14.184,1.002,126.398,51.807
2022-11-19T02:20:00,17.254,0.898,1476.278,57.597
2022-11-19T02:25:00,13.106,0.961,244.6,43.619
2022-11-19T02:30:00,9.03,1.002,229.306,14.864
2022-11-19T02:35:00,13.111,0.938,243.494,27.388
2022-11-19T02:40:00,14.257,0.988,455.433,32.503
2022-11-19T02:45:00,18.595,0.906,1160.873,80.425
2022-11-19T02:50:00,20.933,0.922,1331.036,138.49
2022-11-19T02:55:00,24.359,0.979,869.582,127.101
2022-11-19T03:00:00,31.824,0.922,3715.125,190.384
2022-11-19T03:05:00,29.666,0.939,2357.194,207.325
2022-11-19T03:10:00,25.457,0.945,1751.868,144.807
2022-11-19T03:15:00,26.244,0.863,1272.889,78.642
2022-11-19T03:20:00,31.455,0.897,1924.187,181.452
2022-11-19T03:25:00,27.59,0.949,2131.515,145.199
2022-11-19T03:30:00,21.864,0.901,542.891,164.435
2022-11-19T03:35:00,22.906,0.953,499.107,103.618
2022-11-19T03:40:00,23.889,0.985,207.916,105.744
2022-11-19T03:45:00,22.816,0.982,252.801,79.204
2022-11-19T03:50:00,22.624,0.999,115.495,68.69
2022-11-19T03:55:00,22.26,0.985,101.301,58.956
2022-11-19T04:00:00,25.26,0.807,2112.467,145.362
2022-11-19T04:05:00,19.167,0.914,790.49,57.084
2022-11-19T04:10:00,22.897,0.879,1341.432,125.105
2022-11-19T04:15:00,17.766,0.88,376.34,77.422
2022-11-19T04:20:00,23.31,0.782,1242.207,70.527
2022-11-19T04:25:00,14.648,0.904,317.988,26.161
2022-11-19T04:30:00,19.656,1.002,425.577,60.74
2022-11-19T04:35:00,20.957,1.002,219.388,100.204
2022-11-19T04:40:00,24.529,0.823,547.265,56.688
2022-11-19T04:45:00,28.155,0.902,1040.033,160.931
2022-11-19T04:50:00,28.379,0.895,545.766,126.216
2022-11-19T04:55:00,29.676,0.876,1649.261,148.271
2022-11-19T05:00:00,23.568,0.964,751.337,92.688
2022-11-19T05:05:00,26.05,0.999,425.288,135.722
2022-11-19T05:10:00,23.979,0.903,482.877,84.856
2022-11-19T05:15:00,23.155,0.92,466.777,93.654
2022-11-19T05:20:00,25.654,0.867,1163.904,111.367
2022-11-19T05:25:00,32.046,0.838,1804.78,231.856
2022-11-19T05:30:00,27.735,0.966,892.285,116.431
2022-11-19T05:35:00,28.457,0.954,1179.472,146.049
2022-11-19T05:40:00,29.174,0.918,1249.753,134.177
2022-11-19T05:45:00,22.832,0.925,1061.423,78.196
2022-11-19T05:50:00,25.113,0.947,1690.766,134.893
2022-11-19T05:55:00,27.849,0.936,1004.725,189.296
2022-11-19T06:00:00,29.283,0.948,1273.493,154.117
2022-11-19T06:05:00,22.608,0.9,370.95,97.319
2022-11-19T06:10:00,12.479,0.978,85.22,22.226
2022-11-19T06:15:00,17.313,0.962,138.3,24.842
2022-11-19T06:20:00,15.273,0.987,672.588,30.438
2022-11-19T06:25:00,17.014,0.93,291.965,52.687
2022-11-19T06:30:00,16.218,1.003,1034.178,42.838
2022-11-19T06:35:00,13.224,1.004,76.41,28.575
2022-11-19T06:40:00,13.913,1.001,205.692,35.711
2022-11-19T06:45:00,20.744,1.004,564.08,104.986
2022-11-19T06:50:00,21.006,0.997,393.777,77.17
2022-11-19T06:55:00,27.192,0.916,824.198,137.344
2022-11-19T07:00:00,24.485,0.936,1689.184,212.531
2022-11-19T07:05:00,25.629,0.946,776.166,147.496
2022-11-19T07:10:00,25.895,1.002,762.019,136.597
2022-11-19T07:15:00,28.244,1.002,1022.227,193.357
2022-11-19T07:20:00,25.216,1.003,392.901,124.097
2022-11-19T07:25:00,23.337,1.005,322.775,112.673
2022-11-19T07:30:00,21.858,1.001,190.828,86.17
2022-11-19T07:35:00,25.784,0.944,1442.764,83.963
2022-11-19T07:40:00,30.38,0.948,498.587,159.714
2022-11-19T07:45:00,35.814,0.855,5575.987,249.751
2022-11-19T07:50:00,31.035,0.877,2689.891,173.178
2022-11-19T23:45:00,28.801,0.896,535.298,137.82
2022-11-19T23:50:00,25.97,0.872,296.971,130.304
2022-11-19T23:55:00,30.678,0.974,324.773,161.597
