timestamp,rmssd,coverage,low_frequency,high_frequency
2022-10-22T01:10:00,21.697,0.975,140.441,67.12
2022-10-22T01:15:00,14.41,0.884,165.396,43.512
2022-10-22T01:20:00,13.935,0.951,34.414,36.102
2022-10-22T01:25:00,15.186,0.922,105.947,57.208
2022-10-22T01:30:00,10.029,0.921,296.967,33.624
2022-10-22T01:35:00,14.372,0.998,200.082,42.488
2022-10-22T01:40:00,19.058,0.98,660.811,58.946
2022-10-22T01:45:00,16.592,0.979,518.472,40.029
2022-10-22T01:50:00,17.679,0.941,381.753,63.653
2022-10-22T01:55:00,15.307,0.959,555.603,68.085
2022-10-22T02:00:00,14.06,0.983,132.567,26.468
2022-10-22T02:05:00,16.629,0.952,883.557,54.054
2022-10-22T02:10:00,22.29,1.004,90.103,74.381
2022-10-22T02:15:00,22.719,0.988,274.015,82.742
2022-10-22T02:20:00,18.333,0.999,103.02,65.104
2022-10-22T02:25:00,16.731,0.953,386.327,64.003
2022-10-22T02:30:00,14.692,1.004,69.014,47.608
2022-10-22T02:35:00,19.105,0.893,1802.787,79.91
2022-10-22T02:40:00,17.479,0.949,718.217,68.301
2022-10-22T02:45:00,17.209,0.958,616.851,59.562
2022-10-22T02:50:00,15.24,1.001,125.111,59.048
2022-10-22T02:55:00,16.481,0.998,81.1,61.788
2022-10-22T03:00:00,15.996,0.966,320.931,62.432
2022-10-22T03:05:00,16.874,0.983,731.146,65.512
2022-10-22T03:10:00,17.13,0.951,117.437,51.126
2022-10-22T03:15:00,32.631,0.895,2378.238,177.143
2022-10-22T03:20:00,16.216,0.952,1092.724,45.518
2022-10-22T03:25:00,11.464,1.001,205.013,19.973
2022-10-22T03:30:00,13.961,1.001,482.931,32.991
2022-10-22T03:35:00,13.759,0.986,94.571,29.349
2022-10-22T03:40:00,16.14,0.947,878.308,49.524
2022-10-22T03:45:00,18.618,0.999,511.423,60.65
2022-10-22T03:50:00,18.334,0.959,1503.057,89.359
2022-10-22T03:55:00,18.59,1.002,791.804,66.629
2022-10-22T04:00:00,16.99,0.999,339.067,62.48
2022-10-22T04:05:00,17.598,0.989,139.332,66.987
2022-10-22T04:10:00,17.908,0.999,220.528,65.651
2022-10-22T04:15:00,25.517,0.975,2185.187,136.937
2022-10-22T04:20:00,28.061,0.967,1142.258,186.922
2022-10-22T04:25:00,21.114,0.924,244.617,64.184
2022-10-22T04:30:00,30.21,0.933,2569.189,146.873
2022-10-22T04:35:00,24.051,0.96,2389.307,135.288
2022-10-22T04:40:00,24.131,0.984,2016.389,83.709
2022-10-22T04:45:00,25.096,0.948,566.926,108.74
2022-10-22T04:50:00,20.088,1.003,126.835,69.034
2022-10-22T04:55:00,23.389,0.957,2185.349,88.636
2022-10-22T05:00:00,28.957,0.879,3635.781,148.409
2022-10-22T05:05:00,30.47,0.888,1393.997,147.666
2022-10-22T05:10:00,23.27,1.003,265.819,105.021
2022-10-22T05:15:00,23.647,1.001,294.3,112.747
2022-10-22T05:20:00,22.572,1.004,196.278,56.75
2022-10-22T05:25:00,20.089,0.994,348.153,58.333
2022-10-22T05:30:00,25.047,0.887,540.393,84.539
2022-10-22T05:35:00,19.983,1.004,526.286,73.166
2022-10-22T05:40:00,23.76,0.965,296.011,141.82
2022-10-22T05:45:00,26.806,0.998,1384.973,129.387
2022-10-22T05:50:00,26.01,1.004,389.681,155.311
2022-10-22T05:55:00,28.109,0.921,1276.385,108.169
2022-10-22T06:00:00,22.249,0.98,939.567,80.475
2022-10-22T06:05:00,23.301,1.0,1440.684,110.24
2022-10-22T06:10:00,21.685,1.003,168.609,89.819
2022-10-22T06:15:00,29.286,0.863,1675.321,118.668
2022-10-22T06:20:00,23.083,0.844,1235.83,86.081
2022-10-22T06:25:00,25.44,0.956,2889.499,149.377
2022-10-22T06:30:00,22.461,0.984,418.483,70.865
2022-10-22T06:35:00,28.644,0.929,747.028,169.458
2022-10-22T06:40:00,27.005,1.002,802.307,137.118
2022-10-22T06:45:00,35.775,0.92,2613.749,220.766
2022-10-22T06:50:00,30.845,0.932,549.709,141.113
2022-10-22T06:55:00,34.973,0.982,1290.859,181.0
2022-10-22T07:00:00,30.224,0.973,570.336,187.569
2022-10-22T07:05:00,27.206,1.005,382.885,106.528
2022-10-22T07:10:00,24.778,0.866,436.312,92.042
2022-10-22T07:15:00,24.354,1.001,1981.518,103.807
2022-10-22T07:20:00,25.564,0.889,827.387,110.486
2022-10-22T07:25:00,21.562,0.98,573.957,87.168
2022-10-22T07:30:00,19.565,0.933,614.084,75.52
2022-10-22T07:35:00,21.766,0.921,301.25,60.081
2022-10-22T07:40:00,21.798,0.96,724.129,79.635
2022-10-22T07:45:00,19.778,0.941,221.35,59.435
2022-10-22T07:50:00,18.711,0.986,629.182,46.677
2022-10-22T07:55:00,16.772,0.931,428.814,29.902
2022-10-22T08:00:00,18.361,0.912,190.733,60.646
2022-10-22T08:05:00,19.779,0.928,762.934,93.852
2022-10-22T08:10:00,23.196,0.95,964.299,138.397
2022-10-22T08:15:00,20.218,0.921,475.323,72.107
2022-10-22T08:20:00,19.818,1.003,326.28,108.662
2022-10-22T08:25:00,19.426,0.999,249.238,72.74
2022-10-22T08:30:00,27.407,0.945,162.308,139.784
2022-10-22T08:35:00,26.148,0.95,765.502,174.498
2022-10-22T08:40:00,27.955,1.001,1244.609,146.427
2022-10-22T08:45:00,25.546,0.988,414.528,114.872
2022-10-22T08:50:00,32.487,0.914,1355.267,219.279
2022-10-22T08:55:00,42.648,0.979,4080.349,1019.809
2022-10-22T09:00:00,28.007,0.985,667.885,114.584
2022-10-22T09:05:00,24.079,0.94,185.355,73.892
2022-10-22T09:10:00,26.872,1.003,213.344,113.979
2022-10-22T09:15:00,25.321,0.979,583.097,104.331
2022-10-22T09:20:00,20.237,0.862,265.073,84.085
2022-10-22T09:25:00,21.263,0.989,1041.084,92.564
2022-10-22T09:30:00,30.418,0.958,1024.016,158.445
2022-10-22T09:35:00,29.126,0.996,646.646,188.23
2022-10-22T09:40:00,23.253,0.863,1916.386,120.656
2022-10-22T09:45:00,22.071,0.801,521.725,58.499
