timestamp,rmssd,coverage,low_frequency,high_frequency
2022-09-11T00:00:00,31.261,0.811,953.745,111.974
2022-09-11T00:05:00,27.269,0.893,844.75,277.786
2022-09-11T00:10:00,26.592,0.773,495.689,169.734
2022-09-11T00:20:00,32.312,0.868,1620.594,215.772
2022-09-11T00:25:00,24.84,0.86,1022.244,88.027
2022-09-11T00:35:00,25.885,0.715,318.706,117.236
2022-09-11T00:40:00,27.798,0.88,507.18,183.752
2022-09-11T00:45:00,24.847,0.999,83.674,106.814
2022-09-11T00:50:00,29.415,0.981,1132.84,132.223
2022-09-11T00:55:00,32.446,1.005,1561.26,199.338
2022-09-11T01:00:00,34.679,0.928,3938.867,131.934
2022-09-11T01:05:00,31.379,0.909,3477.231,86.559
2022-09-11T01:10:00,29.742,0.976,2466.472,96.743
2022-09-11T01:15:00,32.697,0.959,3295.451,121.72
2022-09-11T01:20:00,33.929,0.99,3210.291,109.086
2022-09-11T01:25:00,31.665,0.977,1937.807,129.273
2022-09-11T01:30:00,35.292,0.912,3776.965,113.115
2022-09-11T01:35:00,28.513,0.843,2286.295,90.749
2022-09-11T01:40:00,22.947,1.003,268.564,93.964
2022-09-11T01:45:00,28.801,1.002,2172.329,162.57
2022-09-11T01:50:00,22.796,1.002,425.288,85.015
2022-09-11T01:55:00,22.302,1.004,396.363,84.499
2022-09-11T02:00:00,21.445,0.988,196.508,76.512
2022-09-11T02:05:00,27.271,0.961,2044.557,98.168
2022-09-11T02:10:00,30.892,0.979,1454.876,176.601
2022-09-11T02:15:00,31.851,0.988,1114.461,177.553
2022-09-11T02:20:00,29.37,0.932,10139.94,262.264
2022-09-11T02:25:00,26.24,0.954,604.406,109.546
2022-09-11T02:30:00,17.462,1.002,81.382,45.042
2022-09-11T02:35:00,16.454,1.003,208.148,49.934
2022-09-11T02:40:00,19.583,0.982,201.382,81.168
2022-09-11T02:45:00,17.354,0.941,143.109,39.721
2022-09-11T02:50:00,20.667,0.941,109.174,64.289
2022-09-11T02:55:00,21.834,0.944,196.76,64.449
2022-09-11T03:00:00,15.304,0.998,60.211,35.292
2022-09-11T03:05:00,24.961,1.001,706.721,150.427
2022-09-11T03:10:00,35.171,0.946,804.051,190.293
2022-09-11T03:15:00,37.911,0.986,1033.843,201.605
2022-09-11T03:20:00,34.402,1.004,1020.963,222.801
2022-09-11T03:25:00,24.099,1.002,465.043,117.55
2022-09-11T03:30:00,22.861,0.965,561.422,93.095
2022-09-11T03:35:00,23.779,0.837,749.767,96.591
2022-09-11T03:40:00,27.014,0.804,712.285,133.67
2022-09-11T03:45:00,31.638,0.959,1561.81,221.809
2022-09-11T03:50:00,32.392,0.99,1193.246,144.264
2022-09-11T03:55:00,32.044,0.954,1616.001,165.275
2022-09-11T04:00:00,25.337,0.998,851.191,122.175
2022-09-11T04:05:00,24.096,1.005,355.067,79.856
2022-09-11T04:10:00,23.262,0.933,957.707,63.884
2022-09-11T04:15:00,29.444,0.898,932.837,113.504
2022-09-11T04:20:00,27.054,0.802,730.175,99.955
2022-09-11T04:25:00,27.439,0.94,846.437,133.195
2022-09-11T04:30:00,24.805,0.911,525.976,81.684
2022-09-11T04:35:00,19.492,0.958,523.221,61.407
2022-09-11T04:40:00,21.319,0.994,444.512,63.711
2022-09-11T04:45:00,22.886,0.845,762.523,79.032
2022-09-11T04:50:00,23.664,1.003,483.321,101.325
2022-09-11T04:55:00,24.475,1.002,470.684,111.321
2022-09-11T05:00:00,24.886,0.961,481.339,151.961
2022-09-11T05:10:00,24.284,0.958,550.104,107.989
2022-09-11T05:15:00,26.787,0.734,1296.343,117.543
2022-09-11T05:40:00,24.033,0.842,1271.777,82.128
2022-09-11T05:45:00,26.891,0.913,1288.124,134.583
2022-09-11T05:50:00,24.363,0.898,521.973,77.375
2022-09-11T05:55:00,22.293,0.93,866.473,77.804
2022-09-11T06:00:00,15.236,1.002,66.659,35.331
2022-09-11T06:05:00,14.541,0.988,168.25,21.81
2022-09-11T06:10:00,14.791,1.003,193.774,32.771
2022-09-11T06:15:00,17.134,1.0,84.432,32.519
2022-09-11T06:20:00,14.958,0.936,107.643,33.487
2022-09-11T06:25:00,20.467,0.943,382.711,87.236
2022-09-11T06:30:00,19.47,0.921,367.666,70.529
2022-09-11T06:45:00,22.658,0.771,437.144,132.675
2022-09-11T06:50:00,29.934,1.0,275.169,450.128
2022-09-11T06:55:00,29.207,1.003,273.654,343.247
2022-09-11T07:00:00,26.63,0.928,609.98,199.55
2022-09-11T07:05:00,26.76,0.995,406.551,155.299
2022-09-11T07:10:00,26.149,0.993,491.441,132.421
2022-09-11T07:15:00,22.64,0.992,212.037,91.4
2022-09-11T07:20:00,21.523,0.998,171.449,111.82
2022-09-11T07:25:00,25.713,0.867,1679.323,445.707
2022-09-11T07:30:00,24.174,0.934,701.021,136.333
2022-09-11T07:35:00,19.691,0.942,832.693,103.796
2022-09-11T07:40:00,15.315,1.004,176.145,40.955
2022-09-11T07:45:00,14.056,1.002,154.838,22.056
2022-09-11T07:50:00,14.943,0.929,194.767,24.815
2022-09-11T11:05:00,24.549,0.767,733.569,220.269
2022-09-11T11:10:00,35.88,0.983,370.401,330.993
2022-09-11T11:15:00,33.025,0.876,354.86,207.114
2022-09-11T11:20:00,35.822,0.792,824.993,257.324
2022-09-11T11:25:00,32.38,0.803,502.918,103.605
2022-09-11T11:30:00,34.773,0.974,1471.612,240.296
2022-09-11T11:35:00,24.891,0.922,1796.359,114.143
2022-09-11T11:50:00,24.655,0.998,426.335,128.572
2022-09-11T11:55:00,27.524,0.998,738.95,131.4
2022-09-11T12:00:00,22.518,0.958,505.27,68.398
2022-09-11T12:05:00,21.077,0.993,506.802,89.787
2022-09-11T12:10:00,22.457,0.96,739.41,87.461
2022-09-11T12:15:00,23.201,0.987,396.545,84.909
2022-09-11T12:20:00,19.386,0.996,454.035,87.586
2022-09-11T12:25:00,20.254,0.963,524.686,90.145
2022-09-11T12:30:00,22.494,1.0,1301.6,72.365
2022-09-11T12:35:00,21.565,0.954,925.948,85.39
2022-09-11T12:40:00,21.696,0.933,842.78,85.112
2022-09-11T12:45:00,28.811,0.839,806.83,127.52
2022-09-11T12:50:00,24.775,0.885,988.973,105.317
2022-09-11T12:55:00,32.882,0.989,1531.449,208.766
2022-09-11T13:00:00,31.711,0.936,331.351,168.088
2022-09-11T13:05:00,24.99,1.0,696.637,136.62
2022-09-11T13:10:00,23.262,0.997,431.499,266.431
2022-09-11T13:15:00,26.314,0.972,1503.394,150.196
2022-09-11T13:20:00,26.626,0.966,932.018,131.205
2022-09-11T13:25:00,26.678,0.832,663.914,126.908
2022-09-11T13:30:00,20.429,0.955,297.103,76.956
2022-09-11T13:35:00,20.609,0.966,761.964,72.962
2022-09-11T13:40:00,24.246,0.962,612.291,61.869
2022-09-11T13:45:00,25.331,0.992,561.96,109.945
2022-09-11T13:50:00,27.396,0.956,880.167,127.826
2022-09-11T13:55:00,27.991,0.903,1208.535,117.815
2022-09-11T14:00:00,23.303,0.933,269.594,80.58
2022-09-11T14:05:00,16.431,0.982,247.513,43.861
2022-09-11T14:10:00,20.436,0.95,272.803,55.883
2022-09-11T14:15:00,16.937,0.98,193.297,30.034
2022-09-11T14:20:00,17.728,1.001,357.177,92.793
2022-09-11T14:25:00,26.016,0.909,640.044,160.071
2022-09-11T14:30:00,26.024,0.994,447.426,153.41
2022-09-11T14:35:00,28.672,0.969,1189.47,133.361
2022-09-11T14:40:00,32.555,0.999,712.391,169.7
2022-09-11T14:45:00,39.713,0.93,1192.176,248.251
2022-09-11T14:50:00,44.85,0.766,693.894,284.094
2022-09-11T15:05:00,26.544,0.734,804.407,104.312
2022-09-11T15:10:00,22.77,0.9,1669.431,61.39
2022-09-11T15:15:00,28.325,0.91,951.79,147.523
2022-09-11T15:20:00,33.339,0.958,2055.64,661.508
2022-09-11T15:25:00,32.853,0.942,854.459,173.068
2022-09-11T15:30:00,26.087,0.975,1607.328,104.738
2022-09-11T15:35:00,26.677,1.002,400.089,121.929
2022-09-11T15:40:00,29.353,0.989,874.466,121.945
2022-09-11T15:45:00,26.853,0.838,618.958,130.461
2022-09-11T15:50:00,24.191,0.996,1122.56,112.566
2022-09-11T15:55:00,27.931,0.996,902.146,187.104
2022-09-11T16:00:00,27.197,0.982,553.012,128.647
2022-09-11T16:05:00,29.026,0.799,524.508,135.303
2022-09-11T16:10:00,16.271,0.731,380.039,105.888
