timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2023-01-01T06:13:30,17.0,1.6,8.487,17.8,1.6,3.834,17.0,1.6,8.487,15.0,2.3,3.726
2023-01-01T10:34:30,16.4,1.9,11.847,-1.0,0.0,2.118,16.4,1.9,11.847,16.6,2.8,6.466
2023-01-02T10:40:30,17.4,2.0,8.774,-1.0,0.0,2.134,17.4,2.0,8.774,8.8,1.1,2.603
2023-01-27T08:11:30,17.2,1.1,8.677,17.2,1.1,8.677,16.6,1.8,7.963,15.6,2.5,5.195
2023-01-28T07:33:30,16.8,1.9,9.843,16.8,1.9,9.843,16.6,1.2,12.333,-1.0,0.0,2.315
2023-01-29T08:30:00,16.8,0.6,4.698,16.8,0.6,4.698,16.6,1.8,11.187,-1.0,0.0,2.041
2023-01-30T08:23:30,16.8,2.6,9.548,16.6,1.2,3.864,16.8,2.6,9.548,16.0,1.0,3.912
2023-01-31T08:28:30,16.8,0.9,6.156,16.8,0.9,6.156,16.4,1.9,8.991,-1.0,0.0,2.225
