timestamp,rmssd,coverage,low_frequency,high_frequency
2023-02-10T00:15:00,101.169,0.702,2334.555,711.141
2023-02-10T00:20:00,81.824,0.817,2234.079,557.251
2023-02-10T00:25:00,75.152,0.883,1433.851,507.556
2023-02-10T00:30:00,71.396,0.875,2466.924,1142.715
2023-02-10T00:35:00,71.012,0.924,1564.785,729.586
2023-02-10T00:40:00,63.299,0.932,1290.115,667.392
2023-02-10T00:45:00,72.878,0.955,1310.276,893.687
2023-02-10T00:50:00,67.425,0.919,1170.983,654.589
2023-02-10T00:55:00,42.055,0.903,4010.085,498.675
2023-02-10T01:00:00,33.306,0.967,2404.097,211.491
2023-02-10T01:05:00,29.335,1.004,426.083,214.356
2023-02-10T01:10:00,22.055,0.998,201.456,125.675
2023-02-10T01:15:00,27.428,0.948,1143.839,141.103
2023-02-10T01:20:00,35.624,1.001,2588.189,1059.415
2023-02-10T01:25:00,40.587,0.973,1546.929,419.939
2023-02-10T01:30:00,36.89,1.002,1939.038,292.449
2023-02-10T01:35:00,27.687,1.002,72.81,173.944
2023-02-10T01:40:00,25.873,1.001,100.69,134.049
2023-02-10T01:45:00,25.259,1.004,95.242,140.083
2023-02-10T01:50:00,28.166,1.0,71.543,150.529
2023-02-10T01:55:00,34.666,1.003,336.252,259.542
2023-02-10T02:00:00,34.419,0.988,330.003,276.922
2023-02-10T02:05:00,37.913,1.002,227.835,305.309
2023-02-10T02:10:00,30.049,1.004,267.743,173.064
2023-02-10T02:15:00,29.958,0.92,171.353,175.933
2023-02-10T02:20:00,47.909,0.915,3884.247,390.411
2023-02-10T02:25:00,28.957,1.002,801.595,168.977
2023-02-10T02:30:00,35.798,1.005,1431.887,275.64
2023-02-10T02:35:00,31.497,1.001,457.351,268.059
2023-02-10T02:40:00,33.803,0.978,651.01,215.081
2023-02-10T02:45:00,41.782,1.004,573.816,400.793
2023-02-10T02:50:00,35.377,1.005,1228.629,342.141
2023-02-10T02:55:00,44.088,0.969,3303.624,470.215
2023-02-10T03:00:00,34.941,0.988,1178.275,236.551
2023-02-10T03:05:00,47.702,0.908,1651.264,370.474
2023-02-10T03:10:00,41.441,1.0,724.247,297.802
2023-02-10T03:15:00,50.634,0.919,1498.788,455.22
2023-02-10T03:20:00,44.8,0.959,1680.498,386.751
2023-02-10T03:25:00,36.871,0.994,137.415,256.733
2023-02-10T03:30:00,38.732,1.001,263.872,282.14
2023-02-10T03:35:00,36.39,0.971,1578.861,270.794
2023-02-10T03:40:00,47.132,0.913,2191.679,557.415
2023-02-10T03:45:00,51.761,1.005,3482.882,527.081
2023-02-10T03:50:00,34.192,1.003,103.827,242.415
2023-02-10T03:55:00,39.343,1.002,237.197,277.3
2023-02-10T04:00:00,48.558,0.971,251.18,524.968
2023-02-10T04:05:00,42.853,0.886,5949.342,329.707
2023-02-10T04:10:00,29.375,0.984,656.465,187.083
2023-02-10T04:15:00,32.708,0.963,870.517,219.921
2023-02-10T04:20:00,38.035,1.005,1416.967,362.466
2023-02-10T04:25:00,36.889,0.987,1672.693,310.52
2023-02-10T04:30:00,40.15,1.003,700.827,382.826
2023-02-10T04:35:00,35.683,1.0,1012.872,245.892
2023-02-10T04:40:00,34.519,0.951,1470.656,280.38
2023-02-10T04:45:00,43.254,0.945,950.888,453.259
2023-02-10T04:50:00,44.344,1.0,1286.565,563.074
2023-02-10T04:55:00,43.726,1.003,512.733,316.172
2023-02-10T05:00:00,38.144,0.963,3228.927,423.056
2023-02-10T05:05:00,34.488,0.992,164.699,220.364
2023-02-10T05:10:00,32.898,0.99,393.256,219.964
2023-02-10T05:15:00,32.357,1.004,85.625,278.419
2023-02-10T05:20:00,41.775,0.994,543.413,477.101
2023-02-10T05:25:00,43.461,0.882,3470.366,377.51
2023-02-10T05:30:00,36.189,0.966,1757.311,251.026
2023-02-10T05:35:00,28.564,1.002,623.533,212.963
2023-02-10T05:40:00,27.597,0.942,798.509,266.89
2023-02-10T05:45:00,22.811,1.003,248.41,84.956
2023-02-10T05:50:00,26.831,0.987,748.92,118.674
2023-02-10T05:55:00,32.789,0.972,601.019,181.366
2023-02-10T06:00:00,26.261,1.003,410.888,134.598
2023-02-10T06:05:00,29.166,0.97,870.302,191.518
2023-02-10T06:10:00,39.503,0.974,1184.382,462.376
2023-02-10T06:15:00,37.235,0.922,396.701,281.152
2023-02-10T06:20:00,29.098,0.985,281.87,156.701
2023-02-10T06:25:00,32.8,0.891,636.362,211.943
2023-02-10T06:30:00,29.041,0.974,145.589,121.51
2023-02-10T06:35:00,31.819,0.895,1233.385,252.953
2023-02-10T06:40:00,25.489,0.95,252.785,160.729
2023-02-10T06:45:00,29.994,0.953,1661.902,217.883
2023-02-10T06:50:00,25.526,0.974,211.873,102.54
2023-02-10T06:55:00,27.641,0.969,416.181,173.748
2023-02-10T07:00:00,28.161,0.963,131.011,152.784
2023-02-10T07:05:00,28.663,0.949,185.946,169.817
2023-02-10T07:10:00,33.969,0.941,382.81,186.466
2023-02-10T07:15:00,28.189,1.004,252.879,202.569
2023-02-10T07:20:00,22.648,0.979,145.548,100.46
2023-02-10T07:25:00,21.626,0.979,176.837,82.985
2023-02-10T07:30:00,29.084,0.971,420.22,151.601
2023-02-10T07:35:00,29.928,0.979,436.553,169.659
2023-02-10T07:40:00,30.626,0.901,1129.363,152.284
2023-02-10T07:45:00,36.583,0.981,1789.747,282.403
2023-02-10T07:50:00,39.268,0.915,1904.301,440.624
2023-02-10T07:55:00,43.121,0.991,1633.768,576.861
2023-02-10T08:00:00,35.989,0.834,854.378,217.749
