timestamp,rmssd,coverage,low_frequency,high_frequency
2022-08-20T15:00:00,14.495,0.87,153.462,48.934
2022-08-20T15:10:00,21.447,0.814,473.981,41.64
2022-08-20T15:15:00,18.695,1.0,667.697,92.29
2022-08-20T15:20:00,16.849,0.997,387.839,101.029
2022-08-20T15:25:00,16.752,0.981,678.031,84.448
2022-08-20T15:30:00,15.664,1.002,319.326,65.947
2022-08-20T15:35:00,15.179,0.995,259.848,50.163
2022-08-20T15:40:00,15.968,0.993,433.851,75.717
2022-08-20T15:45:00,15.581,1.004,145.677,85.677
2022-08-20T15:50:00,15.822,0.994,136.306,75.157
2022-08-20T15:55:00,17.247,0.91,1202.753,68.084
2022-08-20T16:00:00,19.504,1.002,1801.93,77.805
2022-08-20T16:05:00,25.621,0.936,2056.879,79.453
2022-08-20T16:10:00,26.698,0.998,2492.085,208.057
2022-08-20T16:15:00,20.599,0.95,861.679,107.468
2022-08-20T16:20:00,19.551,1.002,701.543,91.649
2022-08-20T16:25:00,21.172,0.972,742.285,98.333
2022-08-20T16:30:00,24.088,0.936,461.014,138.921
2022-08-20T16:35:00,23.017,0.949,489.629,96.411
2022-08-20T16:40:00,16.488,0.993,236.953,65.037
2022-08-20T16:45:00,14.654,1.003,200.697,42.322
2022-08-20T16:50:00,15.868,0.95,420.891,39.523
2022-08-20T16:55:00,16.648,0.712,165.065,29.449
2022-08-20T17:00:00,18.956,0.989,483.177,81.476
2022-08-20T17:05:00,24.432,0.916,516.326,124.915
2022-08-20T17:10:00,21.538,0.974,663.71,114.62
2022-08-20T17:15:00,22.957,0.986,1035.04,128.944
2022-08-20T17:20:00,22.765,0.93,1507.633,101.857
2022-08-20T17:25:00,23.106,0.98,766.782,87.318
2022-08-20T17:30:00,21.471,0.982,684.16,115.054
2022-08-20T17:35:00,17.307,1.001,502.786,67.247
2022-08-20T17:40:00,14.072,1.003,151.92,52.504
2022-08-20T17:45:00,24.294,0.866,1106.343,106.659
2022-08-20T17:50:00,19.728,0.971,539.918,104.913
2022-08-20T17:55:00,21.715,1.004,1478.078,128.482
2022-08-20T18:00:00,27.015,0.96,1625.717,186.388
2022-08-20T18:05:00,25.797,0.978,1832.66,96.954
2022-08-20T18:10:00,28.211,0.913,1533.374,141.801
2022-08-20T18:15:00,19.754,0.7,402.248,52.002
