recorded_time,temperature,sensor_type
2022-12-02T00:00,-3.0859923186852427,UNKNOWN
2022-12-02T00:01,-2.8859923186852434,UNKNOWN
2022-12-02T00:02,-2.3859923186852434,UNKNOWN
2022-12-02T00:03,-2.185992318685244,UNKNOWN
2022-12-02T00:04,-1.9859923186852413,UNKNOWN
2022-12-02T00:05,-1.785992318685242,UNKNOWN
2022-12-02T00:06,-1.5859923186852427,UNKNOWN
2022-12-02T00:07,-1.285992318685242,UNKNOWN
2022-12-02T00:08,-1.0859923186852427,UNKNOWN
2022-12-02T00:09,-0.8859923186852434,UNKNOWN
2022-12-02T00:10,-0.6859923186852441,UNKNOWN
2022-12-02T00:11,-0.4859923186852413,UNKNOWN
2022-12-02T00:12,-0.4859923186852413,UNKNOWN
2022-12-02T00:13,-0.285992318685242,UNKNOWN
2022-12-02T00:14,0.014007681314758713,UNKNOWN
2022-12-02T00:15,0.014007681314758713,UNKNOWN
2022-12-02T00:16,0.014007681314758713,UNKNOWN
2022-12-02T00:17,0.014007681314758713,UNKNOWN
2022-12-02T00:18,0.21400768131475445,UNKNOWN
2022-12-02T00:19,0.21400768131475445,UNKNOWN
2022-12-02T00:20,0.21400768131475445,UNKNOWN
2022-12-02T00:21,0.4140076813147573,UNKNOWN
2022-12-02T00:22,0.4140076813147573,UNKNOWN
2022-12-02T00:23,0.4140076813147573,UNKNOWN
2022-12-02T00:24,0.6140076813147601,UNKNOWN
2022-12-02T00:25,0.6140076813147601,UNKNOWN
2022-12-02T00:26,0.6140076813147601,UNKNOWN
2022-12-02T00:27,0.8140076813147559,UNKNOWN
2022-12-02T00:28,0.8140076813147559,UNKNOWN
2022-12-02T00:29,0.8140076813147559,UNKNOWN
2022-12-02T00:30,0.8140076813147559,UNKNOWN
2022-12-02T00:31,1.1140076813147601,UNKNOWN
2022-12-02T00:32,1.1140076813147601,UNKNOWN
2022-12-02T00:33,1.1140076813147601,UNKNOWN
2022-12-02T00:34,1.1140076813147601,UNKNOWN
2022-12-02T00:35,1.3140076813147559,UNKNOWN
2022-12-02T00:36,1.3140076813147559,UNKNOWN
2022-12-02T00:37,1.3140076813147559,UNKNOWN
2022-12-02T00:38,1.3140076813147559,UNKNOWN
2022-12-02T00:39,1.3140076813147559,UNKNOWN
2022-12-02T00:40,1.5140076813147587,UNKNOWN
2022-12-02T00:41,1.5140076813147587,UNKNOWN
2022-12-02T00:42,1.5140076813147587,UNKNOWN
2022-12-02T00:43,1.5140076813147587,UNKNOWN
2022-12-02T00:44,1.5140076813147587,UNKNOWN
2022-12-02T00:45,1.5140076813147587,UNKNOWN
2022-12-02T00:46,1.5140076813147587,UNKNOWN
2022-12-02T00:47,1.7140076813147544,UNKNOWN
2022-12-02T00:48,1.7140076813147544,UNKNOWN
2022-12-02T00:49,1.7140076813147544,UNKNOWN
2022-12-02T00:50,1.7140076813147544,UNKNOWN
2022-12-02T00:51,1.7140076813147544,UNKNOWN
2022-12-02T00:52,1.7140076813147544,UNKNOWN
2022-12-02T00:53,1.5140076813147587,UNKNOWN
2022-12-02T00:54,1.5140076813147587,UNKNOWN
2022-12-02T00:55,1.3140076813147559,UNKNOWN
2022-12-02T00:56,1.3140076813147559,UNKNOWN
2022-12-02T00:57,1.3140076813147559,UNKNOWN
2022-12-02T00:58,1.3140076813147559,UNKNOWN
2022-12-02T00:59,1.3140076813147559,UNKNOWN
2022-12-02T01:00,1.5140076813147587,UNKNOWN
2022-12-02T01:01,1.5140076813147587,UNKNOWN
2022-12-02T01:02,1.7140076813147544,UNKNOWN
2022-12-02T01:03,1.7140076813147544,UNKNOWN
2022-12-02T01:04,1.7140076813147544,UNKNOWN
2022-12-02T01:05,1.7140076813147544,UNKNOWN
2022-12-02T01:06,1.7140076813147544,UNKNOWN
2022-12-02T01:07,2.0140076813147587,UNKNOWN
2022-12-02T01:08,2.0140076813147587,UNKNOWN
2022-12-02T01:09,2.0140076813147587,UNKNOWN
2022-12-02T01:10,2.0140076813147587,UNKNOWN
2022-12-02T01:11,2.0140076813147587,UNKNOWN
2022-12-02T01:12,2.0140076813147587,UNKNOWN
2022-12-02T01:13,2.2140076813147544,UNKNOWN
2022-12-02T01:14,2.2140076813147544,UNKNOWN
2022-12-02T01:15,2.2140076813147544,UNKNOWN
2022-12-02T01:16,2.2140076813147544,UNKNOWN
2022-12-02T01:17,2.2140076813147544,UNKNOWN
2022-12-02T01:18,2.2140076813147544,UNKNOWN
2022-12-02T01:19,2.2140076813147544,UNKNOWN
2022-12-02T01:20,2.2140076813147544,UNKNOWN
2022-12-02T01:21,2.2140076813147544,UNKNOWN
2022-12-02T01:22,2.2140076813147544,UNKNOWN
2022-12-02T01:23,2.2140076813147544,UNKNOWN
2022-12-02T01:24,2.2140076813147544,UNKNOWN
2022-12-02T01:25,2.2140076813147544,UNKNOWN
2022-12-02T01:26,2.2140076813147544,UNKNOWN
2022-12-02T01:27,2.4140076813147573,UNKNOWN
2022-12-02T01:28,2.4140076813147573,UNKNOWN
2022-12-02T01:29,2.4140076813147573,UNKNOWN
2022-12-02T01:30,2.4140076813147573,UNKNOWN
2022-12-02T01:31,2.4140076813147573,UNKNOWN
2022-12-02T01:32,2.4140076813147573,UNKNOWN
2022-12-02T01:33,2.2140076813147544,UNKNOWN
2022-12-02T01:34,2.2140076813147544,UNKNOWN
2022-12-02T01:35,2.2140076813147544,UNKNOWN
2022-12-02T01:36,2.2140076813147544,UNKNOWN
2022-12-02T01:37,2.0140076813147587,UNKNOWN
2022-12-02T01:38,2.0140076813147587,UNKNOWN
2022-12-02T01:39,2.0140076813147587,UNKNOWN
2022-12-02T01:40,1.7140076813147544,UNKNOWN
2022-12-02T01:41,1.7140076813147544,UNKNOWN
2022-12-02T01:42,1.5140076813147587,UNKNOWN
2022-12-02T01:43,1.5140076813147587,UNKNOWN
2022-12-02T01:44,1.3140076813147559,UNKNOWN
2022-12-02T01:45,1.3140076813147559,UNKNOWN
2022-12-02T01:46,1.1140076813147601,UNKNOWN
2022-12-02T01:47,1.1140076813147601,UNKNOWN
