type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2023-01-01T01:03:30,2023-01-01T10:34:30,571,31.49281961471103,-150.1697674418574,1835.2943591133226,0.8131611211066926,1.9705139257612656
IDT,2023-01-02T00:01:30,2023-01-02T10:40:30,637,31.98210361067504,144.14651162790688,2338.234845862724,0.8025913135091134,1.9932277551748165
