timestamp,mean_dba,max_dba,min_dba,events_number,snoring_events_number,snore_label,sample_duration
2023-06-09T00:19:00,50,75,29,0,0,0,30
2023-06-09T00:19:30,30,31,29,1,0,0,30
2023-06-09T00:20:00,30,30,29,0,0,0,30
2023-06-09T00:20:30,30,36,29,1,0,0,30
2023-06-09T00:21:00,30,38,29,1,0,0,30
2023-06-09T00:21:30,30,31,29,0,0,0,30
2023-06-09T00:22:00,47,65,29,4,1,0,30
2023-06-09T00:33:00,51,75,29,0,0,0,30
2023-06-09T00:33:30,30,30,29,0,0,0,30
2023-06-09T00:34:00,30,37,29,1,0,0,30
2023-06-09T00:34:30,30,31,29,0,0,0,30
2023-06-09T00:35:00,30,31,29,0,0,0,30
2023-06-09T00:35:30,30,32,29,0,0,0,30
2023-06-09T00:36:00,30,33,29,0,0,0,30
2023-06-09T00:36:30,30,31,29,0,0,0,30
2023-06-09T00:37:00,30,36,29,2,0,0,30
2023-06-09T00:37:30,30,31,29,1,0,0,30
2023-06-09T00:38:00,30,37,29,2,0,0,30
2023-06-09T00:38:30,30,35,29,0,0,0,30
2023-06-09T00:39:00,30,36,29,0,0,0,30
2023-06-09T00:39:30,30,37,29,2,0,0,30
2023-06-09T00:40:00,30,37,29,3,0,0,30
2023-06-09T00:40:30,30,31,29,0,0,0,30
2023-06-09T00:41:00,30,31,29,0,0,0,30
2023-06-09T00:41:30,30,34,29,0,0,0,30
2023-06-09T00:42:00,30,32,29,1,1,0,30
2023-06-09T00:42:30,30,30,29,0,0,0,30
2023-06-09T00:43:00,30,31,29,1,0,0,30
2023-06-09T00:43:30,30,30,29,0,0,0,30
2023-06-09T00:44:00,30,30,29,0,0,0,30
2023-06-09T00:44:30,30,30,29,0,0,0,30
2023-06-09T00:45:00,30,30,29,0,0,0,30
2023-06-09T00:45:30,30,30,29,0,0,0,30
2023-06-09T00:46:00,30,30,29,0,0,0,30
2023-06-09T00:46:30,30,30,29,0,0,0,30
2023-06-09T00:47:00,30,31,29,0,0,0,30
2023-06-09T00:47:30,30,30,29,0,0,0,30
2023-06-09T00:48:00,30,30,29,0,0,0,30
2023-06-09T00:48:30,30,30,29,0,0,0,30
2023-06-09T00:49:00,30,30,29,0,0,0,30
2023-06-09T00:49:30,30,31,29,0,0,0,30
2023-06-09T00:50:00,30,30,29,0,0,0,30
2023-06-09T00:50:30,30,30,29,0,0,0,30
2023-06-09T00:51:00,30,30,29,0,0,0,30
2023-06-09T00:51:30,30,30,29,0,0,0,30
2023-06-09T00:52:00,30,31,29,0,0,0,30
2023-06-09T00:52:30,30,30,29,0,0,0,30
2023-06-09T00:53:00,30,30,29,0,0,0,30
2023-06-09T00:53:30,30,31,29,0,0,0,30
2023-06-09T00:54:00,30,31,29,5,0,0,30
2023-06-09T00:54:30,45,64,29,5,0,0,30
2023-06-09T00:55:00,54,70,29,3,2,1,30
2023-06-09T00:55:30,50,67,30,5,0,0,30
2023-06-09T00:56:00,31,41,29,2,0,0,30
2023-06-09T00:56:30,30,32,29,0,0,0,30
2023-06-09T00:57:00,31,37,29,5,0,0,30
2023-06-09T00:57:30,30,32,29,0,0,0,30
2023-06-09T00:58:00,30,37,29,1,1,0,30
2023-06-09T00:58:30,31,37,29,0,0,0,30
2023-06-09T00:59:00,31,42,29,2,0,0,30
2023-06-09T00:59:30,30,33,29,0,0,0,30
2023-06-09T01:00:00,31,44,29,2,0,0,30
2023-06-09T01:00:30,38,50,29,1,0,0,30
2023-06-09T01:01:00,35,54,29,0,0,0,30
2023-06-09T01:01:30,50,67,29,1,0,0,30
2023-06-09T01:02:00,30,33,29,1,0,0,30
2023-06-09T01:02:30,49,65,29,1,0,0,30
2023-06-09T01:03:00,31,39,29,7,0,0,30
2023-06-09T01:03:30,30,32,29,3,0,0,30
2023-06-09T01:04:00,30,31,29,0,0,0,30
2023-06-09T01:04:30,30,39,29,2,0,0,30
2023-06-09T01:05:00,30,35,29,4,1,0,30
2023-06-09T01:05:30,30,31,29,1,0,0,30
2023-06-09T01:06:00,30,31,29,2,0,0,30
2023-06-09T01:06:30,30,31,29,1,0,0,30
2023-06-09T01:07:00,30,31,30,2,0,0,30
2023-06-09T01:07:30,30,31,29,0,0,0,30
2023-06-09T01:08:00,30,31,29,0,0,0,30
2023-06-09T01:08:30,30,31,29,1,0,0,30
2023-06-09T01:09:00,30,32,29,0,0,0,30
2023-06-09T01:09:30,30,32,29,2,0,0,30
2023-06-09T01:10:00,30,32,29,1,0,0,30
2023-06-09T01:10:30,30,32,29,2,0,0,30
2023-06-09T01:11:00,30,31,29,3,0,0,30
2023-06-09T01:11:30,30,31,29,1,0,0,30
2023-06-09T01:12:00,30,31,29,1,0,0,30
2023-06-09T01:12:30,30,31,29,1,0,0,30
2023-06-09T01:13:00,30,35,29,2,0,0,30
2023-06-09T01:13:30,30,31,29,2,0,0,30
2023-06-09T01:14:00,30,37,29,2,0,0,30
2023-06-09T01:14:30,44,63,30,7,0,0,30
2023-06-09T01:15:00,30,39,30,5,0,0,30
2023-06-09T01:15:30,30,31,29,1,0,0,30
2023-06-09T01:16:00,40,56,29,3,0,0,30
2023-06-09T01:16:30,32,45,29,3,0,0,30
2023-06-09T01:17:00,30,31,29,0,0,0,30
2023-06-09T01:17:30,30,34,29,0,0,0,30
2023-06-09T01:18:00,30,33,29,0,0,0,30
2023-06-09T01:18:30,30,35,29,0,0,0,30
2023-06-09T01:19:00,47,64,29,3,0,0,30
2023-06-09T01:19:30,31,47,29,4,0,0,30
2023-06-09T01:20:00,30,36,30,1,0,0,30
2023-06-09T01:20:30,30,33,29,0,0,0,30
2023-06-09T01:21:00,30,32,29,0,0,0,30
2023-06-09T01:21:30,30,33,29,0,0,0,30
