timestamp,rmssd,coverage,low_frequency,high_frequency
2023-02-27T00:30:00,15.267,0.991,322.435,47.873
2023-02-27T00:35:00,16.322,0.955,218.399,63.856
2023-02-27T00:40:00,15.116,0.949,246.152,51.275
2023-02-27T00:45:00,20.833,0.994,1294.614,77.166
2023-02-27T00:50:00,21.768,1.002,858.464,114.181
2023-02-27T00:55:00,20.668,1.005,994.635,74.612
2023-02-27T01:00:00,17.859,0.993,447.41,83.847
2023-02-27T01:05:00,20.237,1.003,707.317,130.3
2023-02-27T01:10:00,19.557,0.983,301.97,112.984
2023-02-27T01:15:00,22.732,0.808,2556.054,86.174
2023-02-27T01:20:00,23.939,0.893,1997.641,68.643
2023-02-27T01:25:00,19.162,0.962,1824.785,54.812
2023-02-27T01:30:00,13.462,1.0,741.897,30.039
2023-02-27T01:35:00,12.524,0.989,314.65,34.115
2023-02-27T01:40:00,11.279,1.002,186.01,29.065
2023-02-27T01:45:00,11.584,0.998,203.582,47.427
2023-02-27T01:50:00,12.396,0.998,298.281,36.324
2023-02-27T01:55:00,11.033,1.002,298.054,23.932
2023-02-27T02:00:00,13.614,0.989,449.076,34.077
2023-02-27T02:05:00,12.012,1.002,386.831,39.293
2023-02-27T02:10:00,21.392,0.922,785.198,88.302
2023-02-27T02:15:00,20.849,0.986,700.953,98.891
2023-02-27T02:20:00,23.911,1.005,153.651,188.857
2023-02-27T02:25:00,22.721,0.994,198.712,111.832
2023-02-27T02:30:00,21.365,0.991,209.682,135.318
2023-02-27T02:35:00,21.116,1.003,286.466,124.714
2023-02-27T02:40:00,23.454,1.004,206.187,156.982
2023-02-27T02:45:00,24.78,1.0,384.013,158.076
2023-02-27T02:50:00,23.055,0.977,305.92,129.371
2023-02-27T02:55:00,23.896,0.991,126.723,152.501
2023-02-27T03:00:00,24.491,0.785,980.057,74.918
2023-02-27T03:05:00,18.194,1.002,289.702,64.932
2023-02-27T03:10:00,19.734,0.992,175.269,61.74
2023-02-27T03:15:00,24.643,0.946,1529.422,102.442
2023-02-27T03:20:00,26.207,1.005,509.092,132.838
2023-02-27T03:25:00,20.928,0.977,1383.406,95.852
2023-02-27T03:30:00,20.793,0.952,626.399,88.943
2023-02-27T03:35:00,17.353,0.984,259.894,58.037
2023-02-27T03:40:00,16.366,1.003,307.794,64.47
2023-02-27T03:45:00,19.201,0.985,259.499,77.379
2023-02-27T03:50:00,27.388,0.929,1870.631,158.879
2023-02-27T03:55:00,30.746,0.933,5593.019,165.397
2023-02-27T04:00:00,30.977,1.0,274.371,165.736
2023-02-27T04:05:00,30.571,0.962,232.892,156.568
2023-02-27T04:10:00,28.446,0.998,300.443,164.831
2023-02-27T04:15:00,27.852,0.942,1756.597,144.287
2023-02-27T04:20:00,23.538,0.974,340.97,139.789
2023-02-27T04:25:00,26.207,0.948,726.373,130.104
2023-02-27T04:30:00,27.513,0.956,5473.298,145.933
2023-02-27T04:35:00,25.964,1.004,449.139,132.952
2023-02-27T04:40:00,25.334,0.942,238.826,126.781
2023-02-27T04:45:00,33.368,0.943,4555.755,194.525
2023-02-27T04:50:00,20.155,1.002,590.768,69.703
2023-02-27T04:55:00,15.331,1.004,192.399,38.627
2023-02-27T05:00:00,19.253,0.987,1340.838,87.47
2023-02-27T05:05:00,17.954,0.995,416.39,42.542
2023-02-27T05:10:00,15.609,0.982,789.574,40.766
2023-02-27T05:15:00,19.222,0.986,286.961,68.895
2023-02-27T05:20:00,21.043,0.945,519.535,69.461
2023-02-27T05:25:00,20.923,0.982,533.966,77.297
2023-02-27T05:30:00,28.169,0.981,3773.056,147.456
2023-02-27T05:35:00,28.724,0.943,450.33,174.099
2023-02-27T05:40:00,27.734,1.003,474.777,159.855
2023-02-27T05:45:00,27.994,1.004,218.023,180.326
2023-02-27T05:50:00,26.304,0.973,1717.247,152.063
2023-02-27T05:55:00,22.81,1.004,226.474,109.67
2023-02-27T06:00:00,21.558,0.999,333.082,118.803
2023-02-27T06:05:00,24.561,1.005,260.919,85.692
2023-02-27T06:10:00,21.313,1.002,90.246,72.323
2023-02-27T06:15:00,32.227,0.87,2425.716,141.663
2023-02-27T06:20:00,23.64,1.003,500.447,109.007
2023-02-27T06:25:00,22.655,1.001,227.392,108.659
2023-02-27T06:30:00,22.931,1.004,338.768,112.167
2023-02-27T06:35:00,25.6,0.985,1406.704,155.616
2023-02-27T06:40:00,23.617,1.005,304.519,106.962
2023-02-27T06:45:00,25.395,0.999,392.334,136.031
2023-02-27T06:50:00,24.778,0.939,311.861,125.244
2023-02-27T06:55:00,23.688,0.996,913.255,101.975
2023-02-27T07:00:00,23.132,1.001,271.388,77.72
2023-02-27T07:05:00,26.985,0.898,713.039,95.523
2023-02-27T07:10:00,25.566,0.959,1305.686,135.841
2023-02-27T07:15:00,28.765,0.939,1366.813,153.553
2023-02-27T07:20:00,29.344,0.987,2772.972,213.661
2023-02-27T07:25:00,27.163,0.947,938.929,185.734
2023-02-27T07:30:00,34.668,0.912,1035.528,246.575
2023-02-27T08:00:00,31.867,0.9,1174.792,225.26
2023-02-27T08:05:00,23.688,1.002,534.001,179.234
2023-02-27T08:10:00,16.928,0.999,439.338,77.916
2023-02-27T08:15:00,16.697,1.004,322.208,79.319
2023-02-27T08:20:00,22.707,0.999,703.94,112.884
2023-02-27T08:25:00,24.914,0.92,943.793,79.405
2023-02-27T08:30:00,28.124,0.954,862.604,193.482
