timestamp,rmssd,coverage,low_frequency,high_frequency
2023-03-14T00:20:00,32.543,0.828,498.323,202.56
2023-03-14T00:25:00,28.956,0.945,2271.218,206.24
2023-03-14T00:30:00,31.169,0.897,188.785,170.467
2023-03-14T00:35:00,23.337,0.877,130.436,115.397
2023-03-14T00:40:00,27.752,0.968,196.307,187.363
2023-03-14T00:45:00,30.6,0.972,602.139,213.556
2023-03-14T01:20:00,36.35,1.003,1391.128,308.539
2023-03-14T01:25:00,25.896,1.003,255.708,189.983
2023-03-14T01:30:00,27.963,0.999,396.239,169.839
2023-03-14T01:35:00,29.373,1.003,503.738,248.543
2023-03-14T01:40:00,23.663,1.001,142.716,117.732
2023-03-14T01:45:00,34.907,0.974,2735.076,238.005
2023-03-14T01:50:00,24.38,0.953,1612.625,150.287
2023-03-14T01:55:00,20.378,1.002,342.282,81.381
2023-03-14T02:00:00,26.229,0.997,593.784,127.85
2023-03-14T02:05:00,38.343,0.935,5048.638,253.746
2023-03-14T02:20:00,30.165,1.002,578.83,251.245
2023-03-14T02:25:00,49.223,0.992,2340.918,517.939
2023-03-14T02:30:00,47.975,1.001,1979.807,398.532
2023-03-14T02:35:00,41.297,0.919,2155.953,317.378
2023-03-14T02:40:00,38.891,0.98,1542.569,296.394
2023-03-14T02:45:00,42.858,0.965,2088.726,318.694
2023-03-14T02:50:00,36.586,1.002,1300.794,256.303
2023-03-14T02:55:00,34.499,1.003,169.41,204.859
2023-03-14T03:00:00,30.717,1.002,121.95,218.172
2023-03-14T03:05:00,32.636,1.003,158.322,230.98
2023-03-14T03:10:00,30.33,1.002,109.596,160.095
2023-03-14T03:15:00,29.916,0.963,856.106,203.736
2023-03-14T03:20:00,21.518,1.002,173.142,113.681
2023-03-14T03:25:00,21.687,1.004,416.612,105.856
2023-03-14T03:30:00,22.722,1.001,80.346,101.728
2023-03-14T03:35:00,26.235,1.003,590.466,188.68
2023-03-14T03:40:00,22.218,0.908,1240.021,144.639
2023-03-14T03:45:00,13.89,1.004,244.794,32.772
2023-03-14T03:50:00,13.766,0.999,202.759,26.858
2023-03-14T03:55:00,13.163,1.002,155.099,24.294
2023-03-14T04:00:00,23.329,0.943,322.114,70.883
2023-03-14T04:05:00,26.323,1.005,478.913,189.548
2023-03-14T04:10:00,33.901,1.002,622.477,322.369
2023-03-14T04:15:00,35.464,0.999,839.196,297.3
2023-03-14T04:20:00,40.031,0.9,1295.516,316.402
2023-03-14T04:25:00,34.249,0.827,848.204,233.242
2023-03-14T04:30:00,30.539,0.997,321.071,175.483
2023-03-14T04:35:00,35.499,0.999,383.534,351.675
2023-03-14T04:40:00,25.64,1.005,236.646,133.298
2023-03-14T04:45:00,28.627,0.987,212.004,167.648
2023-03-14T04:50:00,30.523,0.994,328.034,210.11
2023-03-14T04:55:00,34.738,0.991,863.034,401.622
2023-03-14T05:00:00,29.211,1.001,351.256,277.804
2023-03-14T05:05:00,29.56,0.877,1806.072,224.392
2023-03-14T05:10:00,28.499,0.925,1352.603,177.646
2023-03-14T05:15:00,22.437,1.001,393.421,124.996
2023-03-14T05:20:00,24.577,0.979,323.092,117.81
2023-03-14T05:25:00,23.022,0.984,238.521,96.824
2023-03-14T05:30:00,26.45,0.93,642.011,124.264
2023-03-14T05:35:00,32.656,0.969,1215.714,284.295
2023-03-14T05:40:00,30.849,1.002,724.584,270.295
2023-03-14T05:45:00,36.634,0.88,1114.745,224.976
2023-03-14T05:50:00,39.789,0.968,995.748,313.153
2023-03-14T05:55:00,56.053,0.929,3449.517,656.501
2023-03-14T06:00:00,37.34,0.91,1491.687,320.494
2023-03-14T06:05:00,39.644,0.983,1356.142,346.978
2023-03-14T06:10:00,36.006,0.984,176.35,289.982
2023-03-14T06:15:00,31.603,0.985,1061.053,210.677
2023-03-14T06:20:00,33.553,1.003,108.934,254.85
